timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
29046863,29046295,6684682,1998.2238,1.9513904,nan,nan,nan,nan,43.148323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,478.0,446.0,425.0
30153293,30149906,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,44.881977,56.590824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,13.0,nan,nan,431.0,455.0,496.0
30279701,30277535,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,85.973465,50.518414,74.22097,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,16.0,16.0,nan,463.0,483.0,536.0
30405887,30405163,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,85.948,50.57022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,10.0,nan,nan,466.0,503.0,468.0
30536594,30534339,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,85.59021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,443.0,490.0,556.0
30663167,30661968,6684682,1998.2238,1.9513904,nan,nan,nan,nan,85.861176,nan,nan,nan,85.65953,48.950687,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,16.0,10.0,nan,nan,473.0,487.0,459.0
30788411,30786548,6684682,1998.2238,1.9513904,83.90979,nan,nan,nan,85.861176,nan,nan,nan,85.65953,48.950687,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,16.0,10.0,nan,nan,470.0,487.0,459.0
30919450,30918688,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,84.05667,42.77005,33.173637,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,17.0,10.0,nan,472.0,512.0,521.0
31049640,31046312,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,84.08469,87.39318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,16.0,nan,nan,471.0,464.0,512.0
31176035,31173940,6684682,1998.2238,1.9513904,nan,nan,nan,nan,84.01248,nan,nan,nan,84.185425,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,20.0,nan,nan,nan,459.0,489.0,538.0
31433314,31430699,6684682,1998.2238,1.9513904,nan,nan,nan,nan,85.71183,nan,nan,nan,39.02781,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,10.0,nan,nan,nan,452.0,501.0,506.0
31689580,31687458,6684682,1998.2238,1.9513904,nan,nan,nan,nan,85.75848,nan,nan,nan,83.925156,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,464.0,493.0,524.0
31815645,31813586,6684682,1998.2238,1.9513904,nan,nan,nan,nan,83.97781,nan,nan,nan,83.925156,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,17.0,nan,nan,nan,463.0,498.0,524.0
