timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
186603432,186603418,0.42962104,0.00083409884,0.7088565,5.2577,0.010618872,4.781677,0
186616893,186616879,0.42967948,0.0007660045,-0.01616367,5.206761,5.57532e-06,4.752336,0
186702543,186702530,0.42826232,0.0004354385,0.43648934,4.81673,0.0043949354,4.5695796,0
186810424,186810410,0.42800996,0.00028021113,0.3541859,4.505399,0.0030937612,4.343396,0
186909439,186909425,0.42784467,0.0002086553,-0.4040684,4.2745185,0.0042440463,4.1453376,0
187005429,187005416,0.42770535,0.00016811132,-0.0270955,4.073673,2.0024685e-05,3.958056,0
187104461,187104447,0.42699912,0.00013703857,0.30507454,3.8584945,0.0026801033,3.7747362,0
187207958,187207945,0.4266223,0.00011478689,0.13477178,3.6736286,0.000549364,3.5891721,0
187301015,187301002,0.42681,9.80519e-05,0.07678926,3.4989815,0.00018724785,3.429328,0
187407471,187407458,0.42667428,8.5023166e-05,0.064938895,3.3221483,0.00014104195,3.2553148,0
187509479,187509465,0.42686912,7.458768e-05,0.052276094,3.1577451,9.615827e-05,3.0977154,0
187608581,187608567,0.42684388,6.605068e-05,0.22534856,2.9956791,0.0018835266,2.951961,0
187707527,187707513,0.4268648,5.8963902e-05,-0.19990757,2.8589544,0.0015531332,2.815356,0
187811081,187811067,0.42669275,5.30009e-05,-0.16417499,2.7139091,0.0011035098,2.6779294,0
187904020,187904006,0.42655334,4.8383477e-05,-0.27804023,2.604188,0.003298378,2.5618863,0
188003031,188003017,0.42615783,4.418311e-05,0.5073984,2.4754734,0.011555732,2.447965,0
188106685,188106671,0.42649373,4.0814797e-05,-0.27405405,2.3607306,0.0035349517,2.3314784,0
188205576,188205560,0.42669562,3.8063634e-05,-0.45377004,2.2541852,0.010149381,2.23374,0
188309079,188309064,0.42699862,3.5760073e-05,-0.09479952,2.1506653,0.00046429815,2.1266568,0
188408216,188408201,0.42836335,3.3554497e-05,-0.44641054,2.061725,0.010739786,2.0381157,0
188501267,188501253,0.42917886,3.1477528e-05,0.6577008,1.9827987,0.024240166,1.9636736,0
188610601,188610588,0.4297083,2.8931128e-05,0.20700279,1.9040785,0.0025004894,1.8795558,1
188703672,188703657,0.42928603,2.6887838e-05,0.4846183,1.8211358,0.014328964,1.7980177,1
188802616,188802600,0.42869166,2.4708996e-05,0.31449842,1.7350082,0.0063342163,1.7152925,1
188906219,188906204,0.42705265,2.2780241e-05,0.27084267,1.6647023,0.004896154,1.6439954,1
189005149,189005132,0.42602143,2.1185404e-05,0.47631574,1.5899421,0.015854992,1.5714954,1
189111783,189111770,0.4251415,1.9774374e-05,0.76731443,1.5140082,0.04320918,1.4968572,1
189210660,189210646,0.42463326,1.8511984e-05,0.30322772,1.44268,0.0070815003,1.4291742,1
189300663,189300647,0.42427462,1.7480606e-05,0.2933539,1.3838509,0.006909583,1.3681313,1
189407318,189407304,0.4240048,1.6431777e-05,-0.1891514,1.3157619,0.0030213383,1.2993625,1
189512184,189512171,0.4238319,1.5369114e-05,-0.1668508,1.2496722,0.002475244,1.2368729,1
189605222,189605209,0.423512,1.45662225e-05,-0.090964794,1.1967928,0.00076821924,1.1845064,1
189708745,189708731,0.42180455,1.3746458e-05,0.9082353,1.154251,0.07940613,1.1439216,1
189803214,189803200,0.41774198,1.3044149e-05,2.0239162,1.1805904,0.38551682,1.184657,1
189902355,189902340,0.4147278,1.2765168e-05,2.5425262,9.888304,0.07263845,9.86278,1
190005912,190005899,0.41460338,1.2752051e-05,0.43706203,9.481612,0.0022385225,9.430771,1
190112398,190112370,0.41427714,1.274224e-05,1.215097,14.132032,0.011608463,14.067295,1
190199270,190199256,0.41412207,1.2744118e-05,8.804988,15.627973,0.551204,15.789197,1
190307277,190307264,0.413732,1.2748503e-05,3.5312157,15.94284,0.08690411,15.868466,1
190404921,190404907,0.41327828,1.2753439e-05,5.745381,15.872181,0.23107798,15.853286,1
190506779,190506760,0.41287193,1.27620915e-05,7.204209,15.879398,0.36315835,15.888253,1
190605786,190605772,0.41248462,1.2771347e-05,7.01133,15.807725,0.3455325,15.799513,1
190707817,190707804,0.412094,1.2780795e-05,7.001606,15.601571,0.34912786,15.579887,1
190806923,190806908,0.41169375,1.2789528e-05,6.9951596,15.340506,0.3544158,15.295976,1
190905952,190905933,0.4112861,1.27981075e-05,6.927817,14.951114,0.35667834,14.925964,1
191009302,191009286,0.4108653,1.2807415e-05,7.102567,14.547507,0.38530052,14.49369,1
191108329,0,nan,nan,nan,nan,nan,nan,0
