timestamp,speed_xy,speed_up,speed_down,want_takeoff
52151967,5.0,3.0,1.0,0
52171489,5.0,3.0,1.0,0
53152072,5.0,3.0,1.0,0
54148823,5.0,3.0,1.0,0
55153290,5.0,3.0,1.0,0
56153236,5.0,3.0,1.0,0
57144151,5.0,3.0,1.0,0
