timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
29485672,29469644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30493671,30477643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31501671,31485643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32509672,32493643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33513668,33497643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34521930,34505648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35529711,35513644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36537673,36521705,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37545716,37529644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38553670,38537643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39561669,39545679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40569715,40553644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41573670,41561643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42581668,42569643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43589670,43577643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44597675,44585644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45605672,45593684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46613668,46601645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47621670,47609643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48629732,48617643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49637671,49625643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50645670,50633643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51653694,51641643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52661670,52649643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53669669,53653647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54677668,54665643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55685668,55673643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56693672,56681645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
