timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
201487760,inf,0,1,1,1,0,0,1,0,0,1
202496194,inf,0,1,1,1,0,0,1,0,0,1
203503035,inf,0,1,1,1,0,0,1,0,0,1
204508205,inf,0,1,1,1,0,0,1,0,0,1
205512059,inf,0,1,1,1,0,0,1,0,0,1
205611145,inf,0,1,1,1,1,0,1,0,0,1
206616446,inf,0,1,1,1,1,0,1,0,0,1
207371144,inf,0,1,0,0,1,0,1,0,0,1
207384708,inf,0,0,0,0,1,0,1,0,0,1
208390059,inf,0,0,0,0,1,0,0,0,0,1
209393971,inf,0,0,0,0,1,0,0,0,0,1
210397784,inf,0,0,0,0,1,0,0,0,0,1
211401435,inf,0,0,0,0,1,0,0,0,0,1
212409708,inf,0,0,0,0,1,0,0,0,0,1
213412145,inf,0,0,0,0,1,0,0,0,0,1
214420290,inf,0,0,0,0,1,0,0,0,0,1
215424074,inf,0,0,0,0,1,0,0,0,0,1
216432377,inf,0,0,0,0,1,0,0,0,0,1
217437646,inf,0,0,0,0,1,0,0,0,0,1
218440027,inf,0,0,0,0,1,0,0,0,0,1
219445116,inf,0,0,0,0,1,0,0,0,0,1
220453437,inf,0,0,0,0,1,0,0,0,0,1
221455601,inf,0,0,0,0,1,0,0,0,0,1
222460826,inf,0,0,0,0,1,0,0,0,0,1
223467537,inf,0,0,0,0,1,0,0,0,0,1
224468310,inf,0,0,0,0,1,0,0,0,0,1
225473583,inf,0,0,0,0,1,0,0,0,0,1
226474179,inf,0,0,0,0,1,0,0,0,0,1
227485358,inf,0,0,0,0,1,0,0,0,0,1
228493559,inf,0,0,0,0,1,0,0,0,0,1
229501717,inf,0,0,0,0,1,0,0,0,0,1
230505451,inf,0,0,0,0,1,0,0,0,0,1
231513729,inf,0,0,0,0,1,0,0,0,0,1
232518740,inf,0,0,0,0,1,0,0,0,0,1
233523908,inf,0,0,0,0,1,0,0,0,0,1
234536549,inf,0,0,0,0,1,0,0,0,0,1
235541744,inf,0,0,0,0,1,0,0,0,0,1
236551570,inf,0,0,0,0,1,1,0,1,0,1
237553465,inf,0,0,0,0,1,1,0,1,0,1
237999076,inf,0,1,0,0,1,1,1,0,0,1
238348791,inf,0,1,1,0,1,1,1,0,0,1
238683179,inf,0,1,1,1,1,1,1,0,0,1
239689771,inf,0,1,1,1,1,1,1,0,0,1
240697924,inf,0,1,1,1,1,1,1,0,0,1
