timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
58180716,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
58496718,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
58800715,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
59116713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
59432716,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
59736714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
60048711,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
60352712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
60668714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
60984765,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
61288713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
61604711,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
61904713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
62208713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
62512712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
62828714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
63144715,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
63448712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
63748727,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
64052712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
64352742,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
64656714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
64960714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
65260717,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
65564907,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
65880713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
66184714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
66484804,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
66788713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
67104712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
67408733,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
67724712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
68024713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
68328711,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
68632713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
68932717,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
69236749,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
69552711,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
69856727,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
70156728,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
70460713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
70776712,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
71080710,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
71380714,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
71684713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
71984716,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
72288713,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
