timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
684000,684000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0,0.0009143495,-1.3981767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02299118,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000,1500000,0.0,0.0,0.0,0.0022093726,-0.0010944308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558609,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996000,1980000,0.0,0.0,0.0,0.003460333,-0.0030140835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14287949,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,2500000,0.0,0.0,0.0,0.004395747,-0.005492036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10435867,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,2992000,0.0,0.0,0.0,0.0042903423,-0.0006322511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047698975,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,3500000,0.0,0.0,0.0,0.0004299236,0.0021588271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513901,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4000000,0.0,0.0,0.0,-0.003586904,0.00201185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010864258,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496000,4492000,0.0,0.0,0.0,-0.0048304745,-0.00053364993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05983734,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,4992000,0.0,0.0,0.0,-0.004941709,0.00073566375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03224945,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5500000,0.0,0.0,0.0,-0.0016138414,-0.002279687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013923645,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5996000,5992000,0.0,0.0,0.0,0.0016202821,-0.0038834412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020866394,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496000,6492000,0.0,0.0,0.0,0.002634805,-0.0014433981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995346,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6996000,6992000,0.0,0.0,0.0,0.003856389,-0.0016955192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01914978,0.0,0.0,nan,0.0,0.0,0.008337587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496000,7492000,0.0,0.0,0.0,0.0013594998,0.0018546231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325577,0.0,0.0,nan,0.0,0.0,0.016342945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,8000000,0.0,0.0,0.0,-0.0039425003,0.007548573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032627106,0.0,0.0,nan,0.0,0.0,0.013290227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,8500000,0.0,0.0,0.0,-0.0095467735,0.009659317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03863144,0.0,0.0,nan,0.0,0.0,-0.0139209675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000000,8980000,0.0,0.0,0.0,-0.014818063,0.009114292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043346405,0.0,0.0,nan,0.0,0.0,0.0035278401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
