timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
34524000,34524000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
34536000,34536000,2.896614,3.7000062,-2.5132723,-1.2566351,2.0153057e-06,1.2566391,2.5132763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
35520000,35516000,0.5074205,3.633496,-2.5067556,-1.2298125,0.01491623,1.2440494,2.495303,-0.03958243,-0.00964107,0.0011556093,-0.021067267,-0.046549976,-0.10095033,-0.102827094,-0.07543714,-0.0564443,-0.0716275,0.18816996,0.19762816,0.21059193,0.20878693,0.19482298
36520000,36516000,-0.05951647,3.1404936,-2.4709554,-1.1983731,0.002191163,1.206348,2.486741,-0.063395336,-0.083331734,-0.09365499,-0.082063384,-0.062481504,-0.006025806,-0.0014314055,-0.017857552,-0.033460207,-0.027215216,0.17710009,0.21069042,0.2306186,0.20669991,0.17489089
37520000,37516000,-0.16261153,3.1295614,-2.4633577,-1.1970601,-0.0040911552,1.201019,2.4898672,-0.08709417,-0.08029567,-0.06491148,-0.060555708,-0.07417959,-0.034311682,-0.049069714,-0.047703754,-0.032706775,-0.023300715,0.17745847,0.21464233,0.2325965,0.20381369,0.17148905
38520000,38516000,-0.613297,3.4456782,-2.4527407,-1.2171278,-0.02913664,1.2020069,2.514882,-0.056729592,-0.042658705,-0.05590749,-0.079441324,-0.08104875,-0.020359501,-0.0004895441,0.01895266,0.013245601,-0.012255479,0.18949573,0.22579749,0.22588903,0.18970291,0.1691149
39520000,39516000,-0.40124738,3.1482892,-2.4460797,-1.1990248,-0.023859683,1.1865792,2.4990234,0.09803684,0.10377383,0.07983398,0.05640772,0.06646946,0.007903818,0.037059773,0.051998608,0.03478076,0.0051947944,0.17966358,0.22554104,0.23642601,0.19521038,0.163159
40520000,40516000,-0.20533581,2.7925599,-2.4259691,-1.1615282,-0.018285215,1.1514374,2.469594,-0.008374812,0.009372154,0.027573615,0.025301106,0.0022037458,0.05010177,0.035592,0.04602037,0.06727129,0.07248224,0.16040212,0.22791275,0.2599505,0.20354672,0.1481879
41520000,41516000,-0.24567874,2.6403756,-2.4047527,-1.1459309,-0.028699968,1.1259835,2.4621124,0.04863128,0.023242928,0.01893888,0.03855444,0.06061691,0.05318665,0.048108954,0.025148096,0.011198834,0.02723167,0.1533436,0.2364462,0.273257,0.20067652,0.13627675
42524000,42520000,-0.3015753,2.56561,-2.389615,-1.1406667,-0.03979687,1.1105161,2.4628172,0.014698979,0.007001886,0.0012421608,0.0034129191,0.012559157,-0.08743535,-0.083667524,-0.08872789,-0.09639089,-0.096796855,0.15129659,0.24422245,0.2798831,0.19580601,0.12879193
