timestamp,load,ram_usage
512000,0.1,0.46920234
1012000,0.18,0.4696102
1512000,0.2,0.46976164
2012000,0.3,0.46971688
2512000,0.06,0.46963438
3012000,0.08,0.4693901
3512000,0.14,0.46905681
4012000,0.0,0.4690371
4512000,0.08,0.46906656
5012000,0.34,0.46921858
5512000,0.22,0.46931553
6012000,0.3,0.4692334
6512000,0.32,0.46926767
7012000,0.6,0.46910024
7512000,0.06,0.46892777
8012000,0.1,0.46867615
8512000,0.12,0.46848178
9012000,0.16,0.46838602
9512000,0.28,0.46830845
10012000,0.3,0.46769866
10512000,0.08,0.46868432
11013000,0.14,0.46916363
11512000,0.04,0.4693817
12012000,0.28,0.46943736
12512000,0.04,0.46946588
13012000,0.0,0.46932995
13512000,0.16,0.4694298
14012000,0.06,0.47018656
14512000,0.02,0.47105533
15012000,0.3,0.47158128
15512000,0.08,0.47128937
16012000,0.14,0.4720027
16512000,0.04,0.47237137
17012000,0.0,0.47276083
17512000,0.0,0.4726753
18012000,0.1,0.4733712
18512000,0.24,0.47457543
19012000,0.36,0.4757931
19512000,0.12,0.47463855
20012000,0.14,0.47480768
20512000,0.12,0.47472036
21012000,0.12,0.4752651
21512000,0.18,0.475153
22012000,0.16,0.47509983
22512000,0.02,0.47499096
23012000,0.06,0.47566885
23512000,0.36,0.47549888
24012000,0.34,0.47543442
24512000,0.04,0.4750255
25012000,0.06,0.47511184
25512000,0.0,0.47499073
26012000,0.0,0.4749603
26512000,0.44,0.47530332
27016000,0.019607844,0.47569987
27516000,0.1,0.47663707
28012000,0.46938777,0.4762303
28512000,0.2,0.47559127
29012000,0.12,0.4754805
29512000,0.06,0.47534302
30012000,0.12,0.4753517
30512000,0.06,0.47504714
31012000,0.5,0.47515804
31512000,0.1,0.4751691
32012000,0.18,0.47527868
32512000,0.0,0.47503307
33012000,0.26,0.47510234
33512000,0.18,0.47508454
34012000,0.22,0.47519183
34512000,0.22,0.47519302
35012000,0.04,0.47515336
35512000,0.06,0.47517294
36012000,0.04,0.47542542
36512000,0.22,0.47657079
37012000,0.0,0.4776884
37512000,0.12,0.476597
38012000,0.38,0.4764908
38512000,0.02,0.47646555
39012000,0.16,0.47646868
39512000,0.18,0.47652906
40012000,0.06,0.47649106
40512000,0.0,0.47638556
41012000,0.5,0.47611037
41512000,0.38,0.4760387
42012000,0.12,0.47612348
42512000,0.1,0.47614333
43012000,0.12,0.47612843
43512000,0.36,0.476136
44012000,0.36,0.4760992
44512000,0.06,0.47606853
45012000,0.22,0.47641972
45512000,0.02,0.476419
46012000,0.26,0.47632602
46512000,0.54,0.47633037
47012000,0.28,0.47626144
47512000,0.18,0.47620553
48012000,0.48,0.476225
48512000,0.32,0.47623727
49012000,0.02,0.47619697
49512000,0.3,0.47624353
50012000,0.28,0.47646785
50512000,0.26,0.47652724
51012000,0.08,0.47653964
51512000,0.02,0.47601318
52012000,0.5,0.48024857
52512000,0.06,0.47991014
53012000,0.0,0.4783676
53512000,0.02,0.47822493
54012000,0.0,0.47829688
54512000,0.1,0.47819138
55012000,0.08,0.4782045
55512000,0.2,0.47813258
56012000,0.32,0.4779809
56512000,0.16,0.47794506
57012000,0.16,0.47792774
57512000,0.06,0.47786424
58012000,0.0,0.4778699
58512000,0.02,0.47787338
59013000,0.12,0.47793087
59512000,0.26,0.47797382
60013000,0.02,0.4784305
60512000,0.32,0.47818777
61012000,0.02,0.47811165
61512000,0.22,0.47804597
62012000,0.18,0.47808832
62520000,0.15686275,0.47805655
63012000,0.14285715,0.47810444
63512000,0.12,0.47804007
64012000,0.18,0.47843638
64516000,0.0,0.4783231
65012000,0.23404256,0.47695783
65512000,0.4,0.47667676
66012000,0.29411766,0.47694954
66512000,0.020408163,0.476699
67012000,0.2,0.47670826
67512000,0.0,0.4767517
68012000,0.12,0.47682625
68516000,0.05882353,0.47661975
69012000,0.32,0.4766344
69512000,0.2857143,0.47673425
