timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.01873687,0.01873687,25.0,0
2000000,0,-0.014231874,-0.014231874,25.0,0
3000000,0,-0.012965053,-0.012965053,25.0,0
4000000,0,-0.0025725574,-0.0025725574,25.0,0
5000000,0,-0.0065453816,-0.0065453816,25.0,0
6000000,0,0.027071342,0.027071342,25.0,0
7000000,0,-0.013575908,-0.013575908,25.0,0
8000000,0,0.006854855,0.006854855,25.0,0
8996000,0,-0.0059450287,-0.0059450287,25.0,0
10000000,0,-0.023168871,-0.023168871,25.0,0
11000000,0,-0.009032571,-0.009032571,25.0,0
12000000,0,-0.022403229,-0.022403229,25.0,0
13000000,0,0.025411624,0.025411624,25.0,0
14000000,0,-0.022242442,-0.022242442,25.0,0
15000000,0,0.00868827,0.00868827,25.0,0
16000000,0,-0.019582145,-0.019582145,25.0,0
16996000,0,0.025616962,0.025616962,25.0,0
18000000,0,0.010318005,0.010318005,25.0,0
19000000,0,0.018107485,0.018107485,25.0,0
20000000,0,-0.013096607,-0.013096607,25.0,0
21000000,0,-0.002968523,-0.002968523,25.0,0
22000000,0,-0.024938013,-0.024938013,25.0,0
22996000,0,-0.014919573,-0.014919573,25.0,0
24000000,0,0.005990166,0.005990166,25.0,0
25000000,0,-0.019624384,-0.019624384,25.0,0
25996000,0,-0.026659418,-0.026659418,25.0,0
27000000,0,-0.015976219,-0.015976219,25.0,0
28000000,0,-0.018563427,-0.018563427,25.0,0
29000000,0,-0.018160632,-0.018160632,25.0,0
30000000,0,-0.018979285,-0.018979285,25.0,0
31000000,0,0.023435256,0.023435256,25.0,0
32000000,0,-0.024713727,-0.024713727,25.0,0
33000000,0,-0.014624336,-0.014624336,25.0,0
33996000,0,-0.009697362,-0.009697362,25.0,0
35000000,0,0.045232676,0.045232676,25.0,0
36000000,0,0.07060092,0.07060092,25.0,0
37000000,0,0.029855832,0.029855832,25.0,0
38000000,0,0.005353835,0.005353835,25.0,0
39000000,0,0.014748896,0.014748896,25.0,0
40000000,0,0.009106477,0.009106477,25.0,0
41000000,0,0.00714278,0.00714278,25.0,0
42000000,0,0.014228813,0.014228813,25.0,0
43000000,0,-0.018296242,-0.018296242,25.0,0
44000000,0,-0.0031741369,-0.0031741369,25.0,0
45000000,0,0.022278728,0.022278728,25.0,0
46000000,0,-0.019330813,-0.019330813,25.0,0
47000000,0,-0.016963534,-0.016963534,25.0,0
48000000,0,-0.00074221817,-0.00074221817,25.0,0
49000000,0,-0.00849406,-0.00849406,25.0,0
50000000,0,0.0243173,0.0243173,25.0,0
51000000,0,-0.006989211,-0.006989211,25.0,0
52000000,0,-0.013181311,-0.013181311,25.0,0
53000000,0,0.004113978,0.004113978,25.0,0
54000000,0,0.016268665,0.016268665,25.0,0
55000000,0,0.011706487,0.011706487,25.0,0
56000000,0,-0.011217443,-0.011217443,25.0,0
57000000,0,0.024412854,0.024412854,25.0,0
58000000,0,0.015046595,0.015046595,25.0,0
59000000,0,0.014001328,0.014001328,25.0,0
60000000,0,0.025102228,0.025102228,25.0,0
61000000,0,-0.0047674314,-0.0047674314,25.0,0
62000000,0,0.01902367,0.01902367,25.0,0
63000000,0,-0.009054291,-0.009054291,25.0,0
63996000,0,-0.024397846,-0.024397846,25.0,0
65000000,0,0.23989479,0.23989479,25.0,0
66000000,0,0.17918967,0.17918967,25.0,0
67000000,0,0.023966426,0.023966426,25.0,0
68000000,0,0.026213113,0.026213113,25.0,0
69000000,0,-0.003721155,-0.003721155,25.0,0
