timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
28379751,28363686,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29383671,29367808,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30395672,30383644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31403861,31391653,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32415692,32403643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33419672,33407646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34427668,34411686,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35435675,35419687,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36439667,36423644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37447671,37431644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38455669,38439645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39463677,39447643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40463697,40447643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41467717,41451650,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42475845,42459643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43483715,43467647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44487781,44471643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45491671,45479647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46495670,46483643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47503668,47491643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48511674,48499643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49519671,49507643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50527692,50515645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51531674,51519686,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52539731,52528183,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53547672,53535690,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54552099,54539643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55559672,55547647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
