timestamp,tilt_limit,takeoff_state
812000,0.0,1
11064000,0.0024,1
11072000,0.004,1
12060000,0.20159987,1
12100000,0.20943952,1
56736000,0.20943952,2
57740000,0.20943952,3
60940000,0.20943952,4
63948000,0.21103951,5
63956000,0.21263951,5
64948000,0.41103977,5
65940000,0.6094402,5
66820000,0.7853982,5
94024000,0.7829982,3
94032000,0.7813982,3
95020000,0.5837978,3
96020000,0.3837974,1
