timestamp,main_state_changes,main_state
568000,0,0
1072000,0,0
1528000,0,0
2028000,0,0
2532000,0,0
3036000,0,0
3540000,0,0
4044000,0,0
4368000,0,0
4468000,0,0
4972000,0,0
5476000,0,0
5984000,0,0
6376000,0,0
6876000,0,0
7380000,0,0
7884000,0,0
8376000,0,0
8880000,0,0
9388000,0,0
9896000,0,0
10376000,0,0
10880000,0,0
11060000,1,4
11564000,1,4
12072000,1,4
12380000,1,4
12876000,1,4
13376000,1,4
13880000,1,4
14392000,1,4
14900000,1,4
15400000,1,4
15900000,1,4
16400000,1,4
16908000,1,4
17412000,1,4
17912000,1,4
18416000,1,4
18920000,1,4
19424000,1,4
19928000,1,4
20432000,1,4
20936000,1,4
21444000,1,4
21948000,1,4
22452000,1,4
22956000,1,4
23460000,1,4
23964000,1,4
24472000,1,4
24980000,1,4
25480000,1,4
25980000,1,4
26480000,1,4
26984000,1,4
27484000,1,4
27988000,1,4
28496000,1,4
29000000,1,4
29504000,1,4
30012000,1,4
30516000,1,4
31020000,1,4
31524000,1,4
32028000,1,4
32536000,1,4
33044000,1,4
33548000,1,4
34056000,1,4
34560000,1,4
35064000,1,4
35568000,1,4
36072000,1,4
36576000,1,4
37080000,1,4
37584000,1,4
38088000,1,4
38596000,1,4
39100000,1,4
39604000,1,4
40108000,1,4
40612000,1,4
41112000,1,4
41620000,1,4
42124000,1,4
42628000,1,4
43132000,1,4
43640000,1,4
44148000,1,4
44652000,1,4
45160000,1,4
45664000,1,4
46168000,1,4
46672000,1,4
47176000,1,4
47680000,1,4
48184000,1,4
48688000,1,4
49192000,1,4
49700000,1,4
50204000,1,4
50708000,1,4
51212000,1,4
51716000,1,4
52220000,1,4
52724000,1,4
53228000,1,4
53732000,1,4
54240000,1,4
54748000,1,4
55252000,1,4
55756000,1,4
56020000,1,4
56524000,1,4
56728000,1,4
56824000,2,7
56932000,2,7
57436000,2,7
57936000,2,7
58440000,2,7
58944000,2,7
59444000,2,7
59920000,2,7
60420000,2,7
60928000,2,7
60940000,2,7
61444000,2,7
61948000,2,7
62448000,2,7
62952000,2,7
63456000,2,7
63960000,2,7
64464000,2,7
64968000,2,7
65472000,2,7
65980000,2,7
66484000,2,7
66988000,2,7
67492000,2,7
67996000,2,7
68500000,2,7
69004000,2,7
69508000,2,7
70012000,2,7
70516000,2,7
70948000,2,7
70960000,2,7
71468000,2,7
71972000,2,7
72476000,2,7
72984000,2,7
73492000,2,7
73996000,2,7
74504000,2,7
75008000,2,7
75516000,2,7
76016000,2,7
76524000,2,7
77028000,2,7
77532000,2,7
78036000,2,7
78536000,2,7
79040000,2,7
79544000,2,7
80044000,2,7
80552000,2,7
81056000,2,7
81560000,2,7
82064000,2,7
82568000,2,7
83072000,2,7
83572000,2,7
84076000,2,7
84580000,2,7
85084000,2,7
85592000,2,7
86096000,2,7
86600000,2,7
87104000,2,7
87608000,2,7
88112000,2,7
88616000,2,7
89120000,2,7
89624000,2,7
90128000,2,7
90632000,2,7
90968000,3,11
90980000,3,11
91484000,3,11
91988000,3,11
92492000,3,11
92996000,3,11
93500000,3,11
94004000,3,11
94512000,3,11
95016000,3,11
95524000,3,11
95976000,3,11
96476000,3,11
96488000,3,11
