timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
69256000,69256000,0.60822105,0.00038006066,0.017582176,4.212704,8.153457e-06,4.087404,0
69264000,69264000,0.6082227,0.0003710812,-0.0011556377,4.1863203,3.5446096e-08,4.0715065,0
69356000,69356000,0.60834175,0.0003047865,-0.010340295,3.996532,2.9726243e-06,3.8928394,0
69456000,69456000,0.6085442,0.00025241365,0.031065581,3.7954044,2.82526e-05,3.706975,0
69556000,69556000,0.60876423,0.00021387424,-0.021828357,3.6066666,1.46789025e-05,3.5295591,0
69656000,69656000,0.60908186,0.00018434305,-0.058209233,3.4286113,0.000109805216,3.3603606,0
69756000,69756000,0.60941607,0.00016100601,-0.052048843,3.2602,9.232842e-05,3.199063,0
69860000,69860000,0.60956144,0.00014210498,-0.0003812312,3.0945997,5.21831e-09,3.039367,0
69952000,69952000,0.6095286,0.00012790486,0.024525499,2.949645,2.2658096e-05,2.904693,0
70052000,70052000,0.6095874,0.00011456928,-0.007899015,2.8058329,2.470823e-06,2.764953,0
70152000,70152000,0.60950893,0.00010327291,-0.020619135,2.6693008,1.7697052e-05,2.6319423,0
70260000,70260000,0.6094844,9.358109e-05,-0.056268133,2.5296528,0.0001390662,2.4953856,0
70352000,70352000,0.6095703,8.595018e-05,0.03868933,2.4211287,6.8694506e-05,2.3845658,0
70452000,70452000,0.60948694,7.849763e-05,0.0019360641,2.3035898,1.8079724e-07,2.2696528,0
70560000,70560000,0.60957795,7.016766e-05,-0.01063638,2.178411,5.7703924e-06,2.1516073,0
70660000,70660000,0.60962015,6.461386e-05,0.015293583,2.0727532,1.2538004e-05,2.0478053,0
70752000,70752000,0.6096845,6.0126582e-05,-0.013992926,1.9840125,1.0965545e-05,1.9567122,0
70860000,70860000,0.6096205,5.520678e-05,-0.0034877416,1.8767161,7.2019066e-07,1.8550019,0
70960000,70960000,0.6095752,5.1204912e-05,0.107269146,1.785562,0.0007160315,1.765494,0
71060000,71060000,0.6097653,4.7602898e-05,-0.08262239,1.6994102,0.00044632863,1.6804281,1
71160000,71160000,0.60994744,4.430677e-05,-0.044131827,1.6172067,0.00013381221,1.5993363,1
71264000,71264000,0.60993344,4.129588e-05,-0.015839187,1.5389636,1.811319e-05,1.5191687,1
71356000,71356000,0.6097636,3.8807375e-05,0.024580173,1.4703716,4.5656256e-05,1.4516487,1
71456000,71456000,0.6097565,3.6264664e-05,0.01908014,1.3991752,2.8910026e-05,1.3815266,1
71560000,71560000,0.609787,3.392782e-05,0.008520015,1.3288295,6.0697234e-06,1.3121935,1
71652000,71652000,0.60979736,3.198075e-05,0.011667676,1.2670434,1.19380875e-05,1.25375,1
71760000,71760000,0.6097158,2.9973646e-05,0.009745091,1.2010001,8.7859e-06,1.1884972,1
71860000,71860000,0.60958946,2.8117318e-05,0.078996494,1.14287,0.0006067032,1.1311129,1
71948000,71948000,0.60961163,2.6404947e-05,-0.04114341,1.0961866,0.00017158272,1.0829,1
72048000,72048000,0.6097053,2.4822246e-05,-0.00014290866,1.0411184,2.179588e-09,1.0305778,1
72164000,72164000,0.60967475,2.3218734e-05,-0.06012746,1.0060265,0.00039929492,1.0,1
72252000,72252000,0.6096602,2.2041299e-05,0.009419344,1.0057228,9.802132e-06,1.0,1
72352000,72352000,0.6096177,2.0867694e-05,-0.012618152,1.0054139,1.7595603e-05,1.0,1
72452000,72452000,0.6095555,1.9814053e-05,0.026981533,1.0051386,8.04757e-05,1.0,1
72552000,72552000,0.6096056,1.8862615e-05,0.00077857124,1.0048971,6.7024345e-08,1.0,1
72656000,72656000,0.60954833,1.8001367e-05,0.017209403,1.0046693,3.2754124e-05,1.0,1
72752000,72752000,0.60952306,1.721447e-05,-0.041001078,1.0044636,0.00018595757,1.0,1
72852000,72852000,0.6095144,1.6494387e-05,-0.01418761,1.0042807,2.2270033e-05,1.0,1
72952000,72952000,0.60954374,1.5832333e-05,0.019557988,1.0041134,4.2327545e-05,1.0,1
73052000,73052000,0.60950935,1.5222348e-05,-0.012550845,1.0039538,1.7433706e-05,1.0,1
73152000,73152000,0.60946774,1.4658423e-05,0.04477487,1.0038081,0.0002219093,1.0,1
73252000,73252000,0.6094079,1.4136038e-05,0.050840046,1.003669,0.0002861402,1.0,1
73352000,73352000,0.6093787,1.36507915e-05,0.022275776,1.0035412,5.4939912e-05,1.0,1
73452000,73452000,0.60941195,1.3245554e-05,-0.007000423,1.0034385,5.4264433e-06,1.0,1
73560000,73560000,0.6093957,1.2778026e-05,0.04137751,1.003318,0.00018960406,1.0,1
73652000,73652000,0.6093691,1.2421043e-05,0.034971945,1.0032233,0.00013545637,1.0,1
73752000,73752000,0.6093547,1.2047541e-05,-0.0044386005,1.003124,2.182202e-06,1.0,1
73856000,73856000,0.60932666,1.1697829e-05,0.006228023,1.0030304,4.2967868e-06,1.0,1
73956000,73956000,0.60934997,1.1333572e-05,-0.035900306,1.0029391,0.00014278389,1.0,1
74052000,74052000,0.6093427,1.1022952e-05,0.010538004,1.0028588,1.2303663e-05,1.0,1
74152000,74152000,0.60935843,1.0730418e-05,-0.020592218,1.0027846,4.698466e-05,1.0,1
