timestamp,rtl_time_s,rtl_limit_fraction
11060000,0.0,0.0
12060000,0.00920313,1.0225701e-05
13076000,0.011156922,1.2396581e-05
14084000,0.015032613,1.6702903e-05
15112000,0.017371766,1.9301962e-05
16160000,0.015448442,1.7164937e-05
17160000,0.022091683,2.4546316e-05
18168000,0.024029939,2.6699934e-05
19180000,0.024286306,2.6984784e-05
20180000,0.02584784,2.8719824e-05
21184000,0.022141412,2.4601572e-05
22200000,0.019592823,2.1769805e-05
23208000,0.017733574,1.9703972e-05
24224000,0.016802624,1.8669583e-05
25224000,0.01387986,1.5422067e-05
26232000,0.009022187,1.0024653e-05
27233000,0.0049851635,5.5390706e-06
28240000,0.009639392,1.0710436e-05
29256000,0.01813639,2.0151545e-05
30268000,0.015094474,1.6771639e-05
31276000,0.012669093,1.4076771e-05
32280000,0.013492072,1.4991192e-05
33304000,0.014751922,1.6391024e-05
34312000,0.018609568,2.06773e-05
35316000,0.018275589,2.030621e-05
36324000,0.016518224,1.8353583e-05
37328000,0.014165644,1.5739604e-05
38340000,0.018134067,2.0148964e-05
39348000,0.016885113,1.8761237e-05
40360000,0.011262135,1.2513484e-05
41364000,0.012459816,1.3844241e-05
42384000,0.011022159,1.2246845e-05
43384000,0.013589674,1.5099638e-05
44400000,0.009624075,1.0693418e-05
45412000,0.010232563,1.1369515e-05
46412000,0.0124189695,1.3798855e-05
47424000,0.01554286,1.7269846e-05
48440000,0.020545732,2.2828592e-05
49444000,0.0264133,2.9348112e-05
50448000,0.02585486,2.8727623e-05
51460000,0.027047709,3.0053012e-05
52472000,0.023785474,2.6428306e-05
53480000,0.022394326,2.4882585e-05
54496000,0.021647414,2.4052684e-05
55508000,0.02362227,2.624697e-05
56524000,0.023092683,2.5658539e-05
57540000,0.0020340427,2.2600475e-06
58544000,0.00076157285,8.461921e-07
59552000,0.004027497,4.474997e-06
60576000,0.0029161724,3.2401917e-06
61600000,0.0046506627,5.167403e-06
62600000,0.0029564695,3.2849664e-06
63608000,0.17930299,0.00019922556
64616000,0.43409914,0.0004823324
65632000,0.63136506,0.00070151675
66636000,0.76193416,0.0008465936
67652000,0.8506234,0.0009451372
68652000,0.9077931,0.001008659
69664000,0.94966024,0.001055178
70672000,0.9726004,0.0010806673
71732000,0.9847468,0.0010941632
72732000,0.9902467,0.0011002742
73752000,0.98643976,0.0010960442
74756000,0.9818516,0.0010909463
75768000,0.9805309,0.001089479
76776000,0.97882056,0.0010875785
77792000,0.97682273,0.0010853586
78832000,0.97857225,0.0010873026
79852000,0.9809698,0.0010899665
80856000,0.98366475,0.0010929609
81860000,0.9809849,0.0010899833
82872000,0.9728965,0.0010809961
83924000,0.9688406,0.0010764896
84932000,0.9703003,0.0010781116
85948000,0.97268116,0.0010807569
86956000,0.9777753,0.0010864171
87956000,0.9799444,0.0010888273
88968000,0.9745832,0.0010828703
89976000,0.9733105,0.0010814561
90980000,0.9743351,0.0010825946
91980000,0.47311828,0.000525687
92992000,0.04357247,4.8413858e-05
94004000,0.0690238,7.669312e-05
95012000,0.06921904,7.6910044e-05
96028000,0.0647956,7.199511e-05
