timestamp,main_state_changes,main_state
48000,0,0
552000,0,0
1060000,0,0
1528000,0,0
2032000,0,0
2540000,0,0
3044000,0,0
3548000,0,0
4048000,0,0
4256000,0,0
4764000,0,0
5272000,0,0
5776000,0,0
6268000,0,0
6772000,0,0
7280000,0,0
7784000,0,0
8264000,0,0
8772000,0,0
9280000,0,0
9804000,0,0
10256000,0,0
10760000,0,0
11048000,1,4
11548000,1,4
12056000,1,4
12268000,1,4
12768000,1,4
13272000,1,4
13780000,1,4
14260000,1,4
14768000,1,4
15272000,1,4
15788000,1,4
16296000,1,4
16796000,1,4
17304000,1,4
17804000,1,4
18312000,1,4
18820000,1,4
19320000,1,4
19824000,1,4
20328000,1,4
20836000,1,4
21340000,1,4
21848000,1,4
22352000,1,4
22860000,1,4
23368000,1,4
23872000,1,4
24376000,1,4
24880000,1,4
25388000,1,4
25896000,1,4
26400000,1,4
26904000,1,4
27408000,1,4
27916000,1,4
28416000,1,4
28920000,1,4
29428000,1,4
29936000,1,4
30440000,1,4
30940000,1,4
31448000,1,4
31952000,1,4
32452000,1,4
32536000,1,4
33036000,1,4
33240000,1,4
33340000,2,7
33452000,2,7
33952000,2,7
34456000,2,7
34956000,2,7
35460000,2,7
35960000,2,7
36464000,2,7
36968000,2,7
37472000,2,7
37976000,2,7
38036000,2,7
38540000,2,7
39044000,2,7
39056000,2,7
39560000,2,7
40068000,2,7
40572000,2,7
41076000,2,7
41580000,2,7
42084000,2,7
42588000,2,7
43092000,2,7
43596000,2,7
44100000,2,7
44604000,2,7
45108000,2,7
45612000,2,7
46128000,2,7
46620000,2,7
47124000,2,7
47628000,2,7
48136000,2,7
48640000,2,7
49048000,2,7
49072000,2,7
49576000,2,7
50076000,2,7
50580000,2,7
51088000,2,7
51592000,2,7
52080000,2,7
52584000,2,7
53088000,2,7
53596000,2,7
54100000,2,7
54600000,2,7
55108000,2,7
55612000,2,7
56116000,2,7
56624000,2,7
57124000,2,7
57628000,2,7
58132000,2,7
58636000,2,7
59140000,2,7
59644000,2,7
60152000,2,7
60652000,2,7
61152000,2,7
61660000,2,7
62164000,2,7
62668000,2,7
63172000,2,7
63680000,2,7
64184000,2,7
64692000,2,7
65196000,2,7
65700000,2,7
66204000,2,7
66716000,2,7
67224000,2,7
67724000,2,7
68232000,2,7
68736000,2,7
69240000,2,7
69748000,2,7
70256000,2,7
70760000,2,7
71268000,2,7
71776000,2,7
72084000,2,7
72096000,3,11
72600000,3,11
73108000,3,11
73616000,3,11
74120000,3,11
74628000,3,11
75128000,3,11
75636000,3,11
76144000,3,11
76652000,3,11
77108000,3,11
77612000,3,11
