timestamp,mag_inconsistency_angle
504000,0.0
996000,1.7614073e-05
1500000,0.0015441014
2020000,0.00062833074
2496000,4.0580394e-06
3000000,8.265106e-05
3500000,1.1055866e-07
4000000,8.816669e-05
4500000,0.0024102489
5000000,0.000103576785
5500000,0.00074200775
6000000,0.00024544104
6500000,0.0004648502
7004000,0.00018264996
7500000,0.00043370042
8000000,0.0001186765
8500000,2.2732321e-07
8996000,0.00037613578
9500000,3.3640827e-05
10000000,0.00049164094
10500000,9.419926e-05
11000000,8.780333e-05
11500000,1.301392e-07
11996000,0.00015716556
12500000,0.0014862455
13000000,0.00083563215
13500000,4.432042e-06
14000000,0.001118897
14500000,0.00017607167
15000000,0.001012414
15496000,1.9741841e-05
16000000,0.00072507636
16500000,3.1669929e-06
17000000,0.0003750697
17500000,0.00014002387
17996000,2.971899e-07
18500000,0.00035034848
18996000,0.00041904635
19500000,6.999385e-05
20000000,1.3407234e-07
20500000,2.2018569e-10
20996000,4.919234e-13
21500000,0.0016786638
22000000,3.054685e-06
22496000,0.00013060674
23000000,0.0005930115
23500000,4.0037314e-05
24000000,0.000900793
24500000,4.7426056e-05
24996000,0.0006823939
25500000,0.00031920974
26000000,0.002344341
26500000,0.0012635529
27000000,0.001752798
27501000,0.0010230874
28000000,0.00040053495
28500000,0.0019460229
29000000,0.0007457427
29500000,0.0003581898
29996000,0.00060742005
30500000,0.0009452331
31000000,0.00017404469
31500000,0.0011446107
32000000,0.00092046795
32500000,0.0016261105
33000000,8.00709e-06
33236000,4.302491e-07
77116000,3.882998e-07
77120000,3.6888483e-07
77616000,0.0002097177
