timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5044000,0.0,0.0,0.0,1
5092000,0.0,0.0,0.0,1
6036000,0.0,0.0,0.0,1
6988000,0.0,0.0,0.0,1
8036000,0.0,0.0,0.0,1
9040000,0.0,0.0,0.0,1
10040000,0.0,0.0,0.0,1
11040000,0.0,0.0,0.0,1
12044000,0.0,0.0,0.0,1
13040000,0.0,0.0,0.0,1
13992000,0.0,0.0,0.0,1
15036000,0.0,0.0,0.0,1
16036000,0.0,0.0,0.0,1
17040000,0.0,0.0,0.0,1
18036000,0.0,0.0,0.0,1
19036000,0.0,0.0,0.0,1
20036000,0.0,0.0,0.0,1
21036000,0.0,0.0,0.0,1
22044000,0.0,0.0,0.0,1
22992000,0.0,0.0,0.0,1
24040000,0.0,0.0,0.0,1
25044000,0.0,0.0,0.0,1
26040000,0.0,0.0,0.0,1
27044000,0.0,0.0,0.0,1
28036000,0.0,0.0,0.0,1
29036000,0.0,0.0,0.0,1
30036000,0.0,0.0,0.0,1
31036000,0.0,0.0,0.0,1
32036000,0.0,0.0,0.0,1
33036000,0.0,0.0,0.0,1
34040000,0.0,0.0,0.0,1
35040000,0.0,0.0,0.0,1
35992000,0.0,0.0,0.0,1
37040000,0.0,0.0,0.0,1
37992000,0.0,0.0,0.0,1
38992000,0.0,0.0,0.0,1
39892000,0.0,0.0,0.0,1
75144000,0.0,0.0,0.0,1
75192000,0.0,0.0,0.0,1
76136000,0.0,0.0,0.0,1
77140000,0.0,0.0,0.0,1
