timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
34913743,34912956,6684682,1999.8577,1.952986,35.14003,nan,nan,nan,33.36683,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,451.0,469.0,456.0
35636610,35635999,6684682,1999.8577,1.952986,nan,nan,nan,nan,43.183605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,476.0,481.0,492.0
35641015,35637496,6684682,1999.8577,1.952986,nan,nan,nan,nan,43.183605,nan,nan,nan,44.91868,41.005604,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,20.0,17.0,nan,nan,476.0,481.0,489.0
35767085,35765015,6684682,1999.8577,1.952986,nan,nan,nan,nan,nan,nan,nan,nan,43.00399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,505.0,472.0,451.0
36020549,36018542,6684682,1999.8577,1.952986,43.183605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,495.0,438.0,494.0
36146384,36146057,6684682,1999.8577,1.952986,86.17063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.0,474.0,500.0
36151167,36149058,6684682,1999.8577,1.952986,86.17063,nan,nan,nan,87.815605,nan,nan,nan,87.70932,50.943703,50.611572,nan,13.0,nan,nan,nan,17.0,nan,nan,nan,20.0,10.0,10.0,nan,470.0,472.0,474.0
36277003,36273573,6684682,1999.8577,1.952986,54.68361,nan,nan,nan,87.815605,nan,nan,nan,87.70932,50.943703,50.611572,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,20.0,10.0,10.0,nan,501.0,472.0,474.0
36402923,36402600,6684682,1999.8577,1.952986,87.70227,nan,nan,nan,87.81042,nan,nan,nan,87.71478,nan,nan,nan,26.0,nan,nan,nan,16.0,nan,nan,nan,26.0,nan,nan,nan,513.0,487.0,496.0
36407784,36405635,6684682,1999.8577,1.952986,87.70227,nan,nan,nan,87.58317,nan,nan,nan,87.60851,nan,nan,nan,26.0,nan,nan,nan,13.0,nan,nan,nan,25.0,nan,nan,nan,513.0,467.0,496.0
36533850,36531605,6684682,1999.8577,1.952986,87.694115,nan,nan,nan,86.02621,nan,nan,nan,87.60851,nan,nan,nan,26.0,nan,nan,nan,20.0,nan,nan,nan,25.0,nan,nan,nan,487.0,482.0,496.0
36659760,36659118,6684682,1999.8577,1.952986,nan,nan,nan,nan,86.09823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,470.0,507.0,528.0
36790078,36786634,6684682,1999.8577,1.952986,86.1638,nan,nan,nan,86.09823,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,517.0,507.0,487.0
36916015,36914149,6684682,1999.8577,1.952986,86.10097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,487.0,491.0,482.0
37172716,37172180,6684682,1999.8577,1.952986,87.97827,nan,nan,nan,33.0347,52.73062,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,494.0,431.0,502.0
37177112,37173680,6684682,1999.8577,1.952986,87.97827,nan,nan,nan,33.0347,52.73062,nan,nan,85.93138,nan,nan,nan,17.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,494.0,431.0,474.0
37298657,37298241,6684682,1999.8577,1.952986,54.410652,nan,nan,nan,33.0347,52.73062,nan,nan,85.93138,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,471.0,431.0,474.0
37429511,37428722,6684682,1999.8577,1.952986,nan,nan,nan,nan,nan,nan,nan,nan,86.16909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,501.0,485.0,438.0
37559604,37556226,6684682,1999.8577,1.952986,nan,nan,nan,nan,41.178772,nan,nan,nan,86.16909,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,18.0,nan,nan,nan,483.0,474.0,438.0
37811641,37809756,6684682,1999.8577,1.952986,87.84926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,466.0,482.0,444.0
37816227,37812756,6684682,1999.8577,1.952986,87.84926,nan,nan,nan,nan,nan,nan,nan,87.82059,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,466.0,471.0,499.0
37942446,37938770,6684682,1999.8577,1.952986,87.81171,nan,nan,nan,nan,nan,nan,nan,87.82059,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,463.0,471.0,499.0
38324995,38324316,6684682,1999.8577,1.952986,nan,nan,nan,nan,87.80897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,nan,nan,nan,nan,492.0,444.0,487.0
38450818,38450331,6684682,1999.8577,1.952986,87.78242,nan,nan,nan,87.80897,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,29.0,nan,nan,nan,nan,nan,nan,nan,507.0,444.0,502.0
