timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
34177055,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
34910882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
35012161,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
35099864,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
38104284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
38108033,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
39124385,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,8,0,255,0,0,1
49125199,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
49138373,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
52274782,0.0,0.0,2.0,9.0,11.0,4.0,666.0,183,8,0,255,0,0,1
72291452,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
72306137,3.9331587231572485e-07,2.2916897535196767e-07,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
72318144,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
77330969,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
77334169,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
77909699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
