timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
72313824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75520664,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75570089,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75611818,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75667612,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75716866,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75764836,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75814260,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75867083,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75867694,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75922309,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75971839,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76021346,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76069382,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76118951,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76171283,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76221060,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76270502,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76318388,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76367845,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76373876,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76426278,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76481822,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76525380,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76579276,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76628765,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76681494,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76730928,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76778860,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76828390,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76878130,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76879716,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76936333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76986108,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77033842,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77083295,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77132869,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77185435,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77231833,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77281486,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77331100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
