timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
48000,0,0,1,0,0,0,0,0
556000,0,0,1,0,0,0,0,0
1060000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2020000,0,0,1,0,0,0,0,0
2524000,0,0,1,0,0,0,0,0
3028000,0,0,1,0,0,0,0,0
3536000,0,0,1,0,0,0,0,0
4040000,0,0,1,0,0,0,0,0
4304000,0,0,1,0,0,0,0,0
4808000,0,0,1,0,0,0,0,0
5312000,0,0,1,0,0,0,0,0
5820000,0,0,1,0,0,0,0,0
6308000,0,0,1,0,0,0,0,0
6816000,0,0,1,0,0,0,0,0
7320000,0,0,1,0,0,0,0,0
7824000,0,0,1,0,0,0,0,0
8308000,0,0,1,0,0,0,0,0
8812000,0,0,1,0,0,0,0,0
9316000,0,0,1,0,0,0,0,0
9824000,0,0,1,0,0,0,0,0
10304000,0,0,1,0,0,0,0,0
10808000,0,0,1,0,0,0,0,0
11084000,0,0,1,0,0,0,0,0
11592000,0,0,1,0,0,0,0,0
12092000,0,0,1,0,0,0,0,0
12308000,0,0,1,0,0,0,0,0
12812000,0,0,1,0,0,0,0,0
13320000,0,0,1,0,0,0,0,0
13828000,0,0,1,0,0,0,0,0
14308000,0,0,1,0,0,0,0,0
14812000,0,0,1,0,0,0,0,0
15316000,0,0,1,0,0,0,0,0
15820000,0,0,1,0,0,0,0,0
16324000,0,0,1,0,0,0,0,0
16828000,0,0,1,0,0,0,0,0
17336000,0,0,1,0,0,0,0,0
17840000,0,0,1,0,0,0,0,0
18344000,0,0,1,0,0,0,0,0
18848000,0,0,1,0,0,0,0,0
19356000,0,0,1,0,0,0,0,0
19860000,0,0,1,0,0,0,0,0
20360000,0,0,1,0,0,0,0,0
20864000,0,0,1,0,0,0,0,0
21372000,0,0,1,0,0,0,0,0
21876000,0,0,1,0,0,0,0,0
22384000,0,0,1,0,0,0,0,0
22888000,0,0,1,0,0,0,0,0
23396000,0,0,1,0,0,0,0,0
23896000,0,0,1,0,0,0,0,0
24404000,0,0,1,0,0,0,0,0
24912000,0,0,1,0,0,0,0,0
25420000,0,0,1,0,0,0,0,0
25924000,0,0,1,0,0,0,0,0
26428000,0,0,1,0,0,0,0,0
26936000,0,0,1,0,0,0,0,0
27444000,0,0,1,0,0,0,0,0
27952000,0,0,1,0,0,0,0,0
28456000,0,0,1,0,0,0,0,0
28960000,0,0,1,0,0,0,0,0
29464000,0,0,1,0,0,0,0,0
29968000,0,0,1,0,0,0,0,0
30472000,0,0,1,0,0,0,0,0
30980000,0,0,1,0,0,0,0,0
31484000,0,0,1,0,0,0,0,0
31984000,0,0,1,0,0,0,0,0
32488000,0,0,1,0,0,0,0,0
32992000,0,0,1,0,0,0,0,0
33496000,0,0,1,0,0,0,0,0
34000000,0,0,1,0,0,0,0,0
34504000,0,0,1,0,0,0,0,0
35008000,0,0,1,0,0,0,0,0
35512000,0,0,1,0,0,0,0,0
36016000,0,0,1,0,0,0,0,0
36520000,0,0,1,0,0,0,0,0
37024000,0,0,1,0,0,0,0,0
37532000,0,0,1,0,0,0,0,0
38036000,0,0,1,0,0,0,0,0
38540000,0,0,1,0,0,0,0,0
39044000,0,0,1,0,0,0,0,0
39548000,0,0,1,0,0,0,0,0
40052000,0,0,1,0,0,0,0,0
40556000,0,0,1,0,0,0,0,0
41060000,0,0,1,0,0,0,0,0
41564000,0,0,1,0,0,0,0,0
42068000,0,0,1,0,0,0,0,0
42572000,0,0,1,0,0,0,0,0
43076000,0,0,1,0,0,0,0,0
43160000,0,0,1,0,0,0,0,0
43668000,0,0,1,0,0,0,0,0
43872000,1,0,1,0,0,0,0,0
43968000,1,0,1,0,0,0,0,0
44076000,1,0,1,0,0,0,0,0
44580000,1,0,1,0,0,0,0,0
45084000,1,0,1,0,0,0,0,0
