timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
736000,736000,2.2912285e-09,4.924274e-05,0.00079067517,0.00014652681,0.0034432355,2.2722867e-05,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
748000,748000,2.3206819e-09,4.9425784e-05,0.0007881885,0.00015958147,0.004025034,4.637636e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
940000,940000,2.5175642e-09,5.3786887e-05,0.0008453222,0.00044660564,0.0017226633,0.0077931494,512,0,0.63065016,1.5657272,0.0,nan,nan,0.002673609,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1136000,1132000,2.7893747e-09,5.8303405e-05,0.0008828467,0.0001701701,0.0012179149,0.022949586,512,0,1.21683,1.2401088,0.0,nan,nan,0.006937373,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1340000,1336000,3.0391025e-09,6.3051375e-05,0.0009006715,1.0299704e-05,0.0016682784,0.0011606158,512,0,0.9887441,1.017371,0.0,nan,nan,0.007250589,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1536000,1532000,2.9897254e-09,6.6614404e-05,0.00092011667,1.37525285e-05,0.001447983,0.007140449,512,0,0.8536456,0.8899599,0.0,nan,nan,0.005816519,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1736000,1732000,3.04139e-09,6.662531e-05,0.0009257863,2.548629e-05,0.0012199217,0.0029754192,512,0,0.77538925,0.8115555,0.0,nan,nan,0.00012047048,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1932000,1912000,2.971706e-09,6.642153e-05,0.00093477394,6.770482e-05,0.0013785883,0.004598538,512,0,0.6899735,0.7587616,0.0,nan,nan,0.00080437923,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2136000,2136000,3.2316343e-09,7.04685e-05,0.0044572884,0.00013724463,0.0016342734,0.0054038377,512,0,0.6808396,0.7320959,0.0,nan,nan,0.0013038629,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2340000,2316000,3.2848022e-09,7.140617e-05,0.003319582,0.00028380196,0.0024127455,0.0019167117,512,0,0.6357467,0.7243295,0.0,nan,nan,0.008020647,0.0,0.0,0.0,0.012,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
