magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.27350396,-0.04118088,0.4727789,44208000,2_9
0.27604222,-0.039393753,0.46989068,44228000,2_9
0.27997428,-0.045047294,0.468858,44248000,2_9
0.28739217,-0.060654335,0.4657542,44280000,2_9
0.28933474,-0.06729858,0.46039304,44300000,2_9
0.2967953,-0.066456474,0.4601514,44320000,2_9
0.299653,-0.07978815,0.45431027,44340000,2_9
0.30491552,-0.09011509,0.44355202,44360000,2_9
0.31315467,-0.09840294,0.4374218,44380000,2_9
0.30627874,-0.10079896,0.4410615,44400000,2_9
0.30661497,-0.095506035,0.4447414,44420000,2_9
0.30526587,-0.08988152,0.4471819,44440000,2_9
0.29983544,-0.09047035,0.45080677,44460000,2_9
0.2921997,-0.084663026,0.45943928,44480000,2_9
0.28778243,-0.07467716,0.45704865,44500000,2_9
0.28461525,-0.07587125,0.46078587,44520000,2_9
0.28107944,-0.08331793,0.4654982,44540000,2_9
0.2863693,-0.08542598,0.4580309,44560000,2_9
0.2917642,-0.09483226,0.45934978,44580000,2_9
0.29336724,-0.09290826,0.45280108,44600000,2_9
0.28220686,-0.09674964,0.45628506,44620000,2_9
0.28761658,-0.09238987,0.46069145,44640000,2_9
0.2907594,-0.08490938,0.46240425,44660000,2_9
0.27535447,-0.0808089,0.4608798,44680000,2_9
0.27569804,-0.06926163,0.4733398,44700000,2_9
0.27247235,-0.06530464,0.467903,44720000,2_9
0.27460083,-0.06995691,0.4639681,44740000,2_9
0.27871975,-0.07213464,0.46481657,44760000,2_9
0.27474573,-0.06889615,0.46713796,44780000,2_9
0.2813551,-0.07052696,0.46674523,44800000,2_9
0.28102213,-0.075945996,0.46202642,44820000,2_9
0.29009423,-0.08069296,0.45998636,44840000,2_9
0.28988,-0.09099483,0.45911217,44860000,2_9
0.28319317,-0.073350616,0.46511388,44880000,2_9
0.27603397,-0.06943887,0.4660161,44900000,2_9
0.27675578,-0.06683868,0.46489224,44920000,2_9
0.27096316,-0.066852115,0.47058663,44940000,2_9
0.27798805,-0.067432456,0.4715533,44960000,2_9
0.26877862,-0.05759408,0.47013256,44980000,2_9
0.26328516,-0.05275481,0.47690398,45000000,2_9
0.26091078,-0.043487884,0.48005867,45020000,2_9
0.26181918,-0.050080724,0.4770828,45040000,2_9
0.2652921,-0.053360272,0.4737887,45060000,2_9
0.27048975,-0.047580197,0.47801158,45080000,2_9
0.26841617,-0.05061671,0.4744238,45100000,2_9
0.26069894,-0.043373324,0.47453865,45120000,2_9
0.26533785,-0.04409457,0.4807272,45140000,2_9
0.2655637,-0.03572179,0.48083994,45164000,2_9
0.26450258,-0.03633173,0.4734306,45184000,2_9
0.27106467,-0.03526279,0.47373033,45204000,2_9
0.27007982,-0.035991218,0.47702596,45224000,2_9
0.26559433,-0.03439466,0.47725734,45244000,2_9
0.27280372,-0.035551097,0.47581884,45264000,2_9
0.26852146,-0.03432251,0.47649732,45284000,2_9
0.2684383,-0.028478045,0.47627816,45304000,2_9
0.26388082,-0.03199607,0.47700706,45324000,2_9
0.26171136,-0.020479755,0.47621733,45344000,2_9
0.2620782,-0.0110577,0.48155317,45364000,2_9
0.2552464,-0.01782321,0.4815507,45384000,2_9
0.25799975,-0.016281245,0.47837144,45404000,2_9
0.25598466,-0.007995127,0.47994503,45424000,2_9
0.26251,-0.015460736,0.47907636,45444000,2_9
0.26255104,-0.013454321,0.4756809,45464000,2_9
0.25276962,-0.0063799317,0.48578092,45484000,2_9
0.2531848,0.0015342392,0.48123145,45504000,2_9
0.25480103,0.0032405523,0.4890401,45528000,2_9
0.25515398,0.0077526267,0.484936,45548000,2_9
0.25481656,0.006312724,0.4816291,45568000,2_9
0.2569491,0.0033338515,0.4819703,45588000,2_9
0.26469523,-0.0047545843,0.48062262,45608000,2_9
0.25911227,-0.004970495,0.4763933,45628000,2_9
0.2696499,-0.013766766,0.47336712,45648000,2_9
0.2702856,-0.011207906,0.47404805,45668000,2_9
0.27100933,-0.009953422,0.47654793,45688000,2_9
0.2617574,0.0019690956,0.4829094,45708000,2_9
0.2611529,0.014818552,0.48309287,45728000,2_9
0.24982285,0.018337583,0.48431787,45748000,2_9
0.2574159,0.014054355,0.4861447,45768000,2_9
0.2612012,0.009275893,0.48356158,45788000,2_9
0.26921424,-0.007149402,0.48257336,45808000,2_9
0.27518132,-0.015210963,0.47257558,45828000,2_9
0.2770179,-0.02351228,0.47092062,45848000,2_9
0.28897655,-0.027025998,0.46821633,45868000,2_9
0.28303564,-0.020776192,0.47419325,45888000,2_9
0.280171,-0.025985206,0.47376773,45908000,2_9
0.2849124,-0.027268067,0.46407372,45928000,2_9
0.28633937,-0.035024215,0.46487904,45948000,2_9
0.2977365,-0.045994844,0.45918518,45968000,2_9
0.306946,-0.058393944,0.45495495,45988000,2_9
0.30508032,-0.06412559,0.449919,46008000,2_9
0.30750787,-0.072488256,0.4493961,46028000,2_9
0.30953535,-0.07594856,0.4509368,46048000,2_9
0.3049606,-0.07272591,0.44662496,46068000,2_9
0.3060073,-0.071979,0.45173058,46088000,2_9
0.2943298,-0.0652729,0.45760217,46108000,2_9
0.29507503,-0.062924914,0.4557705,46128000,2_9
0.29357642,-0.06422987,0.45940214,46148000,2_9
0.2889838,-0.06439791,0.45674178,46168000,2_9
0.2862804,-0.057537165,0.45853034,46188000,2_9
0.28029558,-0.060818166,0.46422473,46208000,2_9
0.27884778,-0.0546873,0.46431002,46228000,2_9
0.28141692,-0.053338677,0.46848154,46248000,2_9
0.27986452,-0.05526791,0.46700534,46268000,2_9
0.2787899,-0.052628476,0.46538588,46288000,2_9
0.28053862,-0.050573945,0.46330267,46308000,2_9
0.27985182,-0.04971833,0.46781215,46328000,2_9
0.28093088,-0.05256306,0.465672,46348000,2_9
0.2821096,-0.049295973,0.46952143,46368000,2_9
0.28290188,-0.04619202,0.46886453,46388000,2_9
0.27690268,-0.04228015,0.46773767,46408000,2_9
0.27187306,-0.03505337,0.47627577,46428000,2_9
0.26640043,-0.02398522,0.48005316,46448000,2_9
0.25812623,-0.0110400915,0.48231798,46468000,2_9
0.25321555,-0.0037807913,0.49138996,46488000,2_9
0.25054547,-0.0037265432,0.4871814,46508000,2_9
0.25700304,-0.007067915,0.4910616,46528000,2_9
0.25547585,-0.009490507,0.4761748,46548000,2_9
0.27271906,-0.014626204,0.47313738,46568000,2_9
0.26863056,-0.014222207,0.47997972,46588000,2_9
0.26875517,-0.0019924142,0.48040757,46608000,2_9
0.26008862,-0.013290021,0.4779017,46628000,2_9
0.26255426,-0.009835843,0.47851643,46648000,2_9
0.26306888,-0.006081023,0.4768768,46668000,2_9
0.2635675,-0.0051939297,0.47322097,46688000,2_9
0.26357958,0.002483471,0.480009,46708000,2_9
0.26311868,-0.00027750395,0.47609124,46728000,2_9
0.26833525,-0.002219528,0.4784061,46748000,2_9
0.2685524,-0.0030254654,0.47741866,46768000,2_9
0.27108762,-0.00362684,0.4743049,46788000,2_9
0.26842043,-0.0045476668,0.47664285,46808000,2_9
0.26518765,0.0018540964,0.48223707,46828000,2_9
0.27305576,-0.00752227,0.47724506,46848000,2_9
0.2755439,-0.013400249,0.46906146,46868000,2_9
0.27822077,-0.017334847,0.47370028,46888000,2_9
0.2751824,-0.00986436,0.47153878,46908000,2_9
0.27443802,-0.009073303,0.47109804,46928000,2_9
0.27513406,-0.003330338,0.47216207,46948000,2_9
0.2698813,-0.00410302,0.4762249,46968000,2_9
0.2703815,0.0034745783,0.47326103,46988000,2_9
0.25454655,0.011762408,0.48307714,47008000,2_9
0.24784103,0.020769803,0.48879743,47028000,2_9
0.25273845,0.026166696,0.48561427,47048000,2_9
0.25629687,0.018486353,0.4834237,47068000,2_9
0.25913358,0.01048462,0.48169214,47088000,2_9
0.26788375,0.0005053226,0.47819248,47108000,2_9
0.28366122,-0.010984775,0.47311273,47128000,2_9
0.2925734,-0.029642118,0.45695716,47148000,2_9
0.30067086,-0.042142846,0.45450974,47168000,2_9
0.29740652,-0.043020763,0.45789328,47188000,2_9
0.29768038,-0.03464348,0.45918304,47208000,2_9
0.29163644,-0.041062176,0.46159458,47232000,2_9
0.29936922,-0.05106034,0.45057902,47252000,2_9
0.31809703,-0.067289345,0.44520956,47272000,2_9
0.31602925,-0.06821353,0.44437557,47292000,2_9
0.30905154,-0.060895484,0.4479355,47312000,2_9
0.30451003,-0.058958318,0.45508495,47332000,2_9
0.29037777,-0.05779438,0.45702,47352000,2_9
0.2864378,-0.04484239,0.46896043,47372000,2_9
0.27303502,-0.030807603,0.47082472,47392000,2_9
0.2646253,-0.017686764,0.4791688,47412000,2_9
0.25220713,-0.0103727225,0.4815095,47432000,2_9
0.261409,-0.017697183,0.4766185,47452000,2_9
0.2639634,-0.023599667,0.47710067,47472000,2_9
0.26408672,-0.023849633,0.48032543,47492000,2_9
0.2671953,-0.024676353,0.47910428,47512000,2_9
0.27138215,-0.02310962,0.479319,47532000,2_9
0.2645445,-0.016172651,0.47984967,47552000,2_9
0.2591219,-0.0135509595,0.48600993,47572000,2_9
0.26181266,-0.0073259654,0.4810032,47592000,2_9
0.26051024,-0.013841485,0.4806274,47612000,2_9
0.25826606,-0.0070046796,0.48081,47632000,2_9
0.2575341,-0.0064238147,0.47755575,47652000,2_9
0.25730097,-0.007165037,0.47868523,47672000,2_9
0.25597438,0.0029749963,0.48510727,47692000,2_9
0.2612815,0.0007740086,0.4808588,47712000,2_9
0.2608615,-0.01109391,0.47737774,47732000,2_9
0.26374432,-0.011687621,0.47894835,47752000,2_9
0.27164188,-0.009741675,0.479176,47772000,2_9
0.27116057,-0.020923276,0.4699482,47792000,2_9
0.27799955,-0.028675828,0.47606617,47812000,2_9
0.27904007,-0.032943152,0.4684294,47832000,2_9
0.2829679,-0.038394324,0.462759,47852000,2_9
0.29293868,-0.044305947,0.4621337,47872000,2_9
0.2890856,-0.046267,0.4592076,47892000,2_9
0.29379615,-0.0430643,0.46766123,47912000,2_9
0.29127476,-0.048058532,0.46407396,47932000,2_9
0.29394504,-0.05115014,0.45774513,47952000,2_9
0.2961525,-0.061312314,0.45604068,47972000,2_9
0.2999821,-0.06865234,0.44961452,47992000,2_9
0.29453546,-0.06482928,0.4501668,48012000,2_9
0.29662585,-0.060672313,0.4570632,48032000,2_9
0.29198486,-0.057386942,0.45525214,48052000,2_9
0.2885978,-0.05453552,0.4638439,48072000,2_9
0.2811208,-0.04916279,0.46594492,48092000,2_9
0.276988,-0.041811574,0.47229367,48112000,2_9
0.27633688,-0.046643835,0.4678845,48132000,2_9
0.27844295,-0.05436356,0.47023255,48152000,2_9
0.2835681,-0.05846435,0.46459642,48172000,2_9
0.28821394,-0.061776888,0.46031556,48192000,2_9
0.29055133,-0.06413033,0.462323,48212000,2_9
0.28962654,-0.071940534,0.45611086,48232000,2_9
0.2968408,-0.07095995,0.45351478,48252000,2_9
0.30021828,-0.080551706,0.4562963,48272000,2_9
0.302476,-0.081062116,0.44530493,48292000,2_9
0.30973792,-0.0919655,0.44279543,48312000,2_9
0.30980152,-0.10087917,0.43985626,48332000,2_9
0.3045788,-0.10007957,0.4403555,48352000,2_9
0.308042,-0.09479842,0.447134,48372000,2_9
0.30155835,-0.095554285,0.44732544,48392000,2_9
0.30756882,-0.097202204,0.44888994,48412000,2_9
0.3035181,-0.10664715,0.44140956,48432000,2_9
0.30573615,-0.10219874,0.43867332,48452000,2_9
0.29907355,-0.09540882,0.4460166,48472000,2_9
0.28634185,-0.0845334,0.45829025,48492000,2_9
0.28510898,-0.08328268,0.4635609,48512000,2_9
0.2889813,-0.0865472,0.45840493,48532000,2_9
0.28801712,-0.09435701,0.46092835,48552000,2_9
0.2886366,-0.08673232,0.4546055,48572000,2_9
0.2864286,-0.09051182,0.45671582,48592000,2_9
0.28524426,-0.09315034,0.45285067,48612000,2_9
0.2887306,-0.089776896,0.44985682,48632000,2_9
0.2883846,-0.09008155,0.4500003,48652000,2_9
0.281622,-0.08881693,0.45960495,48672000,2_9
0.28231007,-0.08280236,0.46616527,48692000,2_9
0.28003344,-0.07842543,0.4669028,48712000,2_9
0.27618858,-0.073442556,0.46898896,48732000,2_9
0.27301255,-0.07609652,0.4675953,48752000,2_9
0.2797787,-0.07197835,0.46646056,48772000,2_9
0.27832028,-0.07167073,0.46928176,48792000,2_9
0.27756706,-0.07619949,0.4649856,48812000,2_9
0.27803418,-0.07527083,0.46745458,48832000,2_9
0.28369218,-0.07402898,0.45809603,48852000,2_9
0.28920057,-0.083336405,0.46498045,48872000,2_9
0.29327312,-0.07962164,0.45520458,48892000,2_9
0.28082752,-0.081282,0.45998678,48912000,2_9
0.28361428,-0.069105655,0.46593878,48932000,2_9
0.2795019,-0.061072316,0.46576348,48952000,2_9
0.2781723,-0.066114426,0.46524197,48972000,2_9
0.28159243,-0.062929586,0.47209343,48992000,2_9
0.27818924,-0.06666315,0.46924296,49012000,2_9
0.27543572,-0.06356152,0.46943018,49032000,2_9
0.27748463,-0.06772158,0.46602222,49052000,2_9
0.28293002,-0.06810651,0.4617911,49072000,2_9
0.27426088,-0.059961308,0.46788493,49092000,2_9
0.27396348,-0.058498777,0.46996078,49112000,2_9
0.26934475,-0.04907457,0.4759511,49132000,2_9
0.2684276,-0.048733782,0.47400138,49152000,2_9
0.27356756,-0.052067723,0.47476384,49172000,2_9
0.2741371,-0.05146214,0.4680724,49192000,2_9
0.27677283,-0.055603195,0.46560678,49212000,2_9
0.27564692,-0.05561148,0.46418428,49232000,2_9
0.2703355,-0.045285042,0.47534728,49252000,2_9
0.26754615,-0.038757302,0.47933647,49272000,2_9
0.26507708,-0.03520532,0.47769666,49292000,2_9
0.26582393,-0.024902174,0.47725853,49312000,2_9
0.26072273,-0.025118116,0.4762774,49332000,2_9
0.2648084,-0.021422671,0.47637352,49352000,2_9
0.26011494,-0.029388905,0.48193046,49372000,2_9
