timestamp,main_state_changes,main_state
29520654,2,7
30027746,2,7
30533794,2,7
31040008,2,7
31545716,2,7
32051706,2,7
32524722,2,7
33030687,2,7
33536742,2,7
34042700,2,7
34548711,2,7
35054865,2,7
35560778,2,7
36066667,2,7
36572769,2,7
37078757,2,7
37584652,2,7
38091194,2,7
38541678,2,7
38552666,2,7
39058674,2,7
39564660,2,7
40070668,2,7
40576633,2,7
41082647,2,7
41588693,2,7
41599797,2,7
42106142,2,7
42612108,2,7
43117727,2,7
43623876,2,7
44129848,2,7
44635727,2,7
45141746,2,7
45647768,2,7
46154065,2,7
46659704,2,7
47165703,2,7
47672019,2,7
48177631,2,7
48683631,2,7
49189656,2,7
49695654,2,7
50201632,2,7
50707631,2,7
51213632,2,7
51576998,2,7
51587729,3,11
52093659,3,11
52599631,3,11
53105632,3,11
53611642,3,11
54117707,3,11
54623632,3,11
55129677,3,11
55635636,3,11
56141634,3,11
56273731,3,11
56593714,3,11
57089681,3,11
