timestamp,load,ram_usage
27381774,0.4465745,0.34226885
27881771,0.38804477,0.3411341
28381765,0.37328225,0.3411341
28881810,0.35595816,0.3411341
29381772,0.35560584,0.3411341
29881774,0.3536079,0.3377134
30381768,0.35672998,0.3377134
30881768,0.35294873,0.3377134
31381770,0.35617656,0.3377134
31881771,0.3504541,0.3377134
32381768,0.35614997,0.3377134
32881770,0.35578603,0.3377134
33381765,0.3547787,0.3377134
33881769,0.35245532,0.3377134
34381868,0.34935755,0.3377134
34881765,0.35126323,0.3377134
35381790,0.35323918,0.3377134
35881787,0.35359,0.3377134
36381807,0.35040796,0.3377134
36881829,0.35563236,0.3377134
37381799,0.35586804,0.3377134
37881912,0.35755593,0.3377134
38381810,0.3515376,0.3377134
38881912,0.35165024,0.3377134
39382278,0.3554182,0.3377134
39881816,0.3631428,0.33797652
40381813,0.35444814,0.33797652
40881843,0.35793054,0.33797652
41381883,0.35396928,0.33797652
41881853,0.35259837,0.33797652
42381902,0.35279405,0.33797652
42881793,0.35611707,0.33797652
43382253,0.35162723,0.33797652
43881901,0.35699987,0.33797652
44381845,0.3566072,0.33797652
44882136,0.35503078,0.33797652
45381769,0.34968334,0.33797652
45882064,0.35817325,0.33797652
46381771,0.35595328,0.33797652
46881860,0.35404354,0.33797652
47381855,0.35410422,0.33797652
47881770,0.3553164,0.33797652
48381767,0.3544734,0.33797652
48881772,0.35057068,0.33797652
49381771,0.35242862,0.33797652
49881770,0.36109143,0.3386179
50381768,0.35672528,0.3386179
50881766,0.3530587,0.3386179
51381768,0.35812128,0.3386179
51881769,0.3523293,0.3386179
52381766,0.3523327,0.3386179
52881766,0.3549,0.3386179
53381776,0.35906357,0.3386179
53881767,0.36516732,0.3386179
54381771,0.40302038,0.3386179
54881771,0.35503203,0.3386179
