timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
26810975,26807660,6684682,1998.0336,1.9512047,nan,nan,nan,nan,nan,nan,nan,nan,48.859657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,465.0,491.0,465.0
27775356,27774713,6684682,1998.0336,1.9512047,52.90024,nan,nan,nan,39.024094,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,462.0,488.0,481.0
27905891,27903802,6684682,1998.0336,1.9512047,nan,nan,nan,nan,nan,nan,nan,nan,44.87771,52.689625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,17.0,nan,nan,433.0,460.0,457.0
28162473,28159071,6684682,1998.0336,1.9512047,nan,nan,nan,nan,50.73132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,467.0,477.0,531.0
28289035,28288202,6684682,1998.0336,1.9512047,87.64659,nan,nan,nan,nan,nan,nan,nan,86.025635,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,495.0,425.0,552.0
28419153,28415837,6684682,1998.0336,1.9512047,nan,nan,nan,nan,nan,nan,nan,nan,86.221436,87.62491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,17.0,nan,nan,476.0,504.0,529.0
28545783,28544970,6684682,1998.0336,1.9512047,nan,nan,nan,nan,nan,nan,nan,nan,87.632095,169.76265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,10.0,nan,nan,484.0,452.0,492.0
28676007,28672604,6684682,1998.0336,1.9512047,nan,nan,nan,nan,nan,nan,nan,nan,87.64399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,540.0,462.0,518.0
28797600,28797234,6684682,1998.0336,1.9512047,86.02789,37.072887,nan,nan,nan,nan,nan,nan,87.64399,nan,nan,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,473.0,462.0,518.0
28802636,28800237,6684682,1998.0336,1.9512047,86.02789,37.072887,nan,nan,nan,nan,nan,nan,87.61899,nan,nan,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,473.0,484.0,495.0
