timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
67614714,67598682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
68622708,68606806,1,1,0,0,0,0,3,0,3,0,0,0,0,0
69630707,69614683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
70638709,70622683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71646711,71630682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72654706,72638682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73662707,73646682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74670707,74654685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75674708,75658687,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76682711,76666682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77690709,77674682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78694715,78678684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79702707,79686682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80710709,80694682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
81718958,81702682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
82726706,82710683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
84738726,84722682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
85746710,85730685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
86750756,86734682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
87758745,87742682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
88766710,88750733,1,1,0,0,0,0,3,0,3,0,0,0,0,0
89770726,89758687,1,1,0,0,0,0,3,0,3,0,0,0,0,0
90778707,90766682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
91778713,91766682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
92782710,92770683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
93782728,93766682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
94798706,94782682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
95798720,95782707,1,1,0,0,0,0,3,0,3,0,0,0,0,0
96802706,96786682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
97802712,97790682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
98810708,98794682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
99818709,99802700,1,1,0,0,0,0,3,0,3,0,0,0,0,0
100826707,100810682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
101826710,101814682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
102834862,102822682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
103846714,103834682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
104858710,104842683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
105866721,105850682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
106874710,106858683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
107882712,107866682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
108890709,108874683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
109898807,109882683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
110906805,110890685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
