timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,92.82715,184.18086,0,5,7349,1024000,0,3,255
2000000,141.1914,93.877266,0,94,9515,1024000,0,3,255
3000000,190.7539,76.17967,0,215,9571,1024000,0,3,255
4000000,241.64746,68.96332,0,310,9902,1024000,0,3,255
5000000,290.27832,64.449005,0,414,9496,1024000,0,3,255
6000000,345.7881,62.82487,0,512,9588,1024000,0,3,255
7000000,403.66602,62.06427,0,596,9152,1024000,0,3,255
8004000,456.48828,60.80025,0,707,8066,1024000,0,3,255
9004000,520.48535,61.17599,0,791,162,1024000,0,3,255
10004000,575.6113,60.539684,0,893,191,1024000,0,3,255
11004000,630.9463,60.044376,0,993,257,1024000,0,3,255
12004000,689.47754,59.91289,0,1089,191,1024000,0,3,255
13004000,750.38477,59.992386,0,1195,112,1024000,0,3,255
14004000,809.9512,59.96085,0,1308,200,1024000,0,3,255
15004000,868.583,59.869244,0,1401,191,1024000,0,3,255
16004000,926.06445,59.71527,0,1499,191,1024000,0,3,255
17004000,975.94336,59.11942,0,1594,7890,1024000,0,3,255
18004000,1040.3721,59.42267,0,1697,178,1024000,0,3,255
19004000,1097.4629,59.296677,0,1786,191,1024000,0,3,255
20004000,1154.2842,59.169785,0,1886,191,1024000,0,3,255
21004000,1202.04,58.613228,0,1975,9001,1024000,0,3,255
22004000,1260.2227,58.59321,0,2060,9171,1024000,0,3,255
23004000,1316.8164,58.50437,0,2167,9263,1024000,0,3,255
24008000,1375.2568,58.4917,0,2273,8207,1024000,0,3,255
25008000,1438.6357,58.691082,0,2366,623,1024000,0,3,255
26008000,1496.4385,58.65626,0,2470,585,1024000,0,3,255
27008000,1553.1494,58.582886,0,2566,506,1024000,0,3,255
28008000,1612.9854,58.62843,0,2661,506,1024000,0,3,255
29008000,1672.8594,58.672115,0,2763,623,1024000,0,3,255
30008000,1733.6396,58.74355,0,2854,585,1024000,0,3,255
31008000,1790.5146,58.682312,0,2962,585,1024000,0,3,255
32008000,1850.5186,58.724247,0,3086,585,1024000,0,3,255
33008000,1909.3291,58.726906,0,3183,249,1024000,0,3,255
34008000,1968.8281,58.749947,0,3284,544,1024000,0,3,255
35008000,2027.4668,58.74672,0,3385,644,1024000,0,3,255
36008000,2085.8809,58.73735,0,3502,644,1024000,0,3,255
37008000,2143.4258,58.704693,0,3608,623,1024000,0,3,255
38008000,2203.5176,58.741676,0,3707,606,1024000,0,3,255
39008000,2263.2432,58.767223,0,3811,481,1024000,0,3,255
40008000,2323.6992,58.809963,0,3919,578,1024000,0,3,255
41008000,2382.3447,58.8059,0,4024,519,1024000,0,3,255
42008000,2440.2305,58.783733,0,4131,544,1024000,0,3,255
43008000,2499.1729,58.787468,0,4234,527,1024000,0,3,255
44008000,2556.459,58.752964,0,4335,606,1024000,0,3,255
45008000,2619.457,58.848335,0,4423,402,1024000,0,3,255
46008000,2683.4453,58.96127,0,4516,585,1024000,0,3,255
47008000,2745.1885,59.021076,0,4617,899,1024000,0,3,255
48008000,2806.1846,59.062645,0,4712,697,1024000,0,3,255
49008000,2865.9434,59.076996,0,4827,597,1024000,0,3,255
50008000,2924.0752,59.05791,0,4914,814,1024000,0,3,255
51008000,2981.4678,59.024937,0,5013,506,1024000,0,3,255
52008000,3040.0703,59.016743,0,5100,585,1024000,0,3,255
53008000,3099.4785,59.024197,0,5207,623,1024000,0,3,255
54008000,3159.0625,59.034657,0,5328,565,1024000,0,3,255
55008000,3218.8857,59.04912,0,5429,544,1024000,0,3,255
56008000,3277.5234,59.04171,0,5523,847,1024000,0,3,255
57008000,3338.046,59.067913,0,5634,689,1024000,0,3,255
58008000,3404.6758,59.199398,0,5739,596,1024000,0,3,255
59012000,3466.171,59.234585,0,5844,773,1024000,0,3,255
60012000,3527.0664,59.26249,0,5935,947,1024000,0,3,255
61012000,3591.9248,59.35496,0,6039,802,1024000,0,3,255
62012000,3655.8545,59.42933,0,6121,876,1024000,0,3,255
63012000,3720.1328,59.506893,0,6230,996,1024000,0,3,255
64012000,3781.5996,59.537746,0,6329,685,1024000,0,3,255
65012000,3841.4707,59.542915,0,6427,789,1024000,0,3,255
66012000,3902.2744,59.562157,0,6521,789,1024000,0,3,255
67012000,3964.3203,59.5995,0,6615,685,1024000,0,3,255
68012000,4027.454,59.651848,0,6715,698,1024000,0,3,255
69012000,4087.9766,59.66455,0,6803,764,1024000,0,3,255
70012000,4150.24,59.701942,0,6910,685,1024000,0,3,255
71028000,4202.169,59.57819,0,6985,8258,1024000,0,3,255
72028000,4269.4316,59.685616,0,7085,1251,1024000,0,3,255
73028000,4330.4805,59.704414,0,7198,1302,1024000,0,3,255
74028000,4390.907,59.714237,0,7282,1434,1024000,0,3,255
75028000,4449.5293,59.699585,0,7387,1355,1024000,0,3,255
76028000,4509.3896,59.701714,0,7493,1513,1024000,0,3,255
77028000,4572.8604,59.750957,0,7589,1475,1024000,0,3,255
78028000,4635.26,59.78512,0,7707,1546,1024000,0,3,255
79028000,4694.3057,59.775707,0,7819,1638,1024000,0,3,255
80028000,4755.629,59.795166,0,7921,1243,1024000,0,3,255
81032000,4814.533,59.78113,0,8014,1659,1024000,0,3,255
82032000,4874.6357,59.785072,0,8097,1991,1024000,0,3,255
