timestamp,load,ram_usage
508000,0.12,0.5719669
1008000,0.2,0.5718512
1508000,0.0,0.5734979
2012000,0.32,0.5739707
2508000,0.04,0.5744055
3008000,0.14,0.57459277
3508000,0.1,0.5749481
4008000,0.26,0.57521725
4508000,0.06,0.57529
5008000,0.0,0.57528245
5508000,0.2,0.5755713
6008000,0.22,0.5757544
6508000,0.02,0.57546526
7008000,0.1,0.575612
7508000,0.22,0.5755142
8024000,0.115384616,0.5750841
8508000,0.104166664,0.57484424
9008000,0.1,0.57458276
9508000,0.14,0.5745141
10008000,0.0,0.57472926
10508000,0.06,0.5752348
11008000,0.04,0.57503057
11508000,0.04,0.57512945
12008000,0.22,0.5740653
12508000,0.2,0.57403684
13008000,0.2,0.57403976
13508000,0.06,0.5744419
14008000,0.16,0.57424635
14508000,0.0,0.57397985
15008000,0.14,0.57337475
15508000,0.14,0.5732578
16008000,0.24,0.5732285
16508000,0.28,0.5731089
17008000,0.26923078,0.57351315
17508000,0.0,0.5735898
18008000,0.14,0.5734159
18508000,0.08,0.57336694
19008000,0.02,0.5729144
19512000,0.06,0.57309616
20008000,0.0,0.5734493
20508000,0.2,0.57328105
21008000,0.02,0.57386833
21520000,0.13725491,0.5739724
22008000,0.26530612,0.5749684
22508000,0.09803922,0.5747478
23008000,0.2244898,0.5752643
23508000,0.08,0.57513607
24008000,0.34,0.57469547
24508000,0.32,0.57453614
25008000,0.3,0.57424915
25508000,0.04,0.5740705
26008000,0.22,0.5740193
26508000,0.0,0.573984
27008000,0.06,0.5740366
27508000,0.22,0.5744648
28008000,0.06,0.5749015
28508000,0.1,0.5754922
29008000,0.0,0.5760387
29508000,0.12,0.576512
30008000,0.04,0.57665163
30508000,0.18,0.57882464
31008000,0.4,0.57867277
31508000,0.04,0.5785604
32008000,0.08,0.5785649
32508000,0.0,0.5785688
33008000,0.14,0.5788909
33508000,0.06,0.5786985
34008000,0.18,0.5786783
34508000,0.08,0.57848537
35008000,0.0,0.578237
35508000,0.08,0.57821786
36008000,0.0,0.578386
36512000,0.05882353,0.57848513
37008000,0.40816328,0.579109
37508000,0.0,0.57911956
38008000,0.04,0.5786065
38508000,0.0,0.5788315
39008000,0.06,0.57842785
39508000,0.0,0.5781646
40008000,0.04,0.57818085
40508000,0.18,0.5786214
41008000,0.16,0.57809
41508000,0.16,0.57804286
42008000,0.0,0.57806
42512000,0.34,0.5780774
43008000,0.06,0.5779047
43516000,0.0,0.57707286
44008000,0.040816326,0.5769749
44508000,0.06,0.57719046
45012000,0.1,0.57718015
45508000,0.36,0.5769143
46008000,0.14,0.57695246
46508000,0.26,0.57738763
47008000,0.2,0.5773354
47508000,0.16,0.5772019
48008000,0.18,0.57704604
48508000,0.06,0.5773198
49008000,0.06,0.5769059
49508000,0.28,0.5769963
50008000,0.0,0.57707155
50508000,0.02,0.5767102
51008000,0.36,0.5766495
51508000,0.2,0.57630354
52008000,0.14,0.57661533
52508000,0.28,0.5764284
53008000,0.08,0.5761779
53508000,0.08,0.57614285
54008000,0.16,0.57630104
54508000,0.18,0.57612604
55008000,0.08,0.5763886
55508000,0.14,0.5762579
56008000,0.1,0.57633674
56508000,0.08,0.5762904
57008000,0.16,0.57626325
57508000,0.2,0.57610124
58008000,0.04,0.57611173
58512000,0.22,0.57604843
59012000,0.04,0.57614434
59512000,0.24,0.5765863
60008000,0.06,0.5764881
60508000,0.0,0.5765201
61008000,0.12,0.5764046
61508000,0.2,0.5763228
62008000,0.04,0.5762742
62508000,0.16,0.57643586
63008000,0.2,0.5762508
63508000,0.16,0.57600313
64008000,0.08,0.57592916
64508000,0.12,0.57606083
65008000,0.24,0.5763164
65508000,0.14,0.57622564
66008000,0.16,0.576157
66508000,0.3,0.57605493
67008000,0.36,0.57606304
67508000,0.26,0.57604426
68008000,0.26,0.5760061
68508000,0.02,0.5760151
69008000,0.2,0.57609993
69508000,0.22,0.57605207
70008000,0.04,0.57603693
70516000,0.13725491,0.57583135
71028000,0.0,0.5762696
71508000,0.041666668,0.5761169
72008000,0.18,0.57605517
72508000,0.04,0.57606566
73008000,0.02,0.5760927
73508000,0.26,0.57544214
74008000,0.0,0.5753998
74508000,0.0,0.57539415
75008000,0.28,0.57535666
75508000,0.1,0.5756269
76008000,0.02,0.5755908
76508000,0.04,0.5753431
77008000,0.22,0.5756543
77508000,0.18,0.5756906
78008000,0.0,0.57596225
78508000,0.12,0.575701
79008000,0.16,0.5757083
79508000,0.08,0.57574546
80008000,0.26,0.57571816
80508000,0.02,0.57558215
81008000,0.1,0.57556075
81508000,0.0,0.57591724
82008000,0.1,0.5761636
