timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
4224000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
6228000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
8224000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
10224000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
12228000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
14228000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
38528000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
39236000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
39332000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
39436000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
42436000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
42436000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
43444000,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,0,0,0,1
53452000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
53452000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
56468000,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,1,0,0,0,0,1
76480000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
76484000,40.15403366088867,116.25936889648438,0.0,0.0,0.0,0.0,58.172,21,1,0,0,0,0,1
76484000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
81496000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
81496000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
81996000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
