timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1311004,0.0019401341,0.0004040305,-0.00050165976,14.622721,0,1
1972000,1972000,1311004,0.0018298393,-0.0012475913,0.0016368388,14.623022,0,1
2972000,2972000,1311004,-0.0010438812,0.0009723115,0.0010126581,14.623136,0,1
3972000,3972000,1311004,-0.0009825412,-0.001975852,-0.0013946964,14.622758,0,1
4972000,4972000,1311004,0.001172436,2.9683284e-05,0.00027002196,14.622483,0,1
5972000,5972000,1311004,-4.4270713e-05,0.0006374082,-0.0009794,14.623243,0,1
6972000,6972000,1311004,-0.0018685774,-0.00022902424,-0.0010838747,14.622041,0,1
7976000,7976000,1311004,0.0010589832,-0.0017370266,-0.000184997,14.622238,0,1
8972000,8972000,1311004,0.0005982075,0.0006601818,-0.00086754403,14.623229,0,1
9972000,9972000,1311004,0.0018305815,-0.0011764384,0.0008002547,14.622086,0,1
10972000,10972000,1311004,0.0018401594,-0.0017928708,-0.00045178755,14.623277,0,1
11972000,11972000,1311004,-0.0018027812,0.0017548301,-0.0008480815,14.622637,0,1
12972000,12972000,1311004,-0.001160953,1.94593e-05,0.000780724,14.622365,0,1
13972000,13972000,1311004,0.0013850605,-0.0014305318,-0.0003286875,14.622921,0,1
14972000,14972000,1311004,-0.0007380656,-0.0010649664,0.00053900544,14.622936,0,1
15972000,15972000,1311004,-0.0007078354,-0.00072936097,0.0006458966,14.622522,0,1
16976000,16976000,1311004,0.0017254016,0.0016493668,0.00040839709,14.622223,0,1
17972000,17972000,1311004,0.0008346031,-0.00095784187,-0.0007507037,14.623361,0,1
18972000,18972000,1311004,-0.000472579,-0.00019981421,-0.0019203941,14.622425,0,1
19972000,19972000,1311004,-0.00016433906,0.0011075205,-0.0018768312,14.623101,0,1
20976000,20976000,1311004,-0.0012892404,-0.0010833214,0.00036472696,14.622334,0,1
21976000,21976000,1311004,-0.001617723,0.0014192022,-3.8991053e-05,14.622374,0,1
22976000,22976000,1311004,-0.0017308205,0.00027173053,-3.4438064e-05,14.622302,0,1
23980000,23980000,1311004,-4.93545e-05,0.00014159249,-0.0008431765,14.623309,0,1
24972000,24972000,1311004,-0.0016753379,0.00028099888,-0.0012932821,14.622732,0,1
25972000,25972000,1311004,-0.00018807469,-0.0008011466,-0.0012383584,14.623053,0,1
26972000,26972000,1311004,-0.0012343884,0.00057952886,0.00014500145,14.621971,0,1
27972000,27972000,1311004,-0.0018591908,0.0014683718,0.00048406524,14.6228285,0,1
28972000,28972000,1311004,0.0004940119,-8.305301e-05,0.0006507244,14.623302,0,1
29972000,29972000,1311004,0.000904278,-7.922243e-05,0.0013526921,14.622402,0,1
30972000,30972000,1311004,0.001064297,0.0009261382,-0.0005926435,14.62202,0,1
31972000,31972000,1311004,-2.74035e-05,-0.0005871249,-0.00013373327,14.622338,0,1
32976000,32976000,1311004,-0.0012081014,-3.7219554e-05,-0.0010947322,14.622025,0,1
33972000,33972000,1311004,-0.00093752984,0.0013922077,-0.0007907693,14.622593,0,1
34972000,34972000,1311004,0.000780178,0.0005667987,0.0017930963,14.621984,0,1
35972000,35972000,1311004,0.0014967804,-0.0019106395,-0.001758055,14.622407,0,1
36972000,36972000,1311004,-0.00017234005,2.3857312e-05,-0.0018209331,14.623216,0,1
37972000,37972000,1311004,0.0017337009,0.0010708396,-0.0017670109,14.623383,0,1
38972000,38972000,1311004,-0.0016853461,-0.00022346686,0.00029213395,14.622596,0,1
39972000,39972000,1311004,-0.00022029241,0.00047674467,0.0006408723,14.623268,0,1
40972000,40972000,1311004,-0.0014226934,0.0012641315,-0.00091911363,14.622862,0,1
41972000,41972000,1311004,0.0013863086,0.0006017573,-0.00027650298,14.622807,0,1
42972000,42972000,1311004,0.0010463785,0.00037441668,-0.00022892933,14.62232,0,1
43972000,43972000,1311004,-0.00078907993,-0.0017214682,-3.7779326e-05,14.622505,0,1
44972000,44972000,1311004,-0.0020586685,0.013674859,0.0005906599,14.622878,0,1
45972000,45972000,1311004,-0.00968826,-0.038301498,0.00085176463,14.62223,0,1
46972000,46972000,1311004,0.0029730294,0.010688074,-0.0022063535,14.620637,0,1
47972000,47972000,1311004,-0.0019950685,0.010363779,0.0014911521,14.618564,0,1
48972000,48972000,1311004,0.0041023684,0.00066709495,-0.0019446075,14.618174,0,1
49972000,49972000,1311004,-0.0010113262,-0.0021354242,0.0011448443,14.6170435,0,1
50972000,50972000,1311004,-0.00054991426,0.0048430823,0.0008314057,14.616645,0,1
51972000,51972000,1311004,0.005383563,-0.0022846982,-1.438914e-05,14.615719,0,1
52972000,52972000,1311004,-0.006691527,0.0057044034,0.00075091043,14.616572,0,1
53972000,53972000,1311004,-0.013453296,0.003622677,-0.0011451306,14.616937,0,1
54972000,54972000,1311004,0.0018618915,-0.0035057473,-0.002279926,14.616572,0,1
55972000,55972000,1311004,0.014808334,-0.006716454,0.00032237402,14.616752,0,1
56972000,56972000,1311004,0.0050801397,-0.024834087,-0.0014466515,14.615576,0,1
57972000,57972000,1311004,-0.003638355,0.16340579,-0.001207367,14.616385,0,1
58972000,58972000,1311004,0.004922636,-0.3191351,-0.00014782503,14.6164,0,1
59972000,59972000,1311004,-0.005100987,-0.16788091,0.0015965803,14.616744,0,1
60972000,60972000,1311004,0.0061706337,0.15016882,-7.740579e-05,14.616437,0,1
61972000,61972000,1311004,0.00037576372,-0.03390402,-0.0019211773,14.6166,0,1
62972000,62972000,1311004,0.005565651,-0.03472684,-0.0008838742,14.616567,0,1
63972000,63972000,1311004,0.0029639914,0.19502784,-0.0010511094,14.616851,0,1
64972000,64972000,1311004,-0.00018598279,-0.33169526,-0.0015331325,14.616182,0,1
65972000,65972000,1311004,-0.00150181,0.045966387,-0.001109091,14.616246,0,1
66972000,66972000,1311004,-0.00024661236,0.07724426,-0.0006437187,14.616679,0,1
67972000,67972000,1311004,0.002287733,0.031830497,-0.0018023867,14.616992,0,1
68972000,68972000,1311004,-0.0053876555,0.27418712,-0.0011901347,14.616966,0,1
69972000,69972000,1311004,0.005050616,-0.37041256,0.0008698703,14.61549,0,1
70968000,70968000,1311004,0.0062228558,-0.68672085,0.0019108874,14.615861,0,1
71972000,71972000,1311004,-0.002831662,0.24538952,0.0004313078,14.616499,0,1
72972000,72972000,1311004,0.0004290834,0.23647158,-0.0009226589,14.615943,0,1
73972000,73972000,1311004,-0.0036536285,0.21658322,0.0013077236,14.616271,0,1
74972000,74972000,1311004,-0.0013396695,-0.33100542,-0.0013909964,14.615858,0,1
75972000,75972000,1311004,-0.005580926,0.118169,-0.0017492261,14.616232,0,1
76972000,76972000,1311004,-0.79500866,0.37818426,-0.04612908,14.616528,0,1
77972000,77972000,1311004,-0.02450727,-0.15877114,-0.008777282,14.621243,0,1
78972000,78972000,1311004,-0.0009372976,0.0075752116,-0.0006625287,14.622056,0,1
79972000,79972000,1311004,0.0016023653,0.0018699853,-0.0011944011,14.621755,0,1
80972000,80972000,1311004,0.0017975452,0.0017864354,0.0013994976,14.622229,0,1
81972000,81972000,1311004,0.001995713,0.0012435472,-0.00015481019,14.621877,0,1
