timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10032000,10032000,40.154030785568565,116.25936878348885,58.150295,58.101,-0.0,0.4715431,0.7768263,58.0526,2,0,1,0
10044000,10044000,40.154030786139046,116.25936878385924,58.15044,58.101147,-0.0,0.47155094,0.7768294,58.0526,2,0,1,0
11036000,11036000,40.154030230903416,116.25936827840017,58.162598,58.106224,-0.0,0.33872762,0.6542884,58.061386,2,0,1,0
12028000,12028000,40.15403012236803,116.25936821357674,58.166374,58.10523,-0.0,0.32837757,0.5969455,58.06438,2,0,1,0
13028000,13028000,40.15403007066668,116.2593681934213,58.169624,58.105057,-0.0,0.3256404,0.5641516,58.068325,2,0,1,0
14040000,14032000,40.154030168365665,116.2593682013674,58.17068,58.10061,-0.0,0.32357544,0.5430371,58.069542,2,0,1,0
15036000,15036000,40.154030141394976,116.25936816855959,58.17044,58.093975,-0.0,0.32314986,0.5288901,58.07159,2,0,1,0
16036000,16036000,40.15403015988928,116.25936826632167,58.175198,58.095066,-0.0,0.32296687,0.51895803,58.07582,2,0,1,0
17032000,17024000,40.15403019422794,116.25936828522967,58.178112,58.09313,-0.0,0.32316548,0.51135314,58.076668,2,0,1,0
18032000,18028000,40.15403004226825,116.25936832099781,58.176548,58.08965,-0.0,0.32272238,0.50529385,58.077374,2,0,1,0
19032000,19024000,40.15403004721095,116.25936824368156,58.178997,58.08947,-0.0,0.32261038,0.50181746,58.078426,2,0,1,0
20036000,20036000,40.154030120345425,116.25936821541842,58.178932,58.084698,-0.0,0.3225203,0.49857473,58.078953,2,0,1,0
21036000,21032000,40.1540302069203,116.25936829805788,58.17324,58.07582,-0.0,0.3221854,0.49578395,58.074337,2,0,1,0
22024000,22024000,40.15403028327052,116.25936822175656,58.17041,58.069695,-0.0,0.3233525,0.4944092,58.07117,2,0,1,0
23032000,23032000,40.1540302269481,116.25936811832317,58.17025,58.066254,-0.0,0.32255965,0.49290213,58.069073,2,0,1,0
24036000,24036000,40.154030289907865,116.25936822686086,58.16656,58.064304,-0.0,0.32312772,0.49184793,58.06659,2,0,1,0
25036000,25024000,40.15403028897616,116.2593682807347,58.16338,58.056396,-0.0,0.32223502,0.49071848,58.06409,2,0,1,0
26024000,26020000,40.15403022059192,116.25936834296066,58.158035,58.050938,-0.0,0.32305863,0.49025682,58.058613,2,0,1,0
27032000,27032000,40.15403017640094,116.25936836712302,58.161083,58.051834,-0.0,0.32446766,0.4903926,58.062424,2,0,1,0
28028000,28028000,40.15403022907776,116.25936837908976,58.167583,58.05547,-0.0,0.32432437,0.490404,58.06738,2,0,1,0
29032000,29024000,40.154030226658094,116.25936833327583,58.170284,58.05701,-0.0,0.32359374,0.4900535,58.068962,2,0,1,0
30036000,30032000,40.15403019182562,116.259368219921,58.165222,58.048515,-0.0,0.32341507,0.49003503,58.065136,2,0,1,0
31028000,31028000,40.15403013893138,116.25936818351275,58.16788,58.052883,-0.0,0.32322368,0.48924825,58.068596,2,0,1,0
32036000,32036000,40.154030149405656,116.2593681684356,58.16889,58.052864,-0.0,0.32249165,0.4890995,58.069088,2,0,1,0
33032000,33032000,40.15403021277473,116.25936821424739,58.17155,58.056343,-0.0,0.32299528,0.48895037,58.071335,2,0,1,0
34036000,34028000,40.15403025507744,116.25936817240806,58.17108,58.053368,-0.0,0.3231831,0.488971,58.070694,2,0,1,0
35028000,35028000,40.154030244477795,116.25936811136253,58.169384,58.050972,-0.0,0.32316846,0.488832,58.071934,2,0,1,0
36036000,36036000,40.154030183146865,116.25936817520403,58.168518,58.05002,-0.0,0.32238504,0.4885794,58.06947,2,0,1,0
37032000,37032000,40.15403021745471,116.25936815246571,58.17038,58.05243,-0.0,0.3221119,0.48818773,58.069523,2,0,1,0
38036000,38032000,40.15403024798317,116.25936829037659,58.173374,58.054672,-0.0,0.3223322,0.4882662,58.07068,2,0,1,0
39036000,39036000,40.15403022316085,116.25936824069862,58.167973,58.047382,-0.0,0.32247597,0.48836192,58.067257,2,0,1,0
40028000,40024000,40.15403011166504,116.2593682580112,58.16843,58.047844,-0.0,0.32332334,0.48862278,58.069878,2,0,1,0
41028000,41028000,40.15403012096901,116.2593682758483,58.170715,58.049385,-0.0,0.3233575,0.488179,58.070553,2,0,1,0
42032000,42028000,40.15403010002639,116.25936823687263,58.170856,58.05018,-0.0,0.3224083,0.48792467,58.07195,2,0,1,0
43032000,43032000,40.15403012074789,116.25936829814297,58.17158,58.05104,-0.0,0.32341325,0.4882623,58.070103,2,0,1,0
44036000,44028000,40.15403011262012,116.25936831051075,58.168797,58.049026,-0.0,0.32240534,0.48798525,58.069164,2,0,1,0
45032000,45024000,40.15403020953174,116.25936826990439,58.17205,58.053337,-0.0,0.3235704,0.4881807,58.06943,2,0,1,0
46036000,46036000,40.15402984705565,116.25936811262783,58.326893,58.20706,-0.0,0.32314447,0.48766237,58.06943,2,0,1,0
47032000,47028000,40.154029549758185,116.25936783868953,58.57636,58.45389,-0.0,0.32309884,0.4882379,58.06943,2,0,1,0
48036000,48036000,40.154029651912005,116.25936777191919,58.777943,58.65239,-0.0,0.32312363,0.48816934,58.06943,2,0,1,0
49024000,49020000,40.15402975500107,116.25936769769018,58.91909,58.792427,-0.0,0.3234208,0.48836294,58.06943,2,0,1,0
50032000,50028000,40.15402965730371,116.25936785261784,59.016335,58.889523,-0.0,0.32257128,0.4881836,nan,2,0,0,0
51028000,51028000,40.15402967661495,116.2593678438476,59.07691,58.949177,-0.0,0.32360116,0.48862258,nan,2,0,0,0
52032000,52032000,40.15402972671074,116.25936789561861,59.121563,58.99473,-0.0,0.32251215,0.48820347,nan,2,0,0,0
53028000,53024000,40.15402972370172,116.2593680651351,59.145683,59.019073,-0.0,0.32346112,0.4883712,nan,2,0,0,0
54036000,54028000,40.15402976120077,116.25936812892382,59.15925,59.034306,-0.0,0.3226139,0.48811397,nan,2,0,0,0
55032000,55028000,40.154029764211025,116.25936812020005,59.159466,59.037605,-0.0,0.32273498,0.48823142,nan,2,0,0,0
56032000,56024000,40.15402975015307,116.25936799639281,59.156506,59.034557,-0.0,0.32355544,0.48861128,nan,2,0,0,0
57036000,57036000,40.15402899887313,116.25936794248734,59.15353,59.030735,-0.0,0.3226551,0.48816866,nan,2,0,0,0
58028000,58020000,40.154027260331155,116.25936789807207,59.147408,59.022385,-0.0,0.32322115,0.48833588,nan,2,0,0,0
59029000,59024000,40.15402702778658,116.25936792031885,59.156624,59.03216,-0.0,0.3261229,0.48951867,nan,2,0,0,0
60032000,60032000,40.15402835432127,116.25936811598993,59.158127,59.032852,-0.0,0.32530117,0.4900304,nan,2,0,0,0
61028000,61028000,40.15403181484557,116.25936815305145,59.162384,59.036816,-0.0,0.3243993,0.49004376,nan,2,0,0,0
62032000,62032000,40.15403474389637,116.25936806735358,59.16876,59.044262,-0.0,0.3229334,0.48969457,nan,2,0,0,0
63028000,63024000,40.15403395340463,116.25936808297784,59.1689,59.04439,-0.0,0.3234922,0.4896714,nan,2,0,0,0
64032000,64028000,40.15403155944999,116.25936800268587,59.16693,59.04491,-0.0,0.3224629,0.4886806,nan,2,0,0,0
65032000,65032000,40.154028516314334,116.25936797003318,59.160748,59.04077,-0.0,0.32246086,0.48853984,nan,2,0,0,0
66028000,66028000,40.15402761986192,116.25936798446955,59.154373,59.033634,-0.0,0.32329118,0.48856902,nan,2,0,0,0
67044000,67032000,40.15402836188744,116.2593681317667,59.14917,59.029484,-0.0,0.32250506,0.48833328,nan,2,0,0,0
68020000,68020000,40.154029043320485,116.25936816113139,59.14902,59.02892,-0.0,0.32301196,0.48810425,nan,2,0,0,0
69032000,69032000,40.15402939693829,116.25936810063673,59.150627,59.03569,-0.0,0.3224039,0.48798537,nan,2,0,0,0
70036000,70036000,40.15402767595181,116.25936799540436,59.154396,59.04127,-0.0,0.32247034,0.48803124,nan,2,0,0,0
71028000,71008000,40.15402650183199,116.25936794705297,59.16006,59.045456,-0.0,0.32279932,0.4883192,nan,2,0,0,0
