timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,496000,1310996,1310996,-2.0525183e-06,2.2781037e-06,-7.282281e-07,-1.2313906e-05,6.594289e-05,-0.03894813,4000,4000,0,0
1000000,1000000,1310996,1310996,-5.895203e-06,6.585376e-06,2.8899174e-06,-1.9489511e-05,5.2811178e-05,-0.039042532,4000,4000,0,0
1500000,1500000,1310996,1310996,1.9337158e-06,5.7969755e-06,-3.6708311e-06,5.99794e-05,-2.5161211e-05,-0.039323524,4000,4000,0,0
2000000,1984000,1310996,1310996,-2.2503382e-06,9.370962e-08,2.346659e-06,-7.4924574e-05,-1.3647342e-05,-0.03908386,4000,4000,0,0
2500000,2496000,1310996,1310996,2.2326487e-06,-1.493812e-06,5.701083e-06,3.8101236e-05,5.595023e-05,-0.03925124,4000,4000,0,0
3000000,2996000,1310996,1310996,5.0175922e-06,-3.633088e-06,-4.850884e-06,-8.290752e-05,-2.2697785e-05,-0.03906914,4000,4000,0,0
3500000,3480000,1310996,1310996,-2.1057945e-06,-1.9636589e-06,-1.9507404e-06,-1.5494248e-05,-3.6480862e-05,-0.03932364,4000,4000,0,0
4000000,3996000,1310996,1310996,-1.2012088e-06,3.7149355e-06,6.8824e-06,9.187553e-06,-7.066501e-05,-0.039339498,4000,4000,0,0
4500000,4500000,1310996,1310996,-4.1777935e-06,-9.3676033e-07,9.340466e-07,4.4338987e-05,7.5128955e-05,-0.03940371,4000,4000,0,0
5000000,4996000,1310996,1310996,5.013274e-06,-2.9753398e-06,1.1593576e-06,5.128832e-05,3.4793375e-05,-0.039252724,4000,4000,0,0
5500000,5496000,1310996,1310996,-1.2392253e-06,-2.4621183e-06,-7.705136e-06,3.5376743e-05,-5.6818266e-05,-0.03935918,4000,4000,0,0
6000000,5988000,1310996,1310996,-2.0255554e-06,1.5176563e-06,-6.727614e-06,-6.679652e-05,-5.5137756e-05,-0.039355207,4000,4000,0,0
6500000,6500000,1310996,1310996,-3.4594794e-07,5.443667e-06,-2.0603231e-08,3.184574e-06,5.2038256e-05,-0.03911497,4000,4000,0,0
7000000,7000000,1310996,1310996,3.9375514e-06,4.714713e-06,2.1880028e-06,4.2965417e-05,4.7227135e-05,-0.039281294,4000,4000,0,0
7504000,7500000,1310996,1310996,-2.7139768e-06,-5.740728e-07,-2.4511023e-06,0.00010865909,-0.00018730237,-0.039207224,4000,4000,0,0
8004000,7984000,1310996,1310996,-9.214642e-07,-2.753834e-06,1.3522786e-06,7.8758785e-07,4.7254684e-06,-0.039291877,4000,4000,0,0
8500000,8496000,1310996,1310996,-2.6737266e-06,4.3418977e-06,3.93564e-06,0.00013696079,-1.3858574e-05,-0.039547842,4000,4000,0,0
9000000,9000000,1310996,1310996,4.156432e-06,-9.1701946e-07,5.629776e-07,0.00014587688,3.066091e-05,-0.039164457,4000,4000,0,0
9500000,9492000,1310996,1310996,-1.9726382e-07,5.1811753e-06,-7.466233e-06,-6.0660423e-05,9.831088e-05,-0.03939577,4000,4000,0,0
10000000,10000000,1310996,1310996,-2.4661233e-06,-2.866449e-06,2.665129e-06,2.9690867e-05,-7.245798e-05,-0.039152503,4000,4000,0,0
10504000,10504000,1310996,1310996,-7.51851e-07,1.5148955e-06,-9.472918e-06,5.055837e-05,9.144648e-05,-0.068372376,7000,7000,0,0
11000000,11000000,1310996,1310996,-6.005886e-06,2.467969e-06,5.2144577e-07,2.8560165e-05,0.00013713303,-0.03910773,4000,4000,0,0
11500000,11500000,1310996,1310996,-2.3633547e-06,-1.4419999e-06,-1.2918115e-07,-8.656986e-05,3.9884162e-05,-0.03933116,4000,4000,0,0
12000000,12000000,1310996,1310996,-2.4930343e-06,1.0135275e-06,2.1970748e-06,-4.084941e-05,3.302103e-05,-0.039002523,4000,4000,0,0
12504000,12496000,1310996,1310996,-1.5391328e-06,-3.7373052e-06,5.459377e-06,-5.5645236e-05,7.971517e-05,-0.03910292,4000,4000,0,0
13000000,13000000,1310996,1310996,1.8074294e-06,2.4184028e-06,-1.7319459e-07,-9.979505e-05,-6.5384775e-05,-0.03932705,4000,4000,0,0
13500000,13496000,1310996,1310996,2.5893848e-06,3.1035893e-06,1.8036997e-06,-9.273156e-05,-2.216811e-05,-0.039185632,4000,4000,0,0
14000000,14000000,1310996,1310996,1.8144033e-07,2.75389e-06,-7.131646e-06,1.7047574e-05,-5.019132e-05,-0.039015837,4000,4000,0,0
14500000,14500000,1310996,1310996,2.1436572e-06,-5.0624385e-06,4.146807e-06,7.344974e-05,4.5120894e-05,-0.039157283,4000,4000,0,0
15000000,14976000,1310996,1310996,-2.2098209e-07,-3.097456e-06,-9.247761e-07,6.7581284e-05,-8.023547e-05,-0.039149377,4000,4000,0,0
15500000,15496000,1310996,1310996,8.4864456e-07,-3.0908884e-06,-6.8257924e-07,2.808888e-05,8.251339e-05,-0.039393596,4000,4000,0,0
16000000,16000000,1310996,1310996,-2.4846534e-06,3.1457507e-06,-1.5903966e-06,7.316846e-05,7.731208e-05,-0.039130494,4000,4000,0,0
16508000,16508000,1310996,1310996,1.7746654e-05,1.4071633e-05,1.3826283e-05,0.00029570464,0.0002341224,-0.23493598,24000,24000,0,0
17004000,16980000,1310996,1310996,6.278395e-07,2.1823275e-06,-1.4407981e-06,-5.441969e-05,-4.996035e-05,-0.039108902,4000,4000,0,0
17500000,17496000,1310996,1310996,-1.8719986e-06,-9.953917e-07,6.8692555e-07,0.00012466394,-7.507647e-05,-0.0393504,4000,4000,0,0
18000000,18000000,1310996,1310996,-1.1998382e-07,1.613806e-06,-2.2711869e-07,9.5186224e-05,7.042003e-05,-0.039299715,4000,4000,0,0
18500000,18496000,1310996,1310996,-8.584614e-07,-6.4027113e-06,-3.414619e-07,4.9587274e-05,-5.0220744e-05,-0.03932228,4000,4000,0,0
19000000,18996000,1310996,1310996,-4.024849e-06,3.6969093e-06,1.4929524e-06,1.9653979e-05,-7.9446785e-05,-0.03928144,4000,4000,0,0
19504000,19504000,1310996,1310996,-4.6527252e-06,8.7059925e-07,-7.795303e-07,-4.0667535e-05,4.4020795e-05,-0.039396033,4000,4000,0,0
20000000,19992000,1310996,1310996,-2.2363483e-07,2.7393407e-06,-1.832327e-06,-5.8428283e-05,8.904508e-05,-0.039032247,4000,4000,0,0
