timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5036000,0.0,0.0,0.0,1
5088000,0.0,0.0,0.0,1
6032000,0.010376226,0.0067165736,4.2627737e-05,0
7036000,0.005627693,0.005493558,0.00019284055,1
7984000,0.005627693,0.005493558,0.00019284055,1
9032000,0.005627693,0.005493558,0.00019284055,1
10036000,0.005627693,0.005493558,0.00019284055,1
11036000,0.005627693,0.005493558,0.00019284055,1
11988000,0.005627693,0.005493558,0.00019284055,1
13036000,0.005627693,0.005493558,0.00019284055,1
13984000,0.0058518345,0.0047268756,0.0,1
15036000,0.0058518345,0.0047268756,0.0,1
16032000,0.0058518345,0.0047268756,0.0,1
17004000,0.0058518345,0.0047268756,0.0,1
18036000,0.0058518345,0.0047268756,0.0,1
19040000,0.0058518345,0.0047268756,0.0,1
19980000,0.0058518345,0.0047268756,0.0,1
21032000,0.0058518345,0.0047268756,0.0,1
21984000,0.0058518345,0.0047268756,0.0,1
23032000,0.0058518345,0.0047268756,0.0,1
24032000,0.0058518345,0.0047268756,0.0,1
25036000,0.0058518345,0.0047268756,0.0,1
25988000,0.0058518345,0.0047268756,0.0,1
27032000,0.0058518345,0.0047268756,0.0,1
28036000,0.0058518345,0.0047268756,0.0,1
29032000,0.006343675,0.0017576814,0.0,0
30032000,0.016369907,0.016441608,0.00014049782,0
30980000,0.00828669,0.007984875,0.000105877596,1
31980000,0.006710849,0.0036859186,0.0,0
33036000,0.009327308,0.004104454,4.7385438e-05,1
34032000,0.009327308,0.004104454,4.7385438e-05,1
34984000,0.003900403,0.0072512496,3.5812798e-05,1
36032000,0.003900403,0.0072512496,3.5812798e-05,1
37032000,0.003900403,0.0072512496,3.5812798e-05,1
38032000,0.003900403,0.0072512496,3.5812798e-05,1
39032000,0.011234012,0.00089524104,4.943773e-05,0
40032000,0.009228102,0.0050215917,6.684087e-05,1
41032000,0.00596571,0.011650129,0.0,1
42032000,0.00596571,0.011650129,0.0,1
42980000,0.00026840833,0.012383595,0.0,1
43980000,0.00026840833,0.012383595,0.0,1
44180000,0.00026840833,0.012383595,0.0,1
79688000,0.00026840833,0.012383595,0.0,1
79736000,0.00026840833,0.012383595,0.0,1
80688000,0.00026840833,0.012383595,0.0,1
81680000,0.00026840833,0.012383595,0.0,1
