timestamp,rtl_time_s,rtl_limit_fraction
11040000,0.00013026717,1.447413e-07
12052000,0.007346223,8.162471e-06
13104000,0.011897464,1.3219405e-05
14116000,0.01133235,1.25915e-05
15136000,0.012138441,1.3487157e-05
16152000,0.016570982,1.8412202e-05
17156000,0.017978987,1.9976655e-05
18164000,0.02090615,2.3229057e-05
19172000,0.0229037,2.5448557e-05
20180000,0.020296562,2.2551738e-05
21188000,0.012592948,1.3992165e-05
22196000,0.011143302,1.2381447e-05
23216000,0.011433373,1.2703748e-05
24224000,0.0072973156,8.108129e-06
25232000,0.0030391584,3.3768426e-06
26240000,0.004220003,4.688892e-06
27248000,0.0037926969,4.2141082e-06
28292000,0.010074449,1.11938325e-05
29320000,0.009304995,1.0338884e-05
30324000,0.005849856,6.4998403e-06
31332000,0.011009956,1.2233285e-05
32340000,0.010252414,1.1391572e-05
33348000,0.012203693,1.355966e-05
34368000,0.012036822,1.3374247e-05
35368000,0.011268845,1.2520939e-05
36384000,0.00903697,1.0041079e-05
37432000,0.010937156,1.2152396e-05
38452000,0.0107922815,1.1991424e-05
39508000,0.0014733459,1.637051e-06
40508000,0.0044505415,4.9450464e-06
41512000,0.0048652655,5.4058505e-06
42548000,0.006493764,7.2152934e-06
43564000,0.004746629,5.274032e-06
44572000,0.0030306084,3.3673427e-06
45580000,0.029905636,3.3228487e-05
46580000,0.31141132,0.0003460126
47584000,0.54143524,0.00060159474
48596000,0.7092923,0.0007881026
49604000,0.82346976,0.00091496645
50612000,0.89682883,0.0009964765
51616000,0.94577175,0.0010508576
52628000,0.97489583,0.0010832177
53632000,1.0004342,0.0011115936
54644000,0.9965609,0.0011072899
55652000,0.99709404,0.0011078824
56676000,0.99439627,0.0011048849
57684000,1.0105423,0.0011228248
58684000,1.0272281,0.0011413646
59732000,1.0256172,0.0011395748
60740000,1.0087402,0.0011208225
61756000,1.0351549,0.0011501722
62756000,1.0684242,0.0011871381
63772000,1.0290469,0.0011433854
64788000,1.0081807,0.0011202008
65804000,1.04669,0.001162989
66804000,1.0391144,0.0011545715
67808000,0.9994477,0.0011104975
68820000,0.9942261,0.0011046957
69840000,1.0127023,0.001125225
70840000,1.0405127,0.0011561252
71848000,1.066015,0.0011844612
72860000,1.0509889,0.0011677655
73868000,0.9979175,0.0011087973
74888000,1.0368416,0.0011520463
75888000,1.0666875,0.0011852083
76896000,1.0207155,0.0011341284
77908000,0.33726653,0.0003747406
78920000,0.0715772,7.953022e-05
79928000,0.09665924,0.000107399166
80940000,0.09424285,0.00010471428
81952000,0.070888594,7.876511e-05
