timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
960000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0032764175,5.0798126e-06,1.8575743e-11,-0.0036940202,0.0053345216,-9.810097,2.4118415e-05,-0.0003509823,4.398512e-05,14.622607,14.622607
1972000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0003781837,5.1723073e-06,1.9518975e-11,0.0139958635,-0.0040175254,-9.785431,4.9045148e-06,0.00013384726,0.00024543726,14.62256,14.62256
2972000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0012131582,5.363993e-06,1.828081e-11,-0.0061704926,-0.0012519701,-9.783458,-7.048254e-05,-0.0001629983,-0.00021856169,14.622592,14.622592
3972000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029577757,5.258108e-06,1.8514112e-11,0.0020848108,-0.011469831,-9.796202,-2.5965528e-05,-0.00012705968,-1.2778276e-05,14.622864,14.622864
4944000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0018531807,5.3378553e-06,1.9589358e-11,0.006437966,0.0020155853,-9.813198,-8.104616e-05,0.00027645618,-0.00017881795,14.622693,14.622693
5944000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.000261586,5.2331393e-06,1.8483205e-11,-0.0011464037,-0.0051936586,-9.783805,0.00014041227,-0.00020467157,0.00019466445,14.622711,14.622711
6956000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0032828469,5.6440676e-06,2.0197162e-11,-0.00023223541,0.0034124595,-9.794611,-4.6810004e-05,4.671605e-05,0.0005264535,14.622677,14.622677
7964000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.007108629,6.1369306e-06,2.5830801e-11,0.0011726503,-0.009809345,-9.794483,8.801229e-05,-9.735029e-05,-6.896969e-05,14.622673,14.622673
8964000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0041317362,5.689905e-06,2.1026538e-11,0.0117678065,0.008061512,-9.802779,-0.00047486514,-0.000213157,-2.8622288e-05,14.622716,14.622716
9976000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.008540685,5.7316443e-06,2.2255352e-11,-0.0016366547,0.0017228458,-9.793455,0.00032448338,0.0002253384,-0.000108325665,14.622664,14.622664
10980000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.008997073,5.777559e-06,1.9926436e-11,0.0081480825,0.01116363,-9.806101,9.6369586e-05,-0.00046756305,2.9749333e-05,14.622592,14.622592
11908000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0063280743,5.8527567e-06,2.1040341e-11,0.0038584073,-0.0060303104,-9.794108,0.00014571872,-7.246005e-05,-8.5690626e-05,14.6226845,14.6226845
12908000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00090662914,5.2183755e-06,1.7662255e-11,-0.0009721028,-0.0016226536,-9.784149,-0.00010714629,-1.8222043e-05,-5.298919e-05,14.622559,14.622559
