timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
58205606,5.2598786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58215607,5.266626,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58705606,5.2630005,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
59205610,5.2640076,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
59705607,5.2607846,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
60205608,5.255347,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
60705654,5.2437654,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61205609,5.264914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61705604,5.260281,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62215780,5.2607846,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62705651,5.255347,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63205605,5.2651153,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63705607,5.2702513,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
64205606,5.2640076,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
64705609,5.257562,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
65205608,5.24447,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
65705606,5.256555,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
66205640,5.2715607,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
66705608,5.2673306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
67205606,5.254944,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
67705606,5.2605834,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
68205605,5.2489014,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
68705923,5.2484984,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
69205607,5.2533326,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
69705608,5.2477937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
70205606,5.252023,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
70705605,5.265518,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
71205953,5.2474914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
71705679,5.261691,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
72205607,5.2554474,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
72705608,5.259375,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
73205609,5.2519226,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
73705710,5.2584686,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
74205605,5.2574615,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
74705610,5.239032,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
75205605,5.2608857,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
75705605,5.260684,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
76205756,5.25867,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
76705607,5.2533326,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
77205605,5.2608857,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
77705608,5.2577634,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78205689,5.2584686,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78705607,5.2473907,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79205606,5.2522244,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79705608,5.2622952,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80205611,5.2509155,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80705608,5.267029,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81205621,5.256152,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81705607,5.2581663,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82205638,5.250412,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82705818,5.241852,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83205606,5.2364135,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83705606,5.252124,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84205606,5.2584686,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84706033,5.257663,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85205606,5.250009,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85705607,5.263806,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86205609,5.2505126,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86705685,5.2615905,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87205605,5.252829,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87705604,5.2429595,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88205605,5.2364135,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88705757,5.2581663,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
89205607,5.2436643,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
89705605,5.2574615,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
90205647,5.2466855,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
90705685,5.2261415,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
91205607,5.2523255,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
91705608,5.2497067,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
92205605,5.24447,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
92705605,5.242456,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
93205608,5.2505126,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
93705607,5.255749,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
94205640,5.250412,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
94705609,5.2380247,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
95205609,5.2574615,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
95705608,5.2544403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
96205606,5.243262,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
96705622,5.2422547,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
97205609,5.253735,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
97705607,5.2599792,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
