timestamp,main_state_changes,main_state
58133699,2,7
58236751,2,7
58743068,2,7
59248765,2,7
59754682,2,7
60260738,2,7
60766672,2,7
61239726,2,7
61745761,2,7
62251691,2,7
62757745,2,7
63263672,2,7
63769722,2,7
64275743,2,7
64781734,2,7
65287672,2,7
65793715,2,7
66299669,2,7
66805860,2,7
67312126,2,7
67817773,2,7
68324675,2,7
68830700,2,7
69336748,2,7
69842686,2,7
70348961,2,7
70854713,2,7
71360671,2,7
71866692,2,7
72262750,2,7
72768697,2,7
73274669,2,7
73781041,2,7
74286688,2,7
74792737,2,7
75298671,2,7
75804676,2,7
76310726,2,7
76816694,2,7
77322701,2,7
77828674,2,7
78334698,2,7
78840737,2,7
79346700,2,7
79852669,2,7
80358682,2,7
80864701,2,7
81370685,2,7
81876668,2,7
82382685,2,7
82888757,2,7
83394710,2,7
83900697,2,7
84406681,2,7
84912719,2,7
85418706,2,7
85924747,2,7
86430671,2,7
86936756,2,7
87442684,2,7
87948713,2,7
88454668,2,7
88961325,2,7
89466672,2,7
89972671,2,7
90478668,2,7
90984761,2,7
91490695,2,7
91996671,2,7
92271778,3,11
92282703,3,11
92788782,3,11
93294671,3,11
93801176,3,11
94306672,3,11
94812693,3,11
95318684,3,11
95824756,3,11
96330688,3,11
96836721,3,11
97265825,3,11
97288724,3,11
97796702,3,11
