timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
57309401,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
58022834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
58123364,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
58231056,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
61230927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
61234653,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
62243148,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,8,0,255,0,0,1
72253254,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
72256981,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
92267122,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
92270849,6.362487852129561e-07,3.519592723932874e-07,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
92280209,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
97280959,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
97284729,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
97789030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
