timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
57560738,57544686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
58568714,58552688,1,1,0,0,0,0,3,0,3,0,0,0,0,0
59576713,59560968,1,1,0,0,0,0,3,0,3,0,0,0,0,0
60580711,60565035,1,1,0,0,0,0,3,0,3,0,0,0,0,0
61588711,61576685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
62596710,62584685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
63604711,63592685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
64612711,64600686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
65620714,65608685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
66628797,66616738,1,1,0,0,0,0,3,0,3,0,0,0,0,0
67636713,67624685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
68644711,68632686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
69652714,69640685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
70660712,70648685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
71668716,71656685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
72676710,72664687,1,1,0,0,0,0,3,0,3,0,0,0,0,0
73684711,73672685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
74692727,74680685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
75700709,75688685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
76708709,76696685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
77716709,77704732,1,1,0,0,0,0,3,0,3,0,0,0,0,0
78725234,78712698,1,1,0,0,0,0,3,0,3,0,0,0,0,0
79732714,79720685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
80740713,80728685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
81748710,81736685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
82756713,82744685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
83764709,83752685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
84772709,84756686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
85780711,85768685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
86788710,86776685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
87796847,87784686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
88800712,88788685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
89808723,89796685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
90816714,90804685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
91824710,91812685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
92832758,92820685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
93840715,93828685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
94848715,94836685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
95856711,95844685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
96864709,96852686,1,1,0,0,0,0,3,0,3,0,0,0,0,0
97873016,97860687,1,1,0,0,0,0,3,0,3,0,0,0,0,0
