timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
58192219,58188269,0.0,0.0,0.0,0.0,-0.0,-0.0,2.3726287e-05,-2.6501511e-05,-2.3726287e-05,2.6501511e-05,6.4143125e-05
58216219,58208219,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.5124533e-05,3.4197452e-05,2.5124533e-05,-3.4197452e-05,4.9404553e-05
58391806,58387830,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1143373e-05,-1.4270282e-05,1.1143373e-05,1.4270282e-05,2.001335e-05
58610757,58607102,0.0,0.0,0.0,0.0,-0.0,-0.0,2.8853332e-05,-4.6401256e-06,-2.8853332e-05,4.6401256e-06,2.1609332e-05
58809002,58806555,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.5423367e-05,6.2283936e-05,3.5423367e-05,-6.2283936e-05,1.9581088e-05
59008615,59005992,0.0,0.0,0.0,0.0,-0.00213,0.00213,-0.0022989558,0.0021057723,0.000168956,2.4227562e-05,-1.0505666e-05
59212658,59205690,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00021233076,9.994653e-05,-0.00021233076,-9.994653e-05,-4.5298784e-05
59406104,59404893,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.002142339,4.6140638e-05,1.2339164e-05,-4.6140638e-05,3.657473e-05
59605748,59604270,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001667357,6.7078e-05,-0.0001667357,-6.7078e-05,9.125312e-05
59806771,59803717,0.0,0.0,0.0,0.0,-0.0,-0.0,2.920556e-05,3.7947586e-05,-2.920556e-05,-3.7947586e-05,-1.8911356e-05
60003449,60003104,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00012975036,4.8032616e-05,0.00012975036,-4.8032616e-05,1.8053839e-05
60202973,60202643,0.0,0.0,0.0,0.0,0.00213,-0.0,0.002126517,9.008879e-06,3.4829282e-06,-9.008879e-06,-1.36636845e-05
60408967,60401946,0.0,0.0,0.0,0.0,-0.00213,-0.0,0.0,0.0,8.835329e-05,-8.568118e-05,5.9435562e-05
60603692,60601374,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0018796809,-6.7042183e-06,0.00025031896,6.7042183e-06,-1.27738695e-05
60803242,60800790,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0003585461,1.4697376e-05,-0.0003585461,-1.4697376e-05,8.967137e-05
61002831,61000334,0.0,0.0,0.0,0.0,-0.0,-0.0,5.603783e-05,9.541257e-05,-5.603783e-05,-9.541257e-05,8.110935e-05
61204161,61199772,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6748569e-05,-2.2043505e-05,-1.6748569e-05,2.2043505e-05,5.272063e-05
61405017,61399091,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0023705747,7.26512e-05,0.0002405749,-7.26512e-05,-9.232357e-06
61603297,61598676,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00012107959,9.4042305e-05,-0.00012107959,-9.4042305e-05,2.7366123e-05
