timestamp,mag_inconsistency_angle
736000,0.0010545255
996000,4.1652762e-05
1500000,0.00020003486
1996000,7.490021e-05
2500000,0.0013556386
3000000,0.00010930591
3496000,0.00039362322
4000000,0.00094831776
4500000,5.9100375e-06
5000000,0.00042518042
5500000,0.0006911323
6000000,1.13504e-06
6500000,9.7317425e-06
7000000,5.205189e-06
7496000,0.00020731094
7996000,0.0006937756
8500000,0.00011243454
9004000,2.0459844e-07
9500000,0.00088806957
10000000,8.062343e-06
10500000,6.585554e-05
11000000,0.002132393
11500000,4.08457e-06
12000000,0.000112057576
12496000,0.0005165414
13000000,0.00031589685
13500000,3.6858671e-06
14000000,1.7548624e-05
14500000,2.0334179e-05
14996000,0.00035730307
15500000,6.0942407e-06
16000000,0.00013754507
16512000,0.0021828923
17000000,0.0003807921
17504000,0.00026576206
17996000,5.6405963e-07
18480000,4.834783e-05
18984000,7.5855735e-07
19500000,5.703525e-06
20000000,0.00042835693
20500000,5.1553616e-06
21000000,1.0139747e-05
21500000,0.0012119219
22000000,9.639853e-05
22496000,1.7541757e-07
23000000,1.0301219e-05
23500000,0.0002571438
23996000,7.424487e-07
24500000,5.1933635e-05
25000000,8.529009e-08
25500000,1.552034e-10
26000000,2.5488915e-13
26500000,4.9324203e-06
26984000,1.1019665e-08
27504000,0.0010629405
28000000,5.213494e-05
28500000,3.5024273e-06
28996000,0.000113933245
29500000,0.00129988
30000000,0.00011552002
30496000,0.0008221288
30996000,2.5181502e-05
31496000,7.3626245e-05
32000000,0.00072011666
32500000,0.0010179884
33000000,3.632423e-05
33500000,6.3761254e-06
33996000,3.059212e-06
34496000,0.00077664223
35000000,3.1250167e-06
35496000,0.0016300697
35636000,0.0015447243
76520000,0.0014674881
76524000,0.0013941136
77020000,2.5368852e-06
