timestamp,rtl_time_s,rtl_limit_fraction
11012000,0.0,0.0
12012000,0.021666702,2.4074114e-05
13048000,0.048535977,5.3928867e-05
14052000,0.07144043,7.937826e-05
15056000,0.0076412093,8.490233e-06
16064000,0.06499338,7.221487e-05
17072000,0.092040375,0.00010226709
18080000,0.05384978,5.983309e-05
19096000,0.06630326,7.367029e-05
20096000,0.104386486,0.000115984985
21104000,0.08367031,9.296702e-05
22112000,0.08607885,9.5643176e-05
23116000,0.071583375,7.953709e-05
24136000,0.05281083,5.86787e-05
25144000,0.063975334,7.1083705e-05
26148000,0.037811883,4.2013206e-05
27172000,0.0068541877,7.615765e-06
28220000,0.05291898,5.8798872e-05
29228000,0.055229317,6.1365914e-05
30232000,0.05965534,6.628371e-05
31244000,0.013481528,1.4979476e-05
32252000,0.014147389,1.571932e-05
33268000,0.037609924,4.1788804e-05
34268000,0.07270376,8.078196e-05
35288000,0.06220046,6.911162e-05
36300000,0.021699023,2.4110026e-05
37312000,0.09677778,0.000107530876
38320000,0.09396151,0.00010440168
39364000,0.092599645,0.000102888494
40384000,0.15634088,0.0001737121
41396000,0.18857136,0.00020952376
42396000,0.0041299593,4.5888437e-06
43408000,0.033971827,3.774648e-05
44412000,0.47013122,0.000522368
45412000,0.64153737,0.00071281934
46424000,0.7763613,0.0008626237
47432000,0.87554204,0.0009728245
48444000,0.9074024,0.0010082249
49452000,0.9747338,0.0010830376
50460000,0.9387802,0.0010430891
51476000,0.9623026,0.0010692253
52496000,0.9412642,0.0010458492
53508000,0.9649056,0.0010721175
54520000,0.9535067,0.001059452
55528000,0.9727569,0.0010808411
56536000,0.94560945,0.0010506773
57544000,0.9424325,0.0010471473
58552000,1.0417722,0.0011575248
59572000,1.0528932,0.0011698813
60576000,0.96776175,0.0010752908
61620000,0.9908689,0.0011009655
62636000,0.97974384,0.0010886043
63644000,0.99363726,0.0011040415
64644000,0.9549002,0.0010610003
65656000,0.9527923,0.0010586582
66664000,0.98593676,0.0010954853
67680000,0.9663879,0.0010737644
68680000,0.97857964,0.0010873108
69692000,0.9276687,0.001030743
70704000,1.014752,0.0011275023
71724000,0.997092,0.0011078801
72724000,0.43506193,0.00048340217
73728000,0.15343368,0.00017048187
74736000,0.10204677,0.00011338531
75748000,0.1481599,0.00016462214
76772000,0.063358426,7.039825e-05
