gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
-0.06971359,-0.03033747,-0.08043218,0.44775164,-0.548736,-0.35187182
-0.08609058,-0.076925,-0.24259356,0.36615914,-0.5105506,-0.18962069
-0.17799564,-0.1798357,-0.3475639,-0.03949748,-0.49231184,0.1940386
-0.3488056,-0.2684451,-0.33371103,0.18345666,-0.15103625,-0.15673564
-0.46847403,-0.3589862,-0.29775962,0.6037615,0.6467972,-0.41138434
-0.6003518,-0.46240368,-0.18486674,0.40712023,0.19552538,0.46063095
-0.70597595,-0.5297675,-0.085954845,0.025640534,0.20447989,-0.3079804
-0.8049772,-0.61614436,-0.043586496,0.023344513,0.50536007,-1.2917836
-0.9154016,-0.6955078,-0.104440525,0.48707107,0.48465708,-0.87730646
-0.985208,-0.76643395,-0.13314034,0.37423828,-0.3622992,-1.1689266
-1.0653572,-0.9275135,-0.1823649,0.066797175,-0.54937816,-0.8810546
-1.1177866,-0.93454486,-0.16626799,-0.20570435,0.77195203,-1.8208406
-1.1394757,-0.924615,-0.13589236,0.1866347,0.5039627,-2.2729702
-1.0622647,-0.85651475,-0.14521661,0.06711063,-0.44758728,-2.1819708
-0.9486764,-0.7784423,-0.17729202,0.13872984,0.27093625,-2.3109312
-0.7883434,-0.7238966,-0.20851013,0.39336625,0.9886501,-2.194073
-0.6549514,-0.602246,-0.20852552,0.18818188,-0.110086106,-1.897923
-0.5594379,-0.46858525,-0.20100775,-0.10585516,-0.88655955,-2.5793307
-0.4748954,-0.35299313,-0.17100114,-0.06564455,0.4623624,-3.3916397
-0.36638942,-0.15808406,-0.14902185,0.30262354,1.4263397,-2.689007
-0.18426487,-0.10030111,-0.1330497,0.07056415,0.33970165,-1.362815
-0.073881425,-0.00025094525,-0.14964387,0.053965107,-0.71449023,-0.77772033
0.082791425,0.11521808,-0.15388787,0.1743198,0.4173602,-1.7847868
0.22636901,0.22732529,-0.14794822,-0.1082198,0.25684288,-2.3996758
0.3475728,0.3249565,-0.16262859,-0.37514895,0.8719572,-2.3326197
0.5130626,0.45100608,-0.17810635,0.12136701,0.8441545,-1.3148481
0.5839442,0.5116265,-0.16233641,-0.12554926,0.32536823,-1.1909188
0.67495847,0.5711745,-0.12735519,-0.6568303,-0.19356492,-1.6736063
0.7761947,0.5948319,-0.111966126,-0.071644515,0.28216138,-1.5606681
0.8367789,0.64069307,-0.103954405,0.7991214,0.42124587,-0.7216548
0.8914095,0.6291622,-0.08483797,0.2998833,0.14819582,0.063511424
0.91458005,0.64763707,-0.08139809,-0.5231745,0.48359385,0.06323938
0.8826872,0.64305395,-0.09268192,0.0011267345,0.64162314,-0.6354694
0.92527616,0.62542045,-0.11467998,0.5822569,-0.6339844,-0.83580935
0.98424923,0.58966047,-0.146324,0.409114,0.31468257,0.30624017
0.8840097,0.55313325,-0.13508303,-0.45553917,0.94333345,0.1998116
0.88273865,0.50897616,-0.12545902,0.22726154,-0.6420794,-0.09425707
0.9096852,0.50820655,-0.11018151,0.9622927,-0.74219817,-0.1714057
0.9005437,0.50193584,-0.111699946,0.6937645,0.068656646,0.46486846
0.9094549,0.5018435,-0.0941072,-0.72875357,0.54881465,0.28733498
0.8597798,0.5486863,-0.07106635,-0.24266836,0.21226925,-0.1750017
0.8483531,0.52049476,-0.058177385,0.8509124,0.09994531,-0.1751177
0.8351298,0.50098205,-0.0590758,0.08767818,0.010034051,0.12364597
0.8357469,0.48192963,-0.07988301,0.15953942,0.22884214,0.11328717
0.81470215,0.43940303,-0.061294448,0.13993734,0.224755,0.16793993
0.6986468,0.39675945,-0.094562694,0.0896996,0.14058644,-0.11466327
0.6268564,0.37498686,-0.08028459,0.07778556,0.12207854,-0.02465496
0.5913753,0.36386478,-0.10409055,0.0022640973,0.19079089,-0.06344068
0.5802972,0.3690248,-0.06996262,0.41004187,1.2521546,0.20359308
0.5288262,0.3406235,-0.07769823,-0.12427432,-0.41354182,0.81984293
0.4243885,0.297448,-0.093264855,-0.29602328,-1.0414846,-0.39547887
0.38382396,0.2524125,-0.057333484,0.5442457,1.2707256,-0.19920637
0.3674525,0.20500168,-0.03505451,0.114631645,0.79509205,0.50839263
0.321683,0.18364117,-0.09583883,0.002463227,-0.75977993,-0.24836692
0.27259457,0.15591323,-0.11631731,0.19161317,1.0170314,-0.57506967
0.25415552,0.12543643,-0.066070035,-0.0784999,0.5524374,0.21486095
0.17403814,0.09952244,-0.07725152,-0.3447948,-1.1384691,0.2482716
0.12767224,0.09533071,-0.10242084,0.08728172,0.52783054,-0.18167278
0.08102988,0.06075163,-0.10895719,0.14246635,0.39177087,0.22770293
0.010324227,0.0669228,-0.11016267,-0.5496933,0.20248729,0.4043406
0.13806386,0.07700682,-0.063408576,0.46972975,0.1907571,0.48622358
0.107926056,0.08146211,-0.063514255,0.6432693,0.007023496,0.012308425
0.12756462,0.068425156,-0.036929954,-0.50850046,-0.23659249,0.11872876
0.13921902,0.0769747,-0.04342942,0.0660065,0.95542467,0.48456356
0.0922582,0.053354464,-0.05484825,0.33339703,-0.58235914,0.37365246
0.077523746,0.044248432,-0.053460475,0.12075717,-0.5117692,0.3738152
0.09184332,0.033475563,-0.057631005,-0.027364455,0.61959326,-0.07889247
0.09484239,0.029708846,-0.057848614,0.7474483,0.45151576,0.24048853
0.080326594,0.036918893,-0.0888496,-0.14736116,-0.5206927,0.15113387
0.11973739,0.032538842,-0.09192577,-0.32905173,0.24355732,0.23833437
0.060019344,-0.0161091,-0.08171651,0.55330545,0.9367636,0.38166016
0.049525782,-0.020271135,-0.07038076,0.025687844,-0.668244,0.37094972
0.071748585,-0.014528524,-0.062652126,-0.67902195,-0.53022915,0.18788095
0.033188958,0.003823612,-0.03987103,-0.14856613,0.93463314,0.05461782
-0.0068758163,-0.00923059,-0.018002398,0.8647157,1.053797,0.24184941
0.05846589,-0.06977916,-0.055532187,0.2681263,-1.1734333,1.2013844
0.06496895,-0.07436483,-0.04114673,-0.063994415,-0.32748896,0.7693419
0.09053242,0.0070662936,-0.040154297,0.7394981,1.4708887,0.093861476
0.06686385,0.011176515,-0.05697388,0.3939502,-0.6439771,0.48354277
0.027288454,0.017861472,-0.05450138,-0.27555084,-0.65822345,0.25076383
0.0008074342,0.0028905158,-0.059080906,-0.14791302,0.28596744,0.110941246
0.026829818,-0.006361438,-0.062550016,0.22959879,-0.15415,0.19737616
0.003140482,0.011382645,-0.0418814,0.4109094,-0.7156768,0.61633205
-0.020186849,0.0024625552,-0.04465385,0.5948629,0.51518446,0.19171502
-0.0046678935,-0.033692375,-0.0144973695,-0.58664227,0.2122035,0.5658209
-0.036724534,-0.082436934,-0.013035486,-0.24527967,-0.31911483,0.8360721
-0.06389315,-0.09914856,-0.035091143,0.7055316,0.38212729,0.31593925
-0.12639031,-0.078987144,-0.05704089,-0.532997,0.5040792,0.17633826
-0.19526325,-0.09185091,-0.042451914,-0.39560094,-0.8630101,0.8053183
-0.24114554,-0.10713659,-0.059839774,0.43521068,0.6529455,-0.30611208
0.08474784,-0.027421888,-0.03333365,0.35831875,0.7427981,0.0067078043
0.0387246,-0.042718895,-0.024357675,-0.0333313,-1.1715565,0.6550811
0.020287516,-0.023464851,-0.0028822112,0.32009485,-0.34700438,0.2966802
0.027263213,-0.05028504,0.01130687,-0.75422806,0.40857258,0.089967534
0.013785041,-0.044291154,-0.00416054,-0.07961999,0.0033808968,0.812827
0.08108493,-0.037886877,-0.022931404,0.95186245,0.0054570567,0.91544527
0.07304634,-0.043563914,-0.036666557,-0.21260762,-0.28454256,0.8861086
0.04555221,0.013773917,-0.010168422,-0.753021,0.22446191,0.52738374
0.06801344,0.01564185,-0.0069742696,0.8867728,0.25190204,0.011422541
0.030531326,0.0010636734,-0.023470022,-0.035641983,-0.9817667,0.78464735
0.09357095,-0.03955928,-0.024150116,-0.23962992,0.04686714,0.04988816
0.10775891,-0.06006866,-0.0097321775,0.726221,1.2752014,0.07223066
0.09608086,-0.060959958,0.0033528607,0.044635087,-1.097421,1.1145184
0.055205587,-0.057388984,0.01849596,0.03311053,-0.057936586,0.40336874
0.03913205,-0.041210685,-0.0070817308,0.3252609,1.2623793,0.46658415
0.010237294,-0.021838613,-0.019569023,0.07483918,-0.45358342,1.3269931
-0.03160118,-0.053334493,-0.04267847,-0.051788416,-0.65651685,1.0292376
-0.013709391,-0.0030186567,0.0017303174,0.45084122,1.2147717,0.21228486
-0.057255574,-0.056032497,0.004144819,0.30907336,-0.7992741,0.32820266
0.0019073498,-0.049250785,0.021484518,-0.46815237,-0.46970183,0.14925274
-0.043614786,-0.08616699,-0.014558338,0.5444125,1.4261211,-0.01333138
-0.030625125,-0.08494048,0.0008965745,0.609566,-0.6601629,0.97453237
-0.056596696,-0.034806684,-0.012603895,-0.15096465,-1.2418659,1.0352036
-0.08054582,-0.025354316,-0.011293785,0.62012875,1.2657547,0.42205164
-0.09486645,-0.019492716,-0.007861752,-0.48231894,0.050176952,0.6311132
-0.08800408,-0.07289269,-0.020180514,-0.5778759,-1.002799,1.1868783
-0.098205805,-0.077966526,-0.017253406,0.3970934,0.902336,0.08406103
-0.10149758,-0.08433874,-0.0069788904,-0.24038382,0.08855899,-0.12403558
-0.115663886,-0.057358894,-0.024007903,0.45857087,-0.40800798,0.81943524
-0.12249419,-0.07308126,-0.026009636,0.623084,-0.07731192,1.0471432
-0.09026618,-0.016598266,0.00054932723,-0.73451865,-0.052050255,1.002108
-0.12653647,-0.024617432,-0.019736154,0.34582955,-0.508909,0.37637305
-0.15820351,-0.043127205,-0.030707281,1.0655566,0.36897174,0.578796
-0.074770845,-0.0438487,-0.0065363515,-0.092204094,0.2516737,0.46165678
-0.038754553,-0.099307165,0.011059809,0.4082037,-0.18770316,1.1363295
-0.032203257,-0.120390736,-0.0007369404,0.41155112,-0.26067612,0.6569541
0.005959312,-0.10832415,0.007576385,-0.32961637,0.61378276,0.23250054
-0.0010701286,-0.053708505,0.00934062,0.007985267,0.277583,0.46609
-0.014544195,-0.007849628,0.0011444285,0.81615436,-0.006981725,1.1761173
-0.048125867,0.039591007,-0.0035198645,-0.022081228,-0.37265587,1.1723583
-0.023230061,0.019594792,0.008615075,-0.71397084,-0.3215306,0.6335427
0.0054854574,0.0032914053,0.017006705,0.9118984,0.12947083,0.49016863
-0.05698225,-0.030016154,0.010974986,0.4502411,0.2759038,0.29477996
-0.05548585,0.0057931575,-0.009809262,-0.7027245,-0.09620108,-0.107267104
-0.089590125,0.01977424,0.0021134869,0.7743521,0.29522556,0.6493411
-0.07523338,0.005354389,0.01907418,0.3288452,-0.0154173495,0.7050498
-0.08778124,0.031330083,0.021310259,-0.5738527,-0.3208664,-0.008552589
-0.10977207,0.022192586,0.016644726,0.50021744,0.58313113,-0.21735185
-0.13587745,0.021131486,0.03571363,0.30467597,-0.03784662,0.86167985
-0.17531241,-0.011649258,-0.025161648,-0.38051447,-0.06665661,0.50681037
-0.076485544,-0.019587787,-0.021032875,0.30662522,-0.06153492,0.9429365
-0.055274896,-0.02171657,0.017028889,0.61114556,-0.44537276,1.3327308
-0.08562617,-0.020638555,0.029989298,-0.16015497,-0.22930598,0.39960572
-0.11358389,-0.026515394,0.035792515,0.18809588,0.13209212,0.6445504
-0.114910714,-0.009810904,0.02848882,0.20685011,-0.26697722,0.9557422
-0.09123771,-0.03768236,0.008258523,0.4236432,-0.13544577,0.13163534
-0.10310463,-0.07272309,0.02330266,0.44321865,0.49945036,0.041441895
-0.13257079,-0.066304915,0.000732696,-0.037777208,-0.33852074,0.9362147
-0.11619981,-0.056714058,-0.00993683,0.20902702,-0.2914588,0.3255561
-0.11356921,-0.04745543,0.0032784618,-0.6325746,-0.045268524,0.1445378
-0.05514696,0.02405136,0.016292391,0.33497155,0.07716558,0.3438363
-0.053792212,0.021888053,0.01881525,0.69279456,-0.3369006,0.59524417
-0.063959405,-0.046000257,0.033174362,-0.5193706,-0.42483926,0.060932346
-0.090265684,-0.025734551,-0.0033911935,0.30841994,-0.18429668,1.4708493
-0.09356602,-0.030234167,-0.0010528779,-0.043662027,0.18439496,1.1128871
-0.08634728,-0.12549628,-0.023431724,0.009466474,-0.7136659,0.9781784
-0.091568835,-0.10964569,-0.01185783,0.1477442,-0.11396477,1.030183
-0.07074341,-0.091649055,0.024254061,0.16615129,0.46245685,0.6339082
-0.107000776,-0.09858265,0.0053339596,0.43050745,0.37264562,0.014010941
-0.18204248,-0.114557296,-0.03486659,0.2567592,-0.56983507,0.14359789
-0.13915925,-0.064452186,-0.012204032,-0.117352866,-0.42724705,0.008964111
-0.12831314,-0.07507894,-0.042571906,0.42764592,0.36959648,0.35912815
-0.17025515,-0.072705366,-0.038748,0.59234136,0.0045243935,0.3575963
-0.19447106,-0.087602265,-0.011343461,0.14776844,0.8108011,-0.58481413
-0.18179542,-0.08766159,-0.0048837913,0.024619864,-0.26856554,0.074365765
-0.15558514,-0.07904287,0.021808457,0.33317316,-1.0059094,0.38629478
-0.15478665,-0.101011686,0.03861045,0.36695603,0.18819922,0.15576525
-0.14817962,-0.06806543,0.003534246,-0.09572368,-0.24418937,0.6182888
-0.08890773,-0.051054817,0.023554333,-0.35867113,-0.485938,1.0100374
-0.111469604,-0.06037581,0.025975943,-0.22093989,0.42100006,0.5773361
-0.15924063,-0.08399135,0.015160956,0.27722245,-0.19872117,0.52763444
-0.117970675,-0.11688086,0.034233306,0.054883663,-0.9141519,0.7703892
-0.11789412,-0.10309056,-0.0031291319,-0.22566792,0.31174996,-0.060932226
-0.10639938,-0.08117008,-0.014695288,0.11026244,-0.25971454,-0.026094632
-0.07063361,-0.050187875,0.008744706,-0.48381415,0.054005712,0.50507516
-0.05825753,-0.014027943,-0.009666453,0.12887672,-0.04547106,0.5119188
-0.071048886,0.0066881566,-0.010171125,0.4463808,-0.31973365,-0.24129874
-0.032888368,-0.002385597,-0.014147989,-0.20802107,0.10082208,-0.032033548
-0.055383503,-0.0015225455,0.009439568,0.021601072,-0.14952348,0.6645849
-0.045114726,-0.0070478995,0.0034553902,0.25938943,-0.018391466,-0.06924967
-0.030662507,-0.01224227,-0.0068974886,-0.3912272,-0.2243425,0.275983
-0.030088129,-0.008659366,-0.00010900955,-0.20782924,-0.47915542,0.7140773
-0.023733446,-0.00021925192,0.005245898,0.50697476,0.09288625,0.7479633
-0.010967508,0.011881646,-0.0037447624,-0.32291138,0.7555173,0.67711467
0.028449344,-0.014654359,0.0017440806,-0.21452524,-0.049424563,1.1543797
-0.026611326,-0.06252498,-0.021283964,0.7174583,-0.4422178,0.68845063
-0.02884338,-0.071920075,-0.005174923,-0.021494852,0.27576962,-0.004550417
0.009848226,-0.09533087,0.009546818,-0.3557325,0.1439999,0.43008208
-0.030919597,-0.09716339,0.022993142,0.25148267,-0.56221646,0.4045576
-0.029352639,-0.12817286,0.040707175,-0.26849166,0.027877757,0.39958283
-0.076092,-0.04365307,0.04129237,0.22775841,0.37140858,0.78662837
-0.121289566,-0.054455698,0.03057537,0.6135502,-0.34695193,0.40262333
-0.17864627,-0.0628344,0.0018749218,-0.10979475,-0.4637119,-0.007766971
-0.23637539,-0.06966646,-0.017586874,-0.6166389,0.22812861,0.26335445
-0.24717581,-0.07853867,0.010609917,-0.11312673,-0.12406511,0.38677794
-0.13173176,-0.041215885,-0.010454412,0.45590025,-0.100818634,0.6061525
-0.15071793,-0.030432679,0.014011685,-0.42097896,0.46045285,0.47110012
-0.19381301,-0.022900248,0.03405075,-0.56525093,0.47275576,0.45373324
-0.19593906,0.012498235,0.028589338,0.40926465,0.5962088,0.6513316
-0.25715628,0.026681352,0.008411226,-0.30587536,0.062531635,1.147344
-0.17975725,-0.0115868375,0.022537887,-0.32895142,-1.0034711,0.3466443
-0.1486199,-0.023978278,0.033035107,0.7564511,-0.01528062,0.21579868
-0.1580498,-0.045863494,-0.0015207224,-0.09545688,0.2819822,0.42058364
