gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.05840266,0.021109413,0.061998513,-0.046694674,0.8587706,-9.679957
0.098823436,0.040201575,0.21786407,0.31644964,0.9612516,-9.244452
0.20371585,0.13235411,0.33941686,0.13318884,0.31221786,-9.818251
0.37520793,0.26400644,0.3530169,-0.3694988,-0.22730778,-9.677163
0.54297775,0.39084935,0.32033557,-0.07490954,0.1448211,-9.399312
0.7134177,0.5354278,0.2395165,0.052644316,0.05389098,-9.47246
0.91243815,0.7160241,0.17351997,-0.1318851,-0.7230176,-9.148494
1.0529679,0.85435116,0.16084775,0.109802864,0.02522147,-8.949748
1.1817724,0.96668917,0.19128326,-0.05512756,0.8054519,-8.890851
1.2444992,1.0519823,0.23006198,-0.2311985,0.28467116,-8.5421295
1.2997452,1.1203634,0.26089892,-0.044189494,0.042746067,-8.666728
1.3288836,1.1402751,0.26001602,0.37642696,0.015570448,-8.104926
1.3359234,1.1697581,0.22367138,0.14360292,-0.03517158,-7.692793
1.2308354,1.0925224,0.21038261,0.13348909,0.014423581,-7.391902
1.0959063,1.0039244,0.22267033,-0.14223005,-0.24419983,-7.416081
1.0095718,0.91727704,0.23446938,0.095910385,0.09756332,-7.8137293
0.87689656,0.7971464,0.22896537,0.3579653,0.5493866,-7.6521907
0.78924656,0.67301023,0.23499745,0.48747638,0.5165119,-6.913273
0.6730139,0.5416874,0.22237682,0.42647934,-0.18535534,-6.599759
0.5341486,0.39617932,0.20014375,0.20562693,-0.4137709,-7.2139225
0.39759508,0.2745624,0.17698649,0.18483363,-0.048941754,-7.928865
0.28407386,0.15649953,0.1929773,0.16233762,0.3537986,-8.386545
0.13449879,0.0388309,0.21573791,0.17493966,0.36025697,-7.8751516
-0.02331223,-0.084691204,0.2142552,0.26672548,-0.05101553,-7.1356444
-0.16234139,-0.1846867,0.21520157,0.092538565,-0.53703535,-7.489058
-0.28205103,-0.26001734,0.19430174,0.14981934,-0.36568037,-8.220252
-0.38531503,-0.31853807,0.18168846,0.4307049,-0.10392637,-8.090286
-0.4878451,-0.3866888,0.16074052,0.3426834,0.18355654,-7.818459
-0.58039194,-0.43849668,0.16288586,0.13409603,0.17447102,-8.196299
-0.65946114,-0.49329978,0.17807771,0.018960727,0.03346991,-8.651391
-0.6891725,-0.5141922,0.16948897,0.059123367,-0.2961617,-9.094765
-0.70338947,-0.5180314,0.15229693,0.48220253,-0.13988744,-9.363113
-0.6921535,-0.51196325,0.15619576,0.39455795,0.31597966,-8.795685
-0.7152019,-0.5023579,0.15744078,-0.10888889,0.17869373,-8.598061
-0.7474385,-0.48766366,0.15851063,-0.19841939,-0.33961862,-9.250949
-0.7493646,-0.48646405,0.1483554,0.4338318,-0.23966277,-9.556356
-0.75593966,-0.48463258,0.16098846,0.42292115,0.39388573,-9.169075
-0.7590428,-0.4842582,0.16783743,-0.20202075,0.33418962,-9.048268
