timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
31922231,31920772,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.3693141e-05,-3.4345474e-05,-3.3109816e-05
31946214,31940776,0.0,0.0,0.0,0.0,-0.00213,-0.0,0.0,0.0,-9.443189e-05,5.2657197e-06,-9.1779926e-05
32124581,32120512,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0021391427,3.1913354e-05,-9.142706e-06,-3.1913354e-05,-1.4080611e-05
32325771,32320249,0.0,0.0,0.0,0.0,-0.0,0.00213,-0.00018388998,0.0021562262,0.00018388998,-2.622621e-05,0.00023649659
32528658,32519996,0.0,0.0,0.0,0.0,0.00426,0.00213,0.0038979645,0.0023495771,0.00036203547,-0.00021957718,-0.00015169452
32725206,32724743,0.0,0.0,0.0,0.0,-0.0,0.00213,0.000114328664,0.0020512203,-0.000114328664,7.877967e-05,8.523221e-05
32921865,32919466,0.0,0.0,0.0,0.0,0.00213,-0.00426,0.0026731235,-0.0043687704,-0.0005431236,0.00010877046,2.1304775e-05
33123062,33119338,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0017220993,-9.534965e-05,-0.00040790072,9.534965e-05,4.5161305e-05
33324427,33318973,0.0,0.0,0.0,0.0,-0.0063899998,-0.0,-0.007228564,0.00016999344,0.00083856436,-0.00016999344,1.8795698e-05
33522469,33518836,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0033856179,-0.00028189414,-0.0008743819,0.00028189414,-0.00016253808
33722179,33718460,0.0,0.0,0.0,0.0,-0.0,0.00213,-0.00029614056,0.0022422352,0.00029614056,-0.00011223523,-9.1434e-05
33919060,33918329,0.0,0.0,0.0,0.0,-0.0,-0.00213,-0.000576929,-0.0019353791,0.000576929,-0.00019462084,-3.4000797e-05
34120241,34117954,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00036578896,0.00017948433,0.00036578896,-0.00017948433,-6.247808e-05
