timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
54440106,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
62445072,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
63155910,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
63267819,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
63377617,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
66382761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
66391742,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
67394292,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,8,0,255,0,0,1
77403355,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
77421880,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
80441961,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,8,0,255,0,0,1
100443563,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
100447289,6.109782475505199e-07,1.0824036422718564e-07,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
100456777,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
105462998,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
105466716,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
105964679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
