timestamp,saturation_status
68218164,1533
68219618,1533
69218900,1533
70218184,1533
71219014,1533
72218260,1533
73219029,1469
74218299,1
75219060,1
76218311,1
77219068,1
78218367,1
79219066,1
80218305,1
81219091,1
82218261,1
83219015,1
84218184,1
85218890,1
86218085,1
87218776,1
88218013,1
89218639,1
90217810,1
91218524,1
92219135,1
93218286,1
94218976,1
95218075,1
96218714,1
97217857,1
98218479,1
99219104,1
100218217,1
101218832,1
102217939,1
103218555,1
104219156,1
105218254,1
106218843,1
107217981,1
108218520,1357
109219114,1533
110218247,1533
111218780,1533
