timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
95868708,95856684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
96876713,96864708,1,1,0,0,0,0,3,0,3,0,0,0,0,0
97884789,97872755,1,1,0,0,0,0,3,0,3,0,0,0,0,0
98892707,98880684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
99900734,99888683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
100908709,100896682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
101916709,101904682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
102924708,102912682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
103932709,103920682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
104940709,104928682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
105948708,105936682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
106956727,106944682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
107960709,107948685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
108968707,108952682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
109968709,109952683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
110976712,110960682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
111984734,111968682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
112992706,112976682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
114000706,113984683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
115008710,114992684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
116016707,116000682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
117024763,117008684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
118032710,118016695,1,1,0,0,0,0,3,0,3,0,0,0,0,0
119040709,119024682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
120048707,120032682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
121056760,121040682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
122064796,122048683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
123072706,123056683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
124080710,124064685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
125088707,125072696,1,1,0,0,0,0,3,0,3,0,0,0,0,0
126096707,126080682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
127104710,127088747,1,1,0,0,0,0,3,0,3,0,0,0,0,0
128112707,128096682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
129120706,129104682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
130128713,130112682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
131136711,131120683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
132144707,132128684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
133152756,133136683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
134160707,134144684,1,1,0,0,0,0,3,0,3,0,0,0,0,0
135168708,135152685,1,1,0,0,0,0,3,0,3,0,0,0,0,0
136176708,136160761,1,1,0,0,0,0,3,0,3,0,0,0,0,0
137184708,137168699,1,1,0,0,0,0,3,0,3,0,0,0,0,0
138192710,138176682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
139200710,139184683,1,1,0,0,0,0,3,0,3,0,0,0,0,0
