timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5052000,0.0,0.0,0.0,0
5092000,0.005881895,0.0012996675,0.0,0
6044000,0.005053301,0.0021605897,9.773099e-05,0
7044000,0.011225585,0.00803875,0.00010510098,0
8044000,0.005622337,0.0035752538,0.00020211819,0
9040000,0.006934928,0.0033248411,0.00021032752,1
10048000,0.015890362,0.0038517606,4.8e-05,0
11040000,0.009494862,0.016801171,4.7873786e-05,0
12040000,0.009478451,0.00539919,4.6084497e-05,1
13044000,0.009478451,0.00539919,4.6084497e-05,1
14044000,0.0064205667,0.0058553163,0.00010680761,0
15040000,0.022928877,0.0069887675,0.00017466159,0
16048000,0.010381255,0.01171097,0.0002304878,0
17040000,0.017554834,0.004624582,0.00011588611,0
18040000,0.01759055,0.0094643105,6.292346e-05,0
19048000,0.005141692,0.0008873957,9.788956e-05,0
20040000,0.005887808,0.0010324186,0.00016212906,0
21040000,0.013726531,0.0062193293,0.0002346148,0
22044000,0.027521692,0.0048618726,0.00022329102,0
23040000,0.021546107,0.006892253,0.00028745545,0
24040000,0.012434978,0.0108520035,0.0004410472,0
25044000,0.009273913,0.017605355,0.00029288363,0
26040000,0.007716825,0.009662239,0.00022407167,0
27044000,0.0098688,0.022132767,0.00017300148,0
28040000,0.004850211,0.010612697,0.00015032254,1
29044000,0.004850211,0.010612697,0.00015032254,1
29396000,0.004850211,0.010612697,0.00015032254,1
64800000,0.004850211,0.010612697,0.00015032254,1
64840000,0.004850211,0.010612697,0.00015032254,1
65796000,0.0057914276,0.0005001068,0.0,0
66800000,0.013010587,0.01471984,5.510827e-05,0
