timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5032000,0.0,0.0,0.0,1
5092000,0.0,0.0,0.0,1
5984000,0.0043818983,0.013586387,0.0,1
6984000,0.0043818983,0.013586387,0.0,1
7988000,0.0043818983,0.013586387,0.0,1
8984000,0.0105378805,0.0026268014,6.900888e-05,0
9984000,0.007836595,0.025915328,4.6950787e-05,0
10984000,0.011782263,0.0074270363,8.762359e-05,0
11980000,0.011516968,0.008213893,6.316525e-05,1
13032000,0.011516968,0.008213893,6.316525e-05,1
14032000,0.0039057264,0.004794228,0.00011059958,0
14980000,0.013590401,0.0044230735,0.00012947033,0
15984000,0.017230164,0.0043729013,0.00018217207,0
16980000,0.013749952,0.00014023669,0.0002083519,1
17988000,0.00223034,0.0016558422,0.0,0
19032000,0.0042695142,0.0023673577,0.0,1
19984000,0.0042695142,0.0023673577,0.0,1
20988000,0.011617571,0.0066198567,0.00010178688,0
22032000,0.026631413,0.007950325,0.0001739703,0
22984000,0.023299132,0.0039907675,0.00014451129,1
23984000,0.023299132,0.0039907675,0.00014451129,1
24984000,0.023299132,0.0039907675,0.00014451129,1
26036000,0.023299132,0.0039907675,0.00014451129,1
27032000,0.023299132,0.0039907675,0.00014451129,1
27932000,0.023299132,0.0039907675,0.00014451129,1
28980000,0.023299132,0.0039907675,0.00014451129,1
30032000,0.023299132,0.0039907675,0.00014451129,1
30984000,0.023299132,0.0039907675,0.00014451129,1
31780000,0.023299132,0.0039907675,0.00014451129,1
67184000,0.023299132,0.0039907675,0.00014451129,1
67236000,0.023299132,0.0039907675,0.00014451129,1
68184000,0.023299132,0.0039907675,0.00014451129,1
69180000,0.023299132,0.0039907675,0.00014451129,1
