timestamp,mag_inconsistency_angle
500000,0.0
996000,6.0716196e-05
1500000,0.00013230865
2000000,1.1487697e-05
2508000,0.00019924887
3000000,2.4292172e-05
3504000,0.00019466906
4000000,4.842502e-05
4496000,0.0006364585
4996000,5.6391633e-05
5500000,1.0261657e-07
6000000,6.04062e-05
6500000,7.737119e-06
7012000,0.0001002409
7500000,2.6120566e-07
8000000,0.00041097283
8496000,0.00017038849
9000000,1.1337649e-05
9500000,6.2321276e-05
10000000,1.13406834e-07
10500000,5.304706e-05
11000000,9.170389e-08
11496000,0.00024121327
12000000,3.9614238e-07
12496000,6.848219e-10
13000000,3.2789708e-06
13500000,5.385024e-09
14000000,3.2737685e-07
14496000,0.00013128895
14996000,2.389081e-07
15500000,0.00031873572
16000000,6.110932e-05
16500000,1.5923736e-07
17000000,0.00014606482
17500000,2.9833293e-06
18000000,2.5327724e-06
18500000,0.00021705257
18996000,0.00048837956
19500000,2.8795954e-05
20000000,3.0416406e-05
20500000,5.826224e-08
20996000,9.376056e-06
21500000,4.8463076e-05
21996000,0.001062899
22500000,9.82875e-06
23000000,1.0656273e-05
23496000,7.516951e-05
24000000,4.1742845e-05
24500000,3.9223687e-05
25000000,4.7295885e-05
25496000,5.084642e-05
26000000,1.0791754e-07
26500000,1.0162326e-05
26868000,9.546425e-08
69132000,9.069104e-08
69136000,8.615648e-08
69628000,0.00025473363
