timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620172,0,1006.2861,14.622267
2000000,2000000,6620172,0,1006.30096,14.622485
3000000,3000000,6620172,0,1006.28735,14.622208
4000000,4000000,6620172,0,1006.2999,14.622579
5000000,5000000,6620172,0,1006.2868,14.622833
6000000,6000000,6620172,0,1006.2998,14.622122
7016000,7016000,6620172,0,1006.3045,14.622499
8000000,8000000,6620172,0,1006.30035,14.623395
9000000,9000000,6620172,0,1006.2982,14.6225195
10000000,10000000,6620172,0,1006.31,14.623428
11000000,11000000,6620172,0,1006.308,14.622594
12000000,12000000,6620172,0,1006.30066,14.623167
13000000,13000000,6620172,0,1006.29083,14.621917
14000000,14000000,6620172,0,1006.2884,14.622274
15000000,15000000,6620172,0,1006.3062,14.622217
16000000,16000000,6620172,0,1006.2897,14.622104
17000000,17000000,6620172,0,1006.2953,14.622406
18000000,18000000,6620172,0,1006.30347,14.622932
18996000,18996000,6620172,0,1006.3078,14.623113
20000000,20000000,6620172,0,1006.2837,14.623156
21000000,21000000,6620172,0,1006.298,14.621957
22000000,22000000,6620172,0,1006.30865,14.623119
23000000,23000000,6620172,0,1006.28595,14.622624
24000000,24000000,6620172,0,1006.2883,14.622138
25000000,25000000,6620172,0,1006.3001,14.622145
26000000,26000000,6620172,0,1006.28235,14.623439
27000000,27000000,6620172,0,1006.29395,14.621913
28000000,28000000,6620172,0,1006.29065,14.622396
29000000,29000000,6620172,0,1006.2906,14.62326
30000000,30000000,6620172,0,1006.2997,14.623127
31000000,31000000,6620172,0,1006.3012,14.622353
32000000,32000000,6620172,0,1006.28357,14.622717
33000000,33000000,6620172,0,1006.285,14.622607
34000000,34000000,6620172,0,1006.2793,14.621103
34996000,34996000,6620172,0,1006.24146,14.620138
36000000,36000000,6620172,0,1006.21027,14.618994
37000000,37000000,6620172,0,1006.1868,14.61811
38000000,38000000,6620172,0,1006.19867,14.617453
39000000,39000000,6620172,0,1006.197,14.616156
40000000,40000000,6620172,0,1006.1738,14.615934
41000000,41000000,6620172,0,1006.17914,14.615916
42000000,42000000,6620172,0,1006.1846,14.616827
43000000,43000000,6620172,0,1006.16693,14.616792
44000000,44000000,6620172,0,1006.1816,14.61628
45000000,45000000,6620172,0,1006.1743,14.616567
45996000,45996000,6620172,0,1006.1832,14.616165
47000000,47000000,6620172,0,1006.179,14.616704
48000000,48000000,6620172,0,1006.1837,14.615674
48996000,48996000,6620172,0,1006.1923,14.616784
50000000,50000000,6620172,0,1006.18054,14.61691
51000000,51000000,6620172,0,1006.1691,14.6159935
52000000,52000000,6620172,0,1006.1822,14.616373
53000000,53000000,6620172,0,1006.18646,14.616788
54000000,54000000,6620172,0,1006.18024,14.616017
55000000,55000000,6620172,0,1006.17957,14.6159935
56000000,56000000,6620172,0,1006.1688,14.616481
57000000,57000000,6620172,0,1006.1796,14.617118
58000000,58000000,6620172,0,1006.1942,14.61634
59000000,59000000,6620172,0,1006.18396,14.617199
60000000,60000000,6620172,0,1006.17236,14.616717
61000000,61000000,6620172,0,1006.183,14.61627
62000000,62000000,6620172,0,1006.181,14.6164465
63000000,63000000,6620172,0,1006.18665,14.61688
64000000,64000000,6620172,0,1006.1827,14.61583
65000000,65000000,6620172,0,1006.2382,14.618232
66000000,66000000,6620172,0,1006.2928,14.622787
67000000,67000000,6620172,0,1006.2971,14.6231365
68000000,68000000,6620172,0,1006.28894,14.62196
69000000,69000000,6620172,0,1006.28735,14.621744
70000000,70000000,6620172,0,1006.30316,14.622131
