timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
4320000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
6264000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
8264000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
10264000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
12276000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
14264000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
26152000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
26856000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
26956000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
27056000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
30060000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
30060000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
31068000,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,0,0,0,1
41080000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
41084000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
44088000,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,1,0,0,0,0,1
64100000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
64104000,40.15403366088867,116.25936889648438,0.0,0.0,0.0,0.0,58.022,21,1,0,0,0,0,1
64104000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
69116000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
69116000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
69620000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
