timestamp,rtl_time_s,rtl_limit_fraction
11088000,0.0,0.0
12092000,0.0095122,1.05691115e-05
13136000,0.01459682,1.621869e-05
14148000,0.016214905,1.8016563e-05
15192000,0.019645313,2.1828128e-05
16192000,0.020303952,2.2559947e-05
17200000,0.022954455,2.550495e-05
18204000,0.028498398,3.1664888e-05
19220000,0.02430604,2.7006714e-05
20228000,0.025304792,2.8116438e-05
21244000,0.027810134,3.090015e-05
22244000,0.024651838,2.7390932e-05
23256000,0.023161355,2.573484e-05
24260000,0.02145459,2.3838433e-05
25276000,0.019319855,2.1466507e-05
26320000,0.015715359,1.746151e-05
27324000,0.0036634605,4.0705117e-06
28328000,0.0035072963,3.896996e-06
29344000,0.009705418,1.0783798e-05
30372000,0.012208349,1.3564832e-05
31384000,0.009111403,1.0123781e-05
32400000,0.0026078408,2.8976012e-06
33400000,0.08757789,9.7308766e-05
34408000,0.34892443,0.0003876938
35416000,0.5624252,0.00062491687
36428000,0.72173554,0.0008019284
37440000,0.8260274,0.00091780827
38452000,0.8982483,0.0009980538
39456000,0.9370076,0.0010411196
40460000,0.95722014,0.001063578
41492000,0.96944577,0.001077162
42504000,0.97415686,0.0010823965
43508000,0.97644925,0.0010849437
44548000,0.9746823,0.0010829804
45592000,0.97998047,0.0010888672
46616000,0.99906296,0.0011100699
47620000,0.9988069,0.0011097855
48628000,0.9697095,0.001077455
49644000,0.9814919,0.0010905467
50652000,0.9894181,0.0010993535
51664000,0.96486896,0.0010720767
52672000,0.9795819,0.0010884244
53672000,0.9674267,0.0010749187
54680000,0.9710273,0.0010789193
55688000,0.9752308,0.0010835899
56696000,0.99027383,0.0011003043
57704000,0.9708911,0.0010787679
58720000,0.97156847,0.0010795206
59740000,0.97360235,0.0010817804
60740000,1.0186952,0.0011318836
61740000,1.0317749,0.0011464166
62744000,0.96837974,0.0010759776
63748000,1.0224316,0.0011360352
64768000,0.7761531,0.00086239236
65780000,0.17922428,0.00019913811
66792000,0.15527783,0.00017253094
67796000,0.17405789,0.00019339766
68804000,0.17746618,0.00019718467
69828000,0.024928676,2.769853e-05
