timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
150708526,150708466,-0.18749833,0.3257033,-9.7916765
150713502,150713445,-0.17084926,0.33355668,-9.79707
150758339,150758280,-0.1626949,0.31008628,-9.787279
150808159,150808101,-0.16282152,0.3420787,-9.785767
150857979,150857919,-0.14852366,0.33675188,-9.784247
150907796,150907738,-0.1687439,0.35512713,-9.79424
150957615,150957557,-0.16550411,0.33229533,-9.801164
151007437,151007376,-0.19445507,0.34520382,-9.970565
151057253,151057196,-0.14578481,0.1706478,-9.727254
151107074,151107017,-0.21590523,0.2518881,-9.811302
151156890,151156833,-0.17682502,0.23933087,-9.788546
151206706,151206649,-0.24010293,0.30923975,-9.812047
151256527,151256468,-0.18662912,0.3844781,-9.775381
151306349,151306292,-0.15338996,0.30947477,-9.784006
151356166,151356109,-0.22891054,0.27181515,-9.832706
151405988,151405925,-0.25658813,0.31931186,-9.777048
151455802,151455745,-0.1742413,0.35115156,-9.814705
151505620,151505564,-0.1751132,0.31971335,-9.832643
151555435,151555379,-0.22804414,0.34551835,-9.788487
151605243,151605189,-0.15274644,0.22919187,-9.815051
151655053,151654998,-0.15937437,0.39697498,-9.802188
151704861,151704807,-0.17653373,0.3029985,-9.78423
151754669,151754615,-0.15852343,0.21763504,-9.812567
151804482,151804425,-0.14434424,0.34632272,-9.801701
151859273,151859217,-0.22257848,0.26241428,-9.837902
151909087,151909032,-0.20305148,0.36089084,-9.789219
151958904,151958846,-0.17921947,0.27133128,-9.794271
152008705,152008651,-0.22235042,0.29954728,-9.809268
152058532,152058459,-0.16791174,0.37928218,-9.773275
152108319,152108266,-0.13230228,0.3020485,-9.785164
152158129,152158073,-0.22355126,0.30818442,-9.835355
152207938,152207881,-0.15383188,0.3633556,-9.779213
152257754,152257692,-0.11774438,0.30089507,-9.784893
152307570,152307496,-0.23965384,0.295034,-9.805005
152357364,152357310,-0.2498634,0.40385115,-9.7774935
152407172,152407117,-0.10866181,0.26028568,-9.796775
152456981,152456926,-0.17697713,0.31545419,-9.823857
152506790,152506735,-0.24242394,0.35724038,-9.786866
152556608,152556546,-0.14704771,0.29170042,-9.807537
152606411,152606354,-0.1613898,0.2928985,-9.818234
152656220,152656163,-0.2031216,0.3527316,-9.749533
152706027,152705971,-0.18530075,0.2512232,-9.802803
152755835,152755781,-0.1647304,0.29337215,-9.818319
152805647,152805591,-0.22333296,0.3705394,-9.803339
152855453,152855400,-0.18772858,0.24447875,-9.831005
152905266,152905212,-0.16675173,0.32326815,-9.808061
152955079,152955023,-0.15691833,0.35533834,-9.775302
153004890,153004833,-0.25025934,0.24210463,-9.847332
153054698,153054642,-0.18331836,0.32828477,-9.809829
153104509,153104453,-0.13278945,0.33934045,-9.760738
153159303,153159245,-0.19102378,0.33130124,-9.800791
153209112,153209057,-0.12862393,0.31907248,-9.782421
153258931,153258862,-0.19444296,0.27212864,-9.847818
153308728,153308673,-0.21716931,0.31634927,-9.814992
153358538,153358480,-0.099632315,0.40208718,-9.746737
153408341,153408286,-0.20806614,0.17702997,-9.820922
153458143,153458089,-0.23159719,0.35535857,-9.808435
153507965,153507893,-0.1356314,0.2760479,-9.776642
153557760,153557703,-0.16419691,0.22933699,-9.8109
153607576,153607507,-0.24350195,0.33378872,-9.785201
153657368,153657312,-0.14638416,0.29859453,-9.778304
153707171,153707116,-0.15976965,0.20710126,-9.81981
153756976,153756920,-0.19537291,0.3754658,-9.7600765
153806783,153806724,-0.1759064,0.27476797,-9.779058
153856583,153856528,-0.107826784,0.29833466,-9.825748
153906385,153906330,-0.16822118,0.32606006,-9.824711
153956188,153956134,-0.2490378,0.34758854,-9.800928
154005994,154005937,-0.11987916,0.16726746,-9.817489
154055798,154055743,-0.18008615,0.42754072,-9.75989
154105603,154105549,-0.2161429,0.25187662,-9.812186
154155406,154155352,-0.15858881,0.24866988,-9.824891
154205218,154205157,-0.16060884,0.37981746,-9.751249
154255022,154254965,-0.22617029,0.28273207,-9.854629
154304825,154304770,-0.2036197,0.23207271,-9.81624
154359615,154359560,-0.15301673,0.24941064,-9.773922
154404434,154404380,-0.1973365,0.2848511,-9.789838
154459219,154459165,-0.19166338,0.42510062,-9.786314
154509025,154508968,-0.1649165,0.2710801,-9.804632
154558828,154558773,-0.21241543,0.25107262,-9.811175
154608637,154608581,-0.17499626,0.4172534,-9.776389
154658439,154658384,-0.16677245,0.20951672,-9.820802
154708240,154708186,-0.20845613,0.26704904,-9.792285
154758044,154757987,-0.19547658,0.37383717,-9.7473545
154807849,154807790,-0.1419095,0.24674927,-9.811173
154857649,154857593,-0.2032348,0.30695376,-9.817981
154907449,154907395,-0.22202446,0.36904198,-9.774944
154957255,154957196,-0.09499166,0.20415735,-9.788866
155007068,155007013,-0.22251184,0.38910487,-9.848161
155056854,155056800,-0.18929937,0.34603646,-9.731135
155106659,155106598,-0.17594908,0.25607076,-9.808411
155156454,155156399,-0.1837382,0.27508742,-9.80384
155206258,155206202,-0.20278297,0.3916772,-9.778157
155256097,155256042,-0.12523718,0.30237773,-9.790938
155305861,155305806,-0.19290428,0.29586393,-9.799657
155355664,155355609,-0.21394412,0.34983894,-9.786111
155405464,155405409,-0.13475019,0.1571223,-9.799374
155455267,155455212,-0.19053508,0.31247535,-9.817275
155505170,155505112,-0.21054897,0.36516777,-9.752118
155554873,155554817,-0.15565743,0.25572088,-9.78115
155604672,155604614,-0.16701527,0.23835434,-9.8623085
155659445,155659391,-0.10072221,0.26072353,-9.781574
155709241,155709187,-0.13938718,0.2873261,-9.774439
155754056,155754002,-0.11898676,0.19082119,-9.801963
155808834,155808778,-0.1118145,0.2614439,-9.830558
155858628,155858574,-0.19199635,0.2329626,-9.840449
155908423,155908367,-0.09188171,0.20821413,-9.753067
155958302,155958245,-0.12530313,0.2966742,-9.819768
156008011,156007953,-0.09749416,0.24171886,-9.819972
156057811,156057752,-0.10693889,0.24317902,-9.797586
156107611,156107554,-0.12117736,0.28692186,-9.81976
156157410,156157352,-0.16250321,0.26022303,-9.802177
156207206,156207148,-0.13378276,0.29134747,-9.776769
156257003,156256947,-0.11795327,0.17568251,-9.801281
156306800,156306741,-0.14957185,0.18321696,-9.817669
156356590,156356536,-0.113236815,0.2619613,-9.784225
156406382,156406325,-0.14687842,0.24493112,-9.772367
156456177,156456120,-0.040095102,0.10719429,-9.784568
156505975,156505917,-0.14577998,0.10740301,-9.737806
156555768,156555714,-0.06354084,0.19092515,-9.751563
156605555,156605501,-0.07888114,0.22924347,-9.86954
156655351,156655292,-0.08345179,0.19087666,-9.770043
156705137,156705082,-0.026370976,0.32319286,-9.917607
156754941,156754870,-0.10702172,0.2387725,-9.88253
156804713,156804658,0.07487894,0.15530132,-9.988259
156859477,156859423,0.11688361,-0.022177255,-9.895437
156904287,156904230,0.2827485,0.15152338,-9.597013
156959090,156959035,0.4665058,-0.18311301,-10.005152
157008836,157008780,0.46970308,-0.091508955,-9.762817
157058622,157058564,0.58308876,-0.049261414,-9.650599
157108406,157108350,0.5340835,-0.28087145,-10.077013
157158189,157158134,0.2523411,0.14697106,-10.436003
157207979,157207921,0.10897394,0.22726592,-10.616193
157257767,157257711,0.29971966,0.24548608,-10.567332
157307561,157307501,0.1264877,0.14408597,-10.597708
157357345,157357286,0.05221565,-0.015819123,-10.515174
157407128,157407072,0.16390106,0.141935,-10.241587
157456913,157456859,0.09839897,0.19417699,-10.500582
157506750,157506690,0.070153646,0.077054106,-10.551416
157556474,157556419,0.1378833,0.008256991,-10.130992
157606257,157606199,0.13646328,0.11331355,-10.31781
157656035,157655980,0.11762274,0.18797626,-10.278983
157705812,157705757,0.07896333,0.05459816,-10.16787
157755621,157755539,0.14496563,0.14644185,-9.762692
157805373,157805319,0.13662007,0.086689316,-9.642792
157855148,157855093,0.11162907,0.12316422,-9.565151
157904927,157904871,0.11749336,0.020593505,-9.3976965
157954706,157954650,0.14137766,0.05541333,-9.456434
158004489,158004433,0.0793776,0.18770514,-9.50532
158059248,158059193,0.18191393,0.110219404,-9.442332
158109032,158108978,0.09515585,0.04569146,-9.541705
158158817,158158759,0.12122625,0.08810972,-9.59536
158208602,158208547,0.15804018,0.10014051,-9.420869
158258448,158258391,0.09692996,0.08559575,-9.669054
158308171,158308114,0.13500279,0.1026051,-9.486024
158357955,158357898,0.09225577,0.004150879,-9.664757
158407740,158407683,0.09135901,0.0693632,-9.690434
158457518,158457465,0.18076894,0.17138216,-9.641244
158507304,158507250,0.107189886,0.21427391,-9.735201
158557084,158557030,0.11260885,0.12815073,-9.826496
158606867,158606811,0.16255379,0.2008201,-9.779355
158656654,158656596,0.1592494,0.11984741,-9.804859
158706432,158706378,0.13407983,0.15321916,-9.8531475
158756212,158756159,0.13435392,0.09303782,-9.828796
158806019,158805946,0.13836429,0.056381907,-9.7887745
158855781,158855723,0.14422603,0.12842669,-9.8811
158905555,158905500,0.1455199,0.14604725,-9.683436
158955337,158955283,0.09801705,0.10865051,-9.888519
159005123,159005062,0.10181818,0.062635794,-9.867103
159054899,159054839,0.07844835,0.06935908,-9.7774
159104693,159104636,0.06914413,0.061828308,-9.836698
159154456,159154402,0.07322332,0.13224946,-9.7303915
159204239,159204182,0.15051383,0.14221752,-9.652952
159259004,159258945,0.07161289,0.0802629,-9.741507
159308784,159308730,0.12345353,0.13098119,-9.678935
159358564,159358511,0.08426442,0.05557845,-9.831533
159408353,159408294,0.12450081,0.20354313,-9.67751
159458131,159458075,0.07472866,0.19422242,-9.82023
159507914,159507859,0.069960624,0.08656625,-9.834987
159557715,159557644,0.11425581,0.20153384,-9.679728
159607482,159607427,0.11141563,0.13057171,-9.697113
159657276,159657208,0.10773176,0.093958795,-9.675198
159707042,159706985,0.10728553,0.15771514,-9.802644
159756820,159756766,0.07100292,0.20541753,-9.784826
159806597,159806543,0.09281918,0.21343336,-9.783722
159856390,159856336,0.143782,0.24098988,-9.714968
159906155,159906097,0.16773103,0.25789258,-9.682949
159955931,159955877,0.13584359,0.19154163,-9.732477
160005718,160005655,0.119996466,0.24907485,-9.647498
160055491,160055435,0.14679407,0.1629262,-9.770324
160105271,160105217,0.13449751,0.2643211,-9.694296
160155046,160154993,0.12437397,0.23796152,-9.885372
160204829,160204771,0.09746125,0.2259568,-9.675004
160259601,160259534,0.118152514,0.2430594,-9.797172
160304382,160304325,0.1321633,0.23406532,-9.894166
160359134,160359081,0.15135033,0.2964891,-9.661271
160408914,160408860,0.12987022,0.30221218,-9.772497
160458693,160458635,0.124420464,0.22468789,-9.78336
160508466,160508411,0.12864146,0.21635944,-9.69895
160558238,160558184,0.119900905,0.2589233,-9.721866
160608092,160608037,0.09197293,0.26495624,-9.848372
160657788,160657730,0.1109045,0.12568507,-9.692474
160707566,160707505,0.12949172,0.2023709,-9.715677
160757333,160757279,0.17235847,0.16468921,-9.766116
160807110,160807056,0.15027899,0.19540459,-9.704829
160856889,160856835,0.13129835,0.19469279,-9.69386
160906674,160906620,0.10612455,0.22070874,-9.749573
160956443,160956386,0.0935146,0.21319641,-9.811326
161006226,161006159,0.1320165,0.27274373,-9.691067
161055992,161055934,0.13933122,0.10910761,-9.818677
161105769,161105710,0.124437615,0.2644655,-9.723898
161155541,161155485,0.11866921,0.31483805,-9.728023
161205322,161205262,0.14065059,0.21189551,-9.7659855
161255092,161255038,0.104289435,0.21440047,-9.787014
161304875,161304819,0.08705275,0.2672502,-9.757337
161359653,161359579,0.11910348,0.26222503,-9.774853
161404432,161404371,0.16181579,0.35062137,-9.730417
161454228,161454145,0.093740694,0.21865107,-9.773025
161508952,161508898,0.13249508,0.223282,-9.787603
161558730,161558670,0.15982746,0.2759757,-9.777889
161608504,161608448,0.11773107,0.10704332,-9.801696
161658372,161658317,0.16251583,0.17126076,-9.674651
161708056,161708001,0.12772514,0.2305325,-9.772801
161757833,161757775,0.13967778,0.19886285,-9.877801
161807609,161807551,0.15390801,0.2076625,-9.783978
161857386,161857327,0.11105921,0.20480752,-9.786747
161907152,161907097,0.13173768,0.27882946,-9.786428
161956960,161956898,0.13730447,0.19843653,-9.838491
162006689,162006634,0.13411857,0.17791878,-9.713312
162056460,162056405,0.13057469,0.20902047,-9.823013
162106229,162106172,0.12019808,0.33937335,-9.787735
162155999,162155941,0.08944044,0.20671707,-9.841685
162205763,162205709,0.097544566,0.24214025,-9.853294
162255535,162255482,0.12208183,0.23795958,-9.878327
162305308,162305250,0.09950725,0.18209906,-9.801609
162355085,162355025,0.107632846,0.34064236,-9.7797575
162404850,162404793,0.17156683,0.26939303,-9.734107
162459603,162459543,0.11022499,0.2714423,-9.861576
162504384,162504330,0.10309808,0.26994988,-9.748524
162559130,162559075,0.120611615,0.2469009,-9.732426
162608904,162608845,0.15279365,0.2535413,-9.7389965
162658675,162658614,0.11379621,0.23284183,-9.829574
162708443,162708386,0.07722014,0.20906575,-9.863935
162758210,162758154,0.114816055,0.22074082,-9.859304
162807972,162807918,0.14582278,0.176283,-9.809662
162857744,162857688,0.14767776,0.21159467,-9.81848
162907512,162907456,0.121647105,0.20794067,-9.737672
162957278,162957223,0.14273366,0.31721482,-9.765933
