timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
564000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1064000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2032000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2536000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3044000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3548000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4052000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4376000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4876000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5380000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5888000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6388000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6892000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7392000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7896000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8380000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8884000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9384000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9888000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10384000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10888000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11056000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11556000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12056000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12384000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12888000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13388000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13892000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14384000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14888000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15392000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15896000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16400000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16904000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17408000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17912000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18412000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18912000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19416000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19916000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
