timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
28286990,inf,0,1,1,1,0,0,1,0,0,1
29297503,inf,0,1,1,1,0,0,1,0,0,1
30304947,inf,0,1,1,1,0,0,1,0,0,1
31310965,inf,0,1,1,1,0,0,1,0,0,1
32314067,inf,0,1,1,1,0,0,1,0,0,1
32387500,inf,0,1,1,1,1,0,1,0,0,1
33285630,inf,0,1,0,0,1,0,1,0,0,1
33294440,inf,0,0,0,0,1,0,1,0,0,1
34296008,inf,0,0,0,0,1,0,0,1,0,1
35297651,inf,0,0,0,0,1,0,0,0,0,1
36303493,inf,0,0,0,0,1,0,0,0,0,1
37308091,inf,0,0,0,0,1,0,0,0,0,1
38308130,inf,0,0,0,0,1,0,0,0,0,1
39316914,inf,0,0,0,0,1,0,0,0,0,1
40324551,inf,0,0,0,0,1,0,0,0,0,1
41330373,inf,0,0,0,0,1,0,0,0,0,1
42333480,inf,0,0,0,0,1,0,0,0,0,1
43337836,inf,0,0,0,0,1,0,0,0,0,1
44346786,inf,0,0,0,0,1,0,0,0,0,1
45354284,inf,0,0,0,0,1,0,0,0,0,1
46357188,inf,0,0,0,0,1,0,0,0,0,1
47370798,inf,0,0,0,0,1,0,0,0,0,1
48372155,inf,0,0,0,0,1,0,0,0,0,1
49381076,inf,0,0,0,0,1,0,0,0,0,1
50390162,inf,0,0,0,0,1,0,0,0,0,1
51393140,inf,0,0,0,0,1,1,0,1,0,1
52374799,inf,0,1,0,0,1,1,1,0,0,1
52732131,inf,0,1,1,0,1,1,1,0,0,1
53067004,inf,0,1,1,1,1,1,1,0,0,1
54079079,inf,0,1,1,1,1,1,1,0,0,1
55092494,inf,0,1,1,1,1,1,1,0,0,1
