timestamp,speed_xy,speed_up,speed_down,want_takeoff
51239787,5.0,3.0,1.0,0
51263897,5.0,3.0,1.0,0
52247165,5.0,3.0,1.0,0
53245738,5.0,3.0,1.0,0
54223241,5.0,3.0,1.0,0
55227485,5.0,3.0,1.0,0
