timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
28373763,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28879951,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29385803,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29891636,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30397642,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30903627,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31365654,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31376780,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31882659,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32389000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32894653,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33400640,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33906643,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34412638,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34918626,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35424635,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35930866,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36436627,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36942626,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37393734,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37404656,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37415711,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37921641,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38427655,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38933626,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39439653,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39945647,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40418868,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40429659,1,0,1,0,0,1,1,1,1,1,0,1,1,0
40935766,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41441642,1,0,1,0,0,1,1,1,1,1,0,1,1,0
41947668,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42453628,1,0,1,0,0,1,1,1,1,1,0,1,1,0
42959666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43465627,1,0,1,0,0,1,1,1,1,1,0,1,1,0
43971655,1,0,1,0,0,1,1,1,1,1,0,1,1,0
44477697,1,0,1,0,0,1,1,1,1,1,0,1,1,0
44983628,1,0,1,0,0,1,1,1,1,1,0,1,1,0
45489628,1,0,1,0,0,1,1,1,1,1,0,1,1,0
45995667,1,0,1,0,0,1,1,1,1,1,0,1,1,0
46501641,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47007678,1,0,1,0,0,1,1,1,1,1,0,1,1,0
47513639,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48019732,1,0,1,0,0,1,1,1,1,1,0,1,1,0
48525627,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49031678,1,0,1,0,0,1,1,1,1,1,0,1,1,0
49537628,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50043655,1,0,1,0,0,1,1,1,1,1,0,1,1,0
50428855,1,0,1,0,1,0,1,1,0,1,1,1,1,0
50934631,1,0,1,0,1,0,1,1,0,1,1,1,1,0
51440817,1,0,1,0,1,0,1,1,0,1,1,1,1,0
51947195,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52452809,1,0,1,0,1,0,1,1,0,1,1,1,1,0
52958728,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53464708,1,0,1,0,1,0,1,1,0,1,1,1,1,0
53970676,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54476642,1,0,1,0,1,0,1,1,0,1,1,1,1,0
54982656,1,0,1,0,1,0,1,1,0,1,1,1,1,0
55070687,0,0,1,0,1,0,1,1,0,1,1,1,1,0
55445706,0,0,1,0,1,0,1,1,0,1,1,1,1,0
55953648,0,0,1,0,1,0,1,1,0,1,1,1,1,0
