timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
49809940,49808925,6684682,1997.3369,1.9505243,nan,nan,nan,nan,39.010487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,481.0,463.0,442.0
50528529,50525206,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,44.680187,37.062256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,17.0,nan,nan,510.0,442.0,517.0
50655031,50652844,6684682,1997.3369,1.9505243,nan,nan,nan,nan,52.664158,nan,nan,nan,50.71363,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,477.0,449.0,512.0
50906991,50906665,6684682,1997.3369,1.9505243,87.8683,56.73106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.0,493.0,526.0
50911657,50909663,6684682,1997.3369,1.9505243,87.8683,56.73106,nan,nan,nan,nan,nan,nan,87.84745,nan,nan,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,504.0,432.0,445.0
51038150,51034305,6684682,1997.3369,1.9505243,87.8416,43.091095,nan,nan,nan,nan,nan,nan,87.84745,nan,nan,nan,20.0,10.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,473.0,432.0,445.0
51295119,51292541,6684682,1997.3369,1.9505243,nan,nan,nan,nan,50.71363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,486.0,462.0,454.0
51551171,51547819,6684682,1997.3369,1.9505243,nan,nan,nan,nan,44.782543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,449.0,415.0,491.0
51677289,51675458,6684682,1997.3369,1.9505243,62.628674,nan,nan,nan,44.782543,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,458.0,415.0,485.0
51681820,51678462,6684682,1997.3369,1.9505243,62.628674,nan,nan,nan,nan,nan,nan,nan,87.7736,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,458.0,471.0,486.0
52447626,52444297,6684682,1997.3369,1.9505243,40.74337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,455.0,483.0,476.0
52573830,52571936,6684682,1997.3369,1.9505243,87.68488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,502.0,441.0,476.0
52699910,52699576,6684682,1997.3369,1.9505243,87.71502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,506.0,421.0,491.0
52831074,52830218,6684682,1997.3369,1.9505243,nan,nan,nan,nan,46.812584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,512.0,417.0,498.0
52835083,52831719,6684682,1997.3369,1.9505243,nan,nan,nan,nan,46.812584,nan,nan,nan,86.02134,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,512.0,417.0,527.0
52961392,52959359,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,87.71902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,487.0,488.0,514.0
53087748,53086998,6684682,1997.3369,1.9505243,85.82904,nan,nan,nan,nan,nan,nan,nan,87.7736,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,497.0,490.0,511.0
53218253,53216139,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,87.61603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,475.0,475.0,490.0
53344407,53342277,6684682,1997.3369,1.9505243,nan,nan,nan,nan,58.51573,nan,nan,nan,87.61603,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,13.0,nan,nan,nan,441.0,517.0,490.0
53601370,53600559,6684682,1997.3369,1.9505243,nan,nan,nan,nan,87.84616,33.158913,nan,nan,87.83519,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,18.0,nan,nan,nan,455.0,464.0,486.0
53727042,53725195,6684682,1997.3369,1.9505243,74.10612,nan,nan,nan,87.84616,33.158913,nan,nan,87.83519,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,18.0,nan,nan,nan,459.0,464.0,486.0
53731568,53728199,6684682,1997.3369,1.9505243,74.10612,nan,nan,nan,nan,nan,nan,nan,87.80698,50.547775,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,20.0,10.0,nan,nan,459.0,490.0,495.0
53853461,53852835,6684682,1997.3369,1.9505243,48.763107,nan,nan,nan,nan,nan,nan,nan,87.80698,50.547775,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,20.0,10.0,nan,nan,467.0,490.0,495.0
53857975,53855838,6684682,1997.3369,1.9505243,48.763107,nan,nan,nan,nan,nan,nan,nan,89.65026,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,467.0,455.0,483.0
53984094,53983477,6684682,1997.3369,1.9505243,nan,nan,nan,nan,89.589676,nan,nan,nan,89.65026,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,16.0,nan,nan,nan,445.0,437.0,483.0
53988321,53985024,6684682,1997.3369,1.9505243,nan,nan,nan,nan,89.589676,nan,nan,nan,87.7736,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,13.0,nan,nan,nan,445.0,437.0,440.0
54114447,54111117,6684682,1997.3369,1.9505243,nan,nan,nan,nan,87.7736,40.99948,nan,nan,87.7736,nan,nan,nan,nan,nan,nan,nan,25.0,17.0,nan,nan,13.0,nan,nan,nan,497.0,489.0,440.0
54371464,54369399,6684682,1997.3369,1.9505243,nan,nan,nan,nan,89.65601,60.466255,nan,nan,89.62147,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,17.0,nan,nan,nan,480.0,475.0,493.0
54497780,54497038,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,35.106373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,483.0,490.0,463.0
54754512,54752320,6684682,1997.3369,1.9505243,nan,nan,nan,nan,45.0797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,501.0,468.0,514.0
55006495,55006143,6684682,1997.3369,1.9505243,60.466255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,491.0,479.0,509.0
55394154,55392016,6684682,1997.3369,1.9505243,120.798325,nan,nan,nan,158.00134,nan,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,1046.0,513.0,790.0
55519998,55519656,6684682,1997.3369,1.9505243,189.31725,nan,nan,nan,158.00134,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,1208.0,513.0,1249.0
55524535,55521157,6684682,1997.3369,1.9505243,189.31725,nan,nan,nan,191.25208,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,1208.0,612.0,1249.0
56033766,56033215,6684682,1997.3369,1.9505243,nan,nan,nan,nan,50.93127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,1102.0,564.0,855.0
56420996,56417679,6684682,1997.3369,1.9505243,nan,nan,nan,nan,45.0797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,657.0,531.0,1850.0
56673371,56672956,6684682,1997.3369,1.9505243,115.00708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,556.0,516.0,3694.0
57443607,57441739,6684682,1997.3369,1.9505243,43.077393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,547.0,533.0,9077.0
60777351,60773760,6684682,1997.3369,1.9505243,nan,nan,nan,nan,50.93127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,500.0,540.0,1871.0
63214247,63210778,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,34.917908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,4555.0,2990.0,2878.0
63466423,63463037,6684682,1997.3369,1.9505243,113.11498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5272.0,3378.0,4634.0
63723612,63722849,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,34.373253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109.0,nan,nan,nan,9901.0,6259.0,4332.0
64367294,64363960,6684682,1997.3369,1.9505243,nan,nan,nan,nan,nan,nan,nan,nan,32.791496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,nan,nan,nan,6756.0,5109.0,2284.0
