gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.021685213,-0.007803599,-0.010245654,-0.07451161,-0.29708233,-9.92803
0.06953059,-0.017644955,-0.009846383,0.08009658,0.17877313,-9.74653
0.115792125,-0.0072007906,0.00873134,0.21370319,0.31363636,-9.547529
0.13503157,0.007936664,0.012282614,0.36756063,-0.18709414,-9.676723
0.09599583,0.031074831,0.0021248297,0.4824417,-0.39084288,-9.992518
-0.014449762,0.011790688,-0.01027783,0.38699776,0.100299984,-10.103419
-0.03339126,0.008549095,-0.026601927,0.19978751,0.23014233,-10.021632
-0.01034615,0.008440596,-0.03969404,0.3198076,-0.25153467,-9.780988
0.02606071,0.037189692,-0.014859003,0.46636102,-0.041993227,-9.853378
0.029124288,0.096641585,0.002336229,0.16767912,0.24995139,-9.99689
-0.05094056,0.024849575,0.014955474,-0.03845129,0.08241895,-9.577116
-0.03273423,0.026258774,-0.009077272,0.26205543,-0.023192331,-9.496157
-0.05004592,0.022074724,-0.014227054,0.4004172,0.022607444,-9.500165
-0.07155834,0.048600588,-0.026059829,-0.049011394,0.0035510806,-9.847228
-0.077779345,0.0792393,-0.0064170994,0.23955749,-0.027416756,-9.850893
-0.001288517,-0.007878935,0.020653559,0.6422408,-0.029757785,-9.776943
-0.015276061,-0.040111914,-0.0041413046,0.2164151,0.24888007,-10.316254
-0.000651127,-0.0890298,0.012991872,-0.12759265,0.30835742,-10.235592
0.035148643,-0.09303825,0.008274086,0.054067846,-0.049375717,-9.967602
0.05728291,-0.09824187,-0.034458347,0.3521355,-0.2506167,-10.030213
-0.010239463,0.049325865,-0.00277632,0.37349123,0.26551083,-10.076913
0.009729781,0.05908983,0.0052951905,-0.17146933,0.30434635,-9.968485
0.02900134,0.05032941,-0.00079494715,0.29659814,-0.3307603,-9.747596
0.07488918,0.0719613,-0.018906051,0.34279883,-0.013287484,-9.842317
0.11163013,0.07352687,-0.008829191,0.24689072,-0.036218368,-9.496809
-0.044553176,0.036735885,0.006855799,-0.017787037,0.35534137,-9.3431
-0.05778368,0.02495863,-0.004185356,-0.4002212,0.5834952,-9.864864
-0.0813894,0.002513084,-0.011959874,0.29686728,0.53273803,-9.832048
-0.10478242,-0.0017791134,0.013930758,0.35519403,0.40040687,-9.796585
-0.11169684,-0.041176427,0.024143463,0.05492437,0.036682237,-9.972062
-0.040980097,0.04419681,-0.00055177085,0.44849283,-0.1233187,-9.325997
-0.08892604,0.08250748,-0.016509827,0.4621327,0.10363994,-8.723247
-0.09935988,0.113372944,-0.027189905,-0.10268131,0.053117868,-9.392082
-0.10957215,0.102534525,-0.014144452,0.13112733,0.27231854,-9.746422
-0.11566884,0.097873695,-0.0068993005,0.18740411,0.64087653,-9.976668
0.0029901492,0.04299718,0.0043646446,-0.1860825,0.048666924,-9.7224245
0.061167903,0.033047825,0.024791999,0.13007215,-0.31525084,-9.398765
0.034829825,0.020845288,0.017890818,0.5525622,0.41279003,-9.345894
0.010058044,0.018480519,-0.0018144036,0.043820687,-0.1419833,-9.23726
0.01018865,-0.0030805352,0.0045209387,-0.20981947,0.1153892,-9.60602
0.036500715,0.040224392,-0.011855889,0.32113686,0.49209931,-9.611589
0.031827234,0.06595095,-0.018438365,0.33954954,-0.0851561,-9.560059
0.022464503,0.06904106,0.008853578,0.0375731,-0.41500956,-9.76779
0.042248588,0.071883984,0.020514768,-0.34095883,-0.26430434,-9.7940645
0.04288304,0.09721092,0.01042005,0.2637658,0.47412336,-9.518555
0.022409052,0.0042394656,-0.014090904,0.5697988,0.25667658,-10.171805
0.019579325,0.0018710925,0.018212566,-0.12831044,-0.33012044,-10.198037
0.019961638,0.0034761059,0.024132604,0.102427855,0.051406737,-9.589561
0.005884129,0.036293756,-0.015687328,-0.10416515,0.30191758,-9.396934
0.0079025375,0.04587334,-0.00026988637,0.28922093,0.7585314,-9.883025
0.033805728,0.005682812,-0.024466194,0.20661564,0.28435108,-9.797054
0.058514513,0.0028840706,-0.024506822,-0.09757868,-0.1479999,-9.360677
