timestamp,timestamp_sample,device_id,error_count,pressure,temperature
29314079,29314069,3997730,0,992.91,47.68
29324103,29324091,3997730,0,992.87,47.68
30316963,30316953,3997730,0,992.97,47.75
31309688,31309678,3997730,0,992.97,47.85
32312522,32312510,3997730,0,992.94995,47.94
33315295,33315282,3997730,0,992.98,48.03
34297978,34297968,3997730,0,993.02997,48.07
35300736,35300722,3997730,0,992.79,47.96
36303327,36303318,3997730,0,992.82996,47.93
37305915,37305905,3997730,0,992.76996,47.86
38308710,38308696,3997730,0,992.76996,47.78
39311328,39311316,3997730,0,992.72,47.66
40314031,40314021,3997730,0,992.68,47.559998
41306707,41306698,3997730,0,992.77997,47.48
42309477,42309467,3997730,0,992.76996,47.41
43312315,43312305,3997730,0,992.72,47.329998
44315112,44315102,3997730,0,992.75,47.2
45307877,45307866,3997730,0,992.76996,47.1
46310684,46310674,3997730,0,992.70996,47.03
47313511,47313502,3997730,0,992.73,46.96
48316132,48316108,3997730,0,992.81,46.87
49298903,49298894,3997730,0,992.79,46.77
50301609,50301600,3997730,0,992.8,46.67
51304402,51304392,3997730,0,992.68,46.559998
52307165,52307156,3997730,0,993.20996,46.469997
53309818,53309808,3997730,0,993.01996,46.36
54312528,54312519,3997730,0,992.93,46.32
55315194,55315185,3997730,0,992.98,46.32
56307847,56307837,3997730,0,992.88,46.32
